aqi,CO,no2,o3,so2,pm2_5,nh3,dt
5.0,377.18,5.57,87.26,8.7,51.47,4.18,2022-02-16 21:00:00
5.0,387.19,5.31,87.26,7.15,56.68,3.39,2022-02-16 22:00:00
5.0,400.54,4.88,83.68,5.25,62.45,2.82,2022-02-16 23:00:00
5.0,417.23,4.84,79.39,4.53,68.25,2.53,2022-02-17 00:00:00
5.0,447.27,5.91,75.82,5.07,74.91,2.47,2022-02-17 01:00:00
5.0,494.0,8.91,72.24,7.51,82.37,2.56,2022-02-17 02:00:00
5.0,527.38,11.48,77.96,13.83,90.62,2.41,2022-02-17 03:00:00
5.0,480.65,13.19,104.43,31.95,100.56,0.28,2022-02-17 04:00:00
5.0,460.62,11.65,121.59,36.24,105.16,0.0,2022-02-17 05:00:00
5.0,447.27,8.4,150.2,35.76,107.04,0.0,2022-02-17 06:00:00
5.0,413.89,6.68,160.22,29.56,97.39,0.0,2022-02-17 07:00:00
5.0,400.54,7.37,154.5,29.09,88.37,0.21,2022-02-17 08:00:00
5.0,400.54,8.57,154.5,33.86,87.0,0.4,2022-02-17 09:00:00
5.0,407.22,9.51,155.93,37.19,86.72,0.71,2022-02-17 10:00:00
5.0,413.89,11.14,155.93,40.53,88.23,1.28,2022-02-17 11:00:00
5.0,427.25,12.34,154.5,41.01,89.3,1.88,2022-02-17 12:00:00
5.0,534.06,20.73,111.58,32.42,93.91,7.16,2022-02-17 13:00:00
5.0,674.25,28.45,67.95,22.41,101.05,13.81,2022-02-17 14:00:00
5.0,754.36,31.19,49.35,17.4,106.06,19.76,2022-02-17 15:00:00
5.0,854.49,34.62,39.34,14.66,109.5,23.31,2022-02-17 16:00:00
5.0,988.01,37.7,32.54,11.8,109.6,20.01,2022-02-17 17:00:00
5.0,974.66,32.56,37.19,8.94,103.44,15.45,2022-02-17 18:00:00
5.0,560.76,9.68,88.69,17.64,96.3,7.22,2022-02-17 19:00:00
5.0,527.38,8.23,84.4,19.07,104.84,5.64,2022-02-17 20:00:00
5.0,520.71,7.63,80.82,18.6,109.52,4.5,2022-02-17 21:00:00
5.0,514.03,6.85,76.53,14.31,111.44,3.61,2022-02-17 22:00:00
5.0,514.03,6.25,69.38,9.06,111.88,3.1,2022-02-17 23:00:00
5.0,514.03,6.0,64.37,5.84,110.77,3.23,2022-02-18 00:00:00
5.0,527.38,7.11,60.8,3.99,107.78,3.39,2022-02-18 01:00:00
5.0,560.76,10.11,60.08,3.61,104.86,3.1,2022-02-18 02:00:00
5.0,574.11,11.65,73.67,6.32,103.97,2.6,2022-02-18 03:00:00
5.0,507.35,9.6,110.15,17.88,110.41,0.82,2022-02-18 04:00:00
5.0,500.68,8.23,124.45,20.74,112.97,0.63,2022-02-18 05:00:00
5.0,487.33,6.0,144.48,21.46,111.99,0.49,2022-02-18 06:00:00
5.0,440.6,3.26,164.51,17.17,98.28,0.11,2022-02-18 07:00:00
5.0,413.89,2.83,173.09,17.64,87.14,0.0,2022-02-18 08:00:00
5.0,407.22,3.34,178.81,20.03,85.6,0.0,2022-02-18 09:00:00
5.0,433.92,5.44,168.8,18.12,87.57,1.01,2022-02-18 10:00:00
5.0,507.35,9.6,153.06,13.59,90.35,3.39,2022-02-18 11:00:00
5.0,587.46,15.59,133.04,10.97,92.4,5.32,2022-02-18 12:00:00
5.0,680.92,20.39,111.58,9.89,94.63,6.84,2022-02-18 13:00:00
5.0,647.54,16.11,105.86,10.13,95.97,6.65,2022-02-18 14:00:00
5.0,554.08,9.68,125.89,16.21,98.89,5.38,2022-02-18 15:00:00
5.0,500.68,7.03,145.91,25.27,105.73,3.99,2022-02-18 16:00:00
5.0,514.03,7.11,130.18,22.65,112.39,4.18,2022-02-18 17:00:00
5.0,547.41,7.54,111.58,18.36,120.07,4.56,2022-02-18 18:00:00
5.0,574.11,7.54,100.14,14.66,127.6,4.94,2022-02-18 19:00:00
5.0,587.46,6.94,90.84,11.21,134.67,4.75,2022-02-18 20:00:00
5.0,594.14,6.25,83.68,8.46,140.72,3.89,2022-02-18 21:00:00
5.0,600.81,5.74,77.25,6.44,145.02,3.39,2022-02-18 22:00:00
5.0,607.49,5.44,70.81,5.01,148.93,3.32,2022-02-18 23:00:00
5.0,614.17,5.57,64.37,4.17,152.75,3.42,2022-02-19 00:00:00
5.0,640.87,6.6,58.65,4.05,156.54,3.39,2022-02-19 01:00:00
5.0,674.25,8.83,55.07,4.65,158.57,2.98,2022-02-19 02:00:00
5.0,680.92,9.51,65.8,7.39,158.22,2.37,2022-02-19 03:00:00
5.0,520.71,6.43,118.73,18.36,132.27,0.0,2022-02-19 04:00:00
5.0,473.98,5.06,133.04,19.55,120.02,0.0,2022-02-19 05:00:00
5.0,460.62,3.6,150.2,19.55,117.11,0.0,2022-02-19 06:00:00
5.0,427.25,1.91,163.08,14.9,101.65,0.0,2022-02-19 07:00:00
5.0,413.89,1.65,167.37,13.35,87.61,0.0,2022-02-19 08:00:00
5.0,407.22,2.14,173.09,15.5,82.84,0.0,2022-02-19 09:00:00
5.0,453.95,5.83,141.62,12.4,84.38,3.42,2022-02-19 10:00:00
5.0,520.71,9.85,115.87,8.11,86.75,7.6,2022-02-19 11:00:00
5.0,580.79,15.08,94.41,6.14,87.19,10.39,2022-02-19 12:00:00
5.0,674.25,22.96,70.81,5.9,88.8,15.2,2022-02-19 13:00:00
5.0,727.65,25.7,55.07,5.96,90.85,22.04,2022-02-19 14:00:00
5.0,741.0,23.99,51.5,6.74,92.08,29.13,2022-02-19 15:00:00
5.0,747.68,21.59,51.5,8.58,93.77,31.66,2022-02-19 16:00:00
5.0,720.98,17.65,49.35,9.54,92.94,23.31,2022-02-19 17:00:00
5.0,634.19,13.02,51.5,8.11,89.73,14.44,2022-02-19 18:00:00
5.0,467.3,6.51,83.68,10.37,82.74,5.64,2022-02-19 19:00:00
5.0,440.6,5.83,85.12,8.58,80.14,4.43,2022-02-19 20:00:00
5.0,433.92,5.65,81.54,7.63,79.03,3.89,2022-02-19 21:00:00
5.0,423.91,5.44,76.53,6.2,76.8,3.45,2022-02-19 22:00:00
5.0,420.57,5.4,70.1,4.65,74.94,3.04,2022-02-19 23:00:00
5.0,420.57,5.74,63.66,3.81,73.75,2.79,2022-02-20 00:00:00
5.0,480.65,8.91,52.21,5.48,85.94,5.64,2022-02-21 01:00:00
5.0,514.03,11.14,45.78,5.6,87.71,5.95,2022-02-21 02:00:00
5.0,527.38,10.37,50.07,6.26,88.33,6.14,2022-02-21 03:00:00
5.0,480.65,6.34,77.25,7.45,86.2,5.0,2022-02-21 04:00:00
5.0,460.62,3.68,98.71,5.96,84.89,4.75,2022-02-21 05:00:00
5.0,447.27,2.18,118.73,5.42,85.8,4.75,2022-02-21 06:00:00
5.0,423.91,1.61,123.02,3.99,81.34,3.58,2022-02-21 07:00:00
5.0,427.25,1.65,124.45,4.11,86.69,2.44,2022-02-21 08:00:00
5.0,440.6,1.88,128.75,5.9,94.74,1.87,2022-02-21 09:00:00
5.0,460.62,4.54,115.87,7.33,99.54,3.32,2022-02-21 10:00:00
5.0,507.35,8.83,98.71,7.87,101.03,5.83,2022-02-21 11:00:00
5.0,540.73,13.19,86.55,7.99,98.8,7.85,2022-02-21 12:00:00
5.0,574.11,16.11,78.68,7.87,95.4,9.75,2022-02-21 13:00:00
5.0,580.79,14.91,70.81,7.27,88.11,10.77,2022-02-21 14:00:00
5.0,547.41,12.17,65.8,6.32,76.37,11.15,2022-02-21 15:00:00
5.0,520.71,10.2,62.23,5.48,65.57,11.27,2022-02-21 16:00:00
5.0,534.06,10.88,54.36,5.01,61.88,12.03,2022-02-21 17:00:00
5.0,600.81,14.05,42.2,4.41,64.33,13.05,2022-02-21 18:00:00
5.0,687.6,16.45,33.62,3.99,74.8,13.55,2022-02-21 19:00:00
5.0,741.0,16.45,30.76,4.77,90.37,13.05,2022-02-21 20:00:00
5.0,761.03,14.74,29.68,5.19,104.1,9.12,2022-02-21 21:00:00
5.0,734.33,12.51,28.97,5.25,109.44,6.46,2022-02-21 22:00:00
5.0,707.63,11.14,27.54,4.77,108.02,5.51,2022-02-21 23:00:00
5.0,687.6,10.8,25.03,3.99,103.83,5.13,2022-02-22 00:00:00
5.0,707.63,12.85,20.74,3.28,99.35,4.69,2022-02-22 01:00:00
5.0,747.68,16.79,17.88,3.52,92.44,4.05,2022-02-22 02:00:00
5.0,720.98,16.11,28.25,5.36,81.9,3.48,2022-02-22 03:00:00
5.0,473.98,10.62,68.66,17.64,58.62,1.35,2022-02-22 04:00:00
5.0,453.95,13.02,81.54,28.61,57.59,1.44,2022-02-22 05:00:00
5.0,440.6,17.99,98.71,51.02,61.26,1.09,2022-02-22 06:00:00
5.0,347.14,12.51,147.34,55.31,56.54,0.03,2022-02-22 07:00:00
5.0,310.42,7.37,178.81,48.64,56.25,0.0,2022-02-22 08:00:00
5.0,303.75,6.43,194.55,50.54,58.64,0.0,2022-02-22 09:00:00
5.0,343.8,8.4,181.67,46.25,61.96,1.09,2022-02-22 10:00:00
5.0,440.6,13.54,164.51,41.48,66.2,4.02,2022-02-22 11:00:00
5.0,574.11,22.28,145.91,38.62,68.86,6.33,2022-02-22 12:00:00
5.0,907.9,42.16,103.0,33.38,72.96,11.4,2022-02-22 13:00:00
5.0,1401.9,64.43,60.08,27.89,80.09,19.0,2022-02-22 14:00:00
5.0,1735.69,79.51,35.05,23.84,86.25,26.6,2022-02-22 15:00:00
5.0,1815.8,84.31,20.38,18.6,89.35,29.39,2022-02-22 16:00:00
5.0,1535.42,65.8,16.81,10.49,82.79,22.55,2022-02-22 17:00:00
5.0,1028.06,38.04,20.38,5.01,65.3,15.07,2022-02-22 18:00:00
4.0,473.98,11.14,35.76,8.23,37.28,6.71,2022-02-22 19:00:00
4.0,433.92,8.91,33.62,7.57,33.66,3.86,2022-02-22 20:00:00
4.0,427.25,8.05,33.26,6.02,34.02,2.88,2022-02-22 21:00:00
4.0,427.25,7.71,31.47,5.07,35.07,2.69,2022-02-22 22:00:00
4.0,420.57,7.63,30.4,4.77,35.94,2.53,2022-02-22 23:00:00
4.0,413.89,7.88,29.68,5.07,37.33,2.37,2022-02-23 00:00:00
4.0,407.22,8.83,29.33,5.84,39.01,2.12,2022-02-23 01:00:00
4.0,410.56,10.62,28.25,6.97,39.16,1.92,2022-02-23 02:00:00
4.0,413.89,10.97,30.04,9.66,36.1,1.85,2022-02-23 03:00:00
4.0,370.5,8.83,50.78,15.5,31.52,0.99,2022-02-23 04:00:00
4.0,357.15,7.28,72.24,16.69,34.84,0.78,2022-02-23 05:00:00
4.0,357.15,5.74,98.71,17.88,38.81,0.74,2022-02-23 06:00:00
4.0,353.81,3.26,128.75,14.07,39.3,0.58,2022-02-23 07:00:00
4.0,350.48,2.63,145.91,12.99,37.25,0.55,2022-02-23 08:00:00
4.0,350.48,2.96,154.5,13.95,37.01,0.61,2022-02-23 09:00:00
4.0,360.49,3.73,157.36,13.83,37.23,1.08,2022-02-23 10:00:00
4.0,377.18,5.36,157.36,14.07,36.77,1.92,2022-02-23 11:00:00
4.0,397.21,7.45,147.34,14.31,34.44,2.66,2022-02-23 12:00:00
4.0,410.56,9.08,134.47,15.97,32.36,3.26,2022-02-23 13:00:00
4.0,403.88,7.8,121.59,18.12,31.61,3.61,2022-02-23 14:00:00
4.0,390.53,7.03,97.27,17.4,30.66,4.12,2022-02-23 15:00:00
4.0,380.52,7.03,70.1,13.71,30.32,4.62,2022-02-23 16:00:00
4.0,390.53,7.45,59.37,11.21,32.47,5.45,2022-02-23 17:00:00
4.0,403.88,8.05,54.36,10.13,35.33,6.14,2022-02-23 18:00:00
4.0,417.23,8.4,48.64,8.58,37.82,6.4,2022-02-23 19:00:00
4.0,427.25,8.4,43.27,6.44,40.25,5.45,2022-02-23 20:00:00
4.0,440.6,8.31,38.27,4.77,42.46,4.24,2022-02-23 21:00:00
4.0,447.27,8.14,34.33,3.73,44.55,3.64,2022-02-23 22:00:00
4.0,453.95,8.05,31.11,3.55,46.35,3.29,2022-02-23 23:00:00
4.0,467.3,8.74,27.89,4.29,49.0,2.98,2022-02-24 00:00:00
5.0,494.0,10.54,24.32,5.96,51.91,2.66,2022-02-24 01:00:00
5.0,527.38,13.37,21.28,8.7,54.77,2.44,2022-02-24 02:00:00
5.0,540.73,12.68,26.82,13.59,56.02,2.31,2022-02-24 03:00:00
5.0,417.23,8.23,60.8,17.64,50.39,0.32,2022-02-24 04:00:00
4.0,387.19,5.91,83.68,16.93,49.25,0.26,2022-02-24 05:00:00
5.0,370.5,3.73,110.15,15.97,51.39,0.3,2022-02-24 06:00:00
4.0,353.81,1.93,127.32,11.56,47.46,0.32,2022-02-24 07:00:00
4.0,350.48,2.25,131.61,12.16,43.74,0.42,2022-02-24 08:00:00
4.0,350.48,3.68,130.18,15.26,43.18,0.53,2022-02-24 09:00:00
4.0,363.83,5.65,120.16,14.9,44.14,1.6,2022-02-24 10:00:00
4.0,393.87,7.97,111.58,13.23,46.31,3.07,2022-02-24 11:00:00
4.0,423.91,10.37,104.43,12.28,47.4,4.24,2022-02-24 12:00:00
4.0,447.27,12.17,100.14,12.99,48.1,5.0,2022-02-24 13:00:00
4.0,440.6,10.02,101.57,14.19,47.02,4.94,2022-02-24 14:00:00
4.0,420.57,8.31,100.14,17.64,44.43,4.88,2022-02-24 15:00:00
4.0,400.54,7.54,83.68,15.97,43.49,5.13,2022-02-24 16:00:00
4.0,410.56,7.71,67.23,11.32,45.94,5.89,2022-02-24 17:00:00
4.0,427.25,8.14,61.51,9.78,48.73,6.46,2022-02-24 18:00:00
5.0,433.92,8.23,59.37,9.54,50.83,6.14,2022-02-24 19:00:00
5.0,433.92,7.97,56.51,9.54,52.42,5.19,2022-02-24 20:00:00
5.0,427.25,7.45,55.07,8.82,53.59,3.86,2022-02-24 21:00:00
5.0,423.91,6.85,52.93,7.87,54.71,2.79,2022-02-24 22:00:00
5.0,427.25,6.68,50.78,7.15,55.61,2.31,2022-02-24 23:00:00
5.0,440.6,7.2,46.49,6.85,56.49,2.34,2022-02-25 00:00:00
5.0,453.95,8.31,41.84,6.62,57.08,2.47,2022-02-25 01:00:00
5.0,473.98,10.02,37.91,6.97,57.53,2.44,2022-02-25 02:00:00
5.0,480.65,9.6,41.13,9.06,58.02,2.44,2022-02-25 03:00:00
5.0,453.95,7.45,59.37,13.23,57.01,1.73,2022-02-25 04:00:00
5.0,433.92,6.0,85.12,14.66,57.55,1.71,2022-02-25 05:00:00
5.0,417.23,4.58,121.59,18.12,64.12,1.71,2022-02-25 06:00:00
5.0,367.16,2.61,145.91,15.02,58.19,1.12,2022-02-25 07:00:00
5.0,343.8,2.83,157.36,16.45,54.28,0.74,2022-02-25 08:00:00
5.0,343.8,4.54,177.38,25.03,56.88,0.48,2022-02-25 09:00:00
5.0,350.48,6.0,185.97,29.09,58.67,0.35,2022-02-25 10:00:00
5.0,357.15,7.8,180.24,30.52,56.21,0.44,2022-02-25 11:00:00
5.0,357.15,10.8,170.23,34.33,53.86,0.64,2022-02-25 12:00:00
5.0,423.91,17.14,153.06,37.19,55.85,2.22,2022-02-25 13:00:00
5.0,473.98,15.94,134.47,25.99,58.0,4.43,2022-02-25 14:00:00
5.0,460.62,11.48,127.32,18.84,58.27,5.7,2022-02-25 15:00:00
5.0,427.25,9.08,113.01,20.5,57.44,5.89,2022-02-25 16:00:00
5.0,433.92,8.65,81.54,15.5,58.39,6.02,2022-02-25 17:00:00
5.0,453.95,8.91,66.52,11.56,60.39,6.14,2022-02-25 18:00:00
5.0,460.62,8.83,61.51,9.54,61.79,5.89,2022-02-25 19:00:00
5.0,473.98,8.23,57.22,7.57,63.1,5.07,2022-02-25 20:00:00
5.0,473.98,7.54,53.64,5.84,63.92,4.05,2022-02-25 21:00:00
5.0,480.65,6.94,50.78,4.53,64.29,3.51,2022-02-25 22:00:00
5.0,480.65,6.51,48.64,3.76,64.38,3.23,2022-02-25 23:00:00
5.0,480.65,6.43,46.49,3.16,64.12,3.01,2022-02-26 00:00:00
5.0,487.33,7.03,43.63,2.77,63.46,2.72,2022-02-26 01:00:00
5.0,500.68,8.57,41.84,3.1,62.39,2.72,2022-02-26 02:00:00
5.0,494.0,8.74,48.64,5.36,59.66,2.94,2022-02-26 03:00:00
4.0,357.15,5.91,89.41,11.32,43.17,0.57,2022-02-26 04:00:00
4.0,310.42,3.98,107.29,11.09,35.42,0.35,2022-02-26 05:00:00
4.0,297.07,2.7,121.59,11.21,34.63,0.44,2022-02-26 06:00:00
4.0,283.72,1.67,125.89,8.94,31.02,0.57,2022-02-26 07:00:00
4.0,273.7,1.86,124.45,9.54,26.35,0.65,2022-02-26 08:00:00
4.0,270.37,2.51,130.18,12.04,27.05,0.64,2022-02-26 09:00:00
4.0,277.04,3.34,135.9,13.35,29.47,0.97,2022-02-26 10:00:00
4.0,290.39,4.88,135.9,14.31,31.36,1.68,2022-02-26 11:00:00
4.0,307.08,7.03,128.75,14.31,31.42,2.44,2022-02-26 12:00:00
4.0,327.11,8.83,117.3,13.11,31.02,3.29,2022-02-26 13:00:00
4.0,333.79,7.28,111.58,10.37,31.96,4.05,2022-02-26 14:00:00
4.0,333.79,6.34,113.01,14.07,33.16,4.5,2022-02-26 15:00:00
4.0,330.45,6.51,98.71,16.69,29.53,5.07,2022-02-26 16:00:00
4.0,343.8,6.85,75.1,13.47,28.57,6.02,2022-02-26 17:00:00
4.0,363.83,7.11,62.94,10.37,33.0,6.52,2022-02-26 18:00:00
4.0,370.5,6.77,60.08,8.58,37.61,5.51,2022-02-26 19:00:00
4.0,373.84,6.43,58.65,7.45,40.21,4.18,2022-02-26 20:00:00
4.0,377.18,6.17,55.79,6.5,41.94,3.07,2022-02-26 21:00:00
4.0,380.52,5.91,53.64,5.6,43.1,2.5,2022-02-26 22:00:00
4.0,383.85,5.83,51.5,5.13,44.79,2.18,2022-02-26 23:00:00
4.0,387.19,6.0,50.07,5.01,47.11,1.98,2022-02-27 00:00:00
4.0,397.21,6.77,47.92,5.13,49.24,1.98,2022-02-27 01:00:00
5.0,410.56,8.23,47.21,5.96,50.44,1.85,2022-02-27 02:00:00
4.0,413.89,8.48,52.21,8.46,48.64,1.73,2022-02-27 03:00:00
4.0,347.14,6.94,72.96,15.14,39.31,0.1,2022-02-27 04:00:00
4.0,327.11,5.91,89.41,17.64,38.55,0.0,2022-02-27 05:00:00
4.0,313.76,4.2,115.87,17.88,42.0,0.0,2022-02-27 06:00:00
4.0,283.72,2.16,121.59,12.52,35.76,0.0,2022-02-27 07:00:00
4.0,270.37,1.91,123.02,10.49,28.54,0.06,2022-02-27 08:00:00
4.0,270.37,2.25,128.75,10.61,26.34,0.31,2022-02-27 09:00:00
4.0,283.72,2.83,128.75,9.06,26.07,1.36,2022-02-27 10:00:00
4.0,307.08,3.9,125.89,6.97,26.33,2.72,2022-02-27 11:00:00
4.0,327.11,5.65,118.73,5.54,25.54,3.8,2022-02-27 12:00:00
3.0,360.49,8.05,104.43,4.83,24.2,5.07,2022-02-27 13:00:00
3.0,380.52,8.57,91.55,4.65,23.8,6.46,2022-02-27 14:00:00
4.0,390.53,8.48,87.98,7.87,26.28,7.41,2022-02-27 15:00:00
4.0,393.87,8.65,91.55,12.87,31.01,7.92,2022-02-27 16:00:00
4.0,397.21,8.91,85.12,13.83,33.57,8.74,2022-02-27 17:00:00
4.0,403.88,9.0,70.81,12.16,34.78,9.37,2022-02-27 18:00:00
4.0,403.88,8.65,57.22,9.89,36.74,9.5,2022-02-27 19:00:00
4.0,420.57,8.83,46.49,8.23,39.27,9.37,2022-02-27 20:00:00
4.0,447.27,9.42,38.27,7.39,41.84,8.11,2022-02-27 21:00:00
4.0,467.3,10.02,32.54,7.21,43.98,6.52,2022-02-27 22:00:00
4.0,480.65,10.37,29.68,7.33,45.78,5.13,2022-02-27 23:00:00
4.0,494.0,10.88,28.25,7.63,47.48,4.02,2022-02-28 00:00:00
4.0,507.35,11.82,26.82,7.63,48.5,3.32,2022-02-28 01:00:00
4.0,527.38,13.02,26.11,7.51,48.92,3.13,2022-02-28 02:00:00
4.0,534.06,11.14,33.97,8.11,49.0,3.23,2022-02-28 03:00:00
4.0,447.27,9.6,59.37,15.97,43.93,1.9,2022-02-28 04:00:00
4.0,427.25,9.08,80.82,19.31,44.93,1.77,2022-02-28 05:00:00
4.0,413.89,7.37,117.3,21.46,49.92,1.57,2022-02-28 06:00:00
4.0,297.07,3.51,128.75,16.45,31.7,0.37,2022-02-28 07:00:00
3.0,270.37,2.48,133.04,12.52,24.22,0.36,2022-02-28 08:00:00
3.0,263.69,2.83,140.19,13.59,24.11,0.37,2022-02-28 09:00:00
3.0,267.03,2.87,143.05,12.52,24.06,0.48,2022-02-28 10:00:00
3.0,267.03,3.3,140.19,11.32,23.16,0.73,2022-02-28 11:00:00
3.0,273.7,4.24,135.9,11.09,22.89,1.01,2022-02-28 12:00:00
4.0,373.84,14.74,95.84,10.61,25.06,5.83,2022-02-28 13:00:00
4.0,507.35,22.96,57.22,8.82,29.34,11.27,2022-02-28 14:00:00
4.0,580.79,23.99,41.13,8.34,33.89,15.96,2022-02-28 15:00:00
4.0,634.19,23.99,35.05,9.89,39.24,19.25,2022-02-28 16:00:00
4.0,667.57,22.96,31.47,10.85,44.24,17.23,2022-02-28 17:00:00
4.0,640.87,19.71,30.4,9.66,44.85,14.44,2022-02-28 18:00:00
4.0,480.65,10.88,45.42,11.32,35.45,10.39,2022-02-28 19:00:00
4.0,447.27,9.25,41.13,8.94,31.49,9.88,2022-02-28 20:00:00
4.0,447.27,8.23,38.62,6.62,31.57,10.01,2022-02-28 21:00:00
4.0,453.95,7.8,35.05,4.53,33.77,8.61,2022-02-28 22:00:00
4.0,473.98,8.05,30.04,3.1,37.03,6.14,2022-02-28 23:00:00
4.0,507.35,9.08,24.68,2.44,40.6,5.26,2022-03-01 00:00:00
4.0,560.76,12.0,18.6,2.53,44.49,5.0,2022-03-01 01:00:00
4.0,640.87,14.91,16.09,3.7,48.34,4.62,2022-03-01 02:00:00
5.0,654.22,14.91,27.18,9.42,51.43,4.56,2022-03-01 03:00:00
5.0,540.73,16.62,50.78,30.99,52.13,3.32,2022-03-01 04:00:00
5.0,514.03,19.02,81.54,46.73,53.0,2.53,2022-03-01 05:00:00
5.0,467.3,16.62,130.18,56.27,56.31,1.35,2022-03-01 06:00:00
4.0,350.48,6.43,158.79,36.72,45.14,0.19,2022-03-01 07:00:00
4.0,313.76,4.2,175.95,32.42,39.82,0.0,2022-03-01 08:00:00
4.0,300.41,4.76,185.97,32.9,36.47,0.0,2022-03-01 09:00:00
4.0,323.77,6.25,181.67,26.7,32.85,1.09,2022-03-01 10:00:00
4.0,377.18,7.8,173.09,19.31,30.8,3.1,2022-03-01 11:00:00
4.0,420.57,9.77,150.2,13.83,28.23,4.5,2022-03-01 12:00:00
4.0,507.35,14.74,114.44,10.49,27.14,6.46,2022-03-01 13:00:00
4.0,567.44,16.62,80.82,7.21,27.17,8.87,2022-03-01 14:00:00
4.0,567.44,15.25,61.51,7.33,27.65,10.26,2022-03-01 15:00:00
4.0,567.44,14.57,60.8,12.52,33.05,10.64,2022-03-01 16:00:00
4.0,554.08,13.02,59.37,13.35,38.82,10.77,2022-03-01 17:00:00
4.0,527.38,11.82,48.64,10.97,39.72,10.64,2022-03-01 18:00:00
4.0,514.03,12.0,32.54,6.97,38.47,11.4,2022-03-01 19:00:00
4.0,540.73,13.02,19.13,3.67,39.15,12.79,2022-03-01 20:00:00
4.0,580.79,14.22,11.44,2.15,41.56,13.93,2022-03-01 21:00:00
4.0,614.17,15.08,7.33,1.7,44.29,14.82,2022-03-01 22:00:00
4.0,640.87,15.42,4.29,1.48,45.74,15.07,2022-03-01 23:00:00
4.0,634.19,15.08,2.79,1.4,44.27,12.29,2022-03-02 00:00:00
4.0,600.81,14.57,3.76,1.85,37.85,9.75,2022-03-02 01:00:00
4.0,620.84,14.57,3.93,2.09,34.75,8.87,2022-03-02 02:00:00
4.0,647.54,12.17,15.02,2.53,35.64,8.23,2022-03-02 03:00:00
4.0,417.23,7.71,60.08,11.56,32.06,2.72,2022-03-02 04:00:00
4.0,363.83,6.08,95.84,16.45,30.84,1.54,2022-03-02 05:00:00
4.0,340.46,4.63,135.9,22.17,36.92,0.9,2022-03-02 06:00:00
4.0,293.73,2.59,140.19,16.21,29.28,0.28,2022-03-02 07:00:00
4.0,290.39,2.59,148.77,16.45,28.58,0.16,2022-03-02 08:00:00
4.0,293.73,3.56,163.08,20.5,30.18,0.05,2022-03-02 09:00:00
4.0,297.07,4.54,171.66,21.93,30.54,0.21,2022-03-02 10:00:00
4.0,307.08,6.25,171.66,24.08,30.35,0.6,2022-03-02 11:00:00
4.0,317.1,8.31,158.79,24.8,28.81,1.06,2022-03-02 12:00:00
4.0,494.0,19.71,117.3,20.03,31.44,6.9,2022-03-02 13:00:00
4.0,687.6,27.08,67.95,12.87,38.19,12.54,2022-03-02 14:00:00
4.0,754.36,26.05,36.12,8.34,44.9,14.19,2022-03-02 15:00:00
4.0,794.41,25.36,27.89,9.66,49.07,14.69,2022-03-02 16:00:00
4.0,774.38,22.96,34.69,12.04,49.26,13.43,2022-03-02 17:00:00
4.0,687.6,18.85,39.34,10.85,44.05,12.29,2022-03-02 18:00:00
4.0,467.3,9.51,52.93,11.32,29.14,9.75,2022-03-02 19:00:00
3.0,440.6,8.74,39.7,8.11,24.99,9.5,2022-03-02 20:00:00
3.0,440.6,8.91,31.11,6.26,24.93,7.66,2022-03-02 21:00:00
4.0,460.62,9.17,23.25,3.87,26.43,5.45,2022-03-02 22:00:00
4.0,480.65,9.77,15.91,2.26,28.52,5.38,2022-03-02 23:00:00
4.0,514.03,11.14,10.55,1.79,31.0,6.59,2022-03-03 00:00:00
4.0,574.11,14.74,5.45,2.0,34.38,7.54,2022-03-03 01:00:00
4.0,700.95,17.82,2.73,2.35,38.82,6.59,2022-03-03 02:00:00
4.0,787.73,16.62,11.62,2.89,41.89,6.14,2022-03-03 03:00:00
4.0,433.92,10.11,52.93,14.9,38.74,2.22,2022-03-03 04:00:00
4.0,403.88,7.45,95.84,16.21,40.09,2.25,2022-03-03 05:00:00
4.0,383.85,4.03,138.76,14.9,43.4,1.84,2022-03-03 06:00:00
4.0,327.11,2.31,143.05,12.99,44.3,0.44,2022-03-03 07:00:00
4.0,323.77,2.38,145.91,13.95,43.73,0.22,2022-03-03 08:00:00
4.0,330.45,3.3,157.36,17.88,46.11,0.16,2022-03-03 09:00:00
5.0,370.5,6.34,164.51,20.27,50.18,1.74,2022-03-03 10:00:00
5.0,467.3,10.62,171.66,18.36,55.0,4.24,2022-03-03 11:00:00
5.0,574.11,16.11,161.65,15.74,58.06,6.33,2022-03-03 12:00:00
5.0,674.25,21.59,128.75,13.11,60.15,7.98,2022-03-03 13:00:00
5.0,674.25,20.56,91.55,8.94,60.41,8.74,2022-03-03 14:00:00
5.0,594.14,14.91,77.25,7.21,62.49,8.74,2022-03-03 15:00:00
5.0,520.71,9.68,86.55,11.09,71.3,7.28,2022-03-03 16:00:00
5.0,500.68,9.17,88.69,18.12,81.91,6.46,2022-03-03 17:00:00
5.0,514.03,10.71,84.4,27.42,88.49,6.27,2022-03-03 18:00:00
5.0,527.38,11.31,75.82,29.09,90.71,6.84,2022-03-03 19:00:00
5.0,540.73,11.14,62.94,22.65,91.76,8.23,2022-03-03 20:00:00
5.0,554.08,10.54,54.36,16.45,93.08,9.37,2022-03-03 21:00:00
5.0,560.76,10.28,44.7,10.97,95.03,11.15,2022-03-03 22:00:00
5.0,580.79,10.28,34.33,6.85,97.16,12.67,2022-03-03 23:00:00
5.0,600.81,11.14,26.46,4.95,100.05,13.55,2022-03-04 00:00:00
