aqi,CO,no2,o3,so2,pm2_5,nh3,dt
1.0,213.62,2.66,21.28,1.07,4.11,2.19,2021-07-25 00:00:00
1.0,211.95,2.61,21.28,0.84,3.51,2.09,2021-07-25 01:00:00
1.0,213.62,2.38,21.28,0.58,2.97,2.25,2021-07-25 02:00:00
1.0,216.96,1.99,22.35,0.45,2.64,2.44,2021-07-25 03:00:00
1.0,216.96,1.91,23.96,0.42,2.34,2.38,2021-07-25 04:00:00
1.0,216.96,1.74,25.03,0.42,2.08,2.15,2021-07-25 05:00:00
1.0,220.3,1.54,26.46,0.43,1.58,1.96,2021-07-25 06:00:00
1.0,226.97,1.29,27.9,0.43,1.03,1.66,2021-07-25 07:00:00
1.0,230.31,1.15,30.04,0.45,0.75,1.58,2021-07-25 08:00:00
1.0,226.97,1.13,31.47,0.51,0.59,1.62,2021-07-25 09:00:00
1.0,226.97,1.18,32.9,0.58,0.56,1.81,2021-07-25 10:00:00
1.0,226.97,1.37,35.41,0.72,0.74,2.25,2021-07-25 11:00:00
1.0,230.31,1.78,38.27,0.94,1.14,2.63,2021-07-25 12:00:00
1.0,236.99,2.49,37.91,1.16,1.61,3.23,2021-07-25 13:00:00
1.0,243.66,3.0,35.41,1.31,1.95,3.99,2021-07-25 14:00:00
1.0,243.66,3.04,34.69,1.46,2.31,4.5,2021-07-25 15:00:00
1.0,240.33,3.13,34.33,1.58,2.77,4.81,2021-07-25 16:00:00
1.0,233.65,3.3,32.9,1.59,3.09,5.07,2021-07-25 17:00:00
1.0,230.31,3.34,30.76,1.49,3.08,5.07,2021-07-25 18:00:00
1.0,223.64,3.13,30.04,1.34,3.37,4.62,2021-07-25 19:00:00
1.0,220.3,2.79,30.04,1.07,3.79,4.12,2021-07-25 20:00:00
1.0,216.96,2.34,28.97,0.7,3.55,3.67,2021-07-25 21:00:00
1.0,220.3,2.1,27.9,0.48,3.05,3.26,2021-07-25 22:00:00
1.0,216.96,2.04,27.54,0.45,2.96,2.88,2021-07-25 23:00:00
1.0,216.96,1.99,27.9,0.48,3.24,2.47,2021-07-26 00:00:00
1.0,213.62,2.1,27.9,0.53,3.51,2.25,2021-07-26 01:00:00
1.0,216.96,2.25,27.9,0.61,3.59,2.34,2021-07-26 02:00:00
1.0,216.96,2.19,28.25,0.64,3.49,2.5,2021-07-26 03:00:00
1.0,216.96,2.08,29.33,0.59,2.96,2.5,2021-07-26 04:00:00
1.0,216.96,1.82,30.4,0.52,2.33,2.47,2021-07-26 05:00:00
1.0,216.96,1.5,31.83,0.45,1.61,2.44,2021-07-26 06:00:00
1.0,226.97,1.17,32.9,0.37,1.02,2.06,2021-07-26 07:00:00
1.0,236.99,1.03,33.26,0.33,0.8,1.82,2021-07-26 08:00:00
1.0,230.31,1.07,33.26,0.35,0.81,1.79,2021-07-26 09:00:00
1.0,223.64,1.34,32.9,0.4,0.97,2.0,2021-07-26 10:00:00
1.0,223.64,1.91,32.19,0.5,1.24,2.38,2021-07-26 11:00:00
1.0,226.97,2.59,32.54,0.6,1.61,2.76,2021-07-26 12:00:00
1.0,233.65,3.13,33.62,0.72,2.01,3.26,2021-07-26 13:00:00
1.0,236.99,3.21,34.33,0.83,2.11,3.8,2021-07-26 14:00:00
1.0,236.99,3.09,35.41,0.92,2.0,4.05,2021-07-26 15:00:00
1.0,240.33,3.04,35.41,1.06,1.95,4.18,2021-07-26 16:00:00
1.0,240.33,3.09,35.05,1.21,1.98,4.37,2021-07-26 17:00:00
1.0,240.33,3.13,34.33,1.36,2.04,4.31,2021-07-26 18:00:00
1.0,233.65,3.04,33.26,1.43,2.07,4.12,2021-07-26 19:00:00
1.0,226.97,2.87,31.83,1.33,2.07,3.86,2021-07-26 20:00:00
1.0,220.3,2.64,30.04,1.04,2.04,3.61,2021-07-26 21:00:00
1.0,220.3,2.31,28.61,0.72,2.12,3.36,2021-07-26 22:00:00
1.0,223.64,2.04,27.54,0.47,2.3,3.04,2021-07-26 23:00:00
1.0,223.64,1.89,27.18,0.37,2.42,2.72,2021-07-27 00:00:00
1.0,223.64,1.89,27.9,0.37,2.52,2.6,2021-07-27 01:00:00
1.0,220.3,2.04,28.25,0.41,2.52,2.63,2021-07-27 02:00:00
1.0,220.3,1.93,30.76,0.46,2.23,2.66,2021-07-27 03:00:00
1.0,213.62,2.06,33.26,0.51,1.78,2.63,2021-07-27 04:00:00
1.0,211.95,1.93,35.05,0.54,1.35,2.63,2021-07-27 05:00:00
1.0,210.29,1.67,36.84,0.54,1.04,2.63,2021-07-27 06:00:00
1.0,211.95,1.31,37.55,0.45,0.75,2.19,2021-07-27 07:00:00
1.0,220.3,1.14,36.84,0.39,0.64,1.9,2021-07-27 08:00:00
1.0,223.64,1.15,36.48,0.38,0.61,1.87,2021-07-27 09:00:00
1.0,223.64,1.33,35.76,0.39,0.66,2.0,2021-07-27 10:00:00
1.0,223.64,1.71,36.12,0.44,0.8,2.38,2021-07-27 11:00:00
1.0,223.64,2.25,36.12,0.49,0.87,2.72,2021-07-27 12:00:00
1.0,230.31,2.74,36.48,0.56,1.01,3.14,2021-07-27 13:00:00
1.0,233.65,2.83,35.76,0.61,1.15,3.55,2021-07-27 14:00:00
1.0,236.99,2.68,33.62,0.63,1.18,3.83,2021-07-27 15:00:00
1.0,236.99,2.57,30.4,0.63,1.24,4.12,2021-07-27 16:00:00
1.0,236.99,2.57,27.9,0.63,1.39,4.31,2021-07-27 17:00:00
1.0,233.65,2.57,26.82,0.61,1.49,4.37,2021-07-27 18:00:00
1.0,230.31,2.49,26.46,0.56,1.43,4.31,2021-07-27 19:00:00
1.0,226.97,2.42,26.11,0.53,1.38,4.18,2021-07-27 20:00:00
1.0,226.97,2.4,25.75,0.49,1.39,3.99,2021-07-27 21:00:00
1.0,223.64,2.25,25.39,0.44,1.47,3.64,2021-07-27 22:00:00
1.0,223.64,2.01,25.03,0.4,1.86,3.2,2021-07-27 23:00:00
1.0,223.64,1.91,24.68,0.4,2.54,2.85,2021-07-28 00:00:00
1.0,226.97,2.1,23.96,0.46,3.02,2.69,2021-07-28 01:00:00
1.0,230.31,2.38,23.6,0.54,2.97,2.79,2021-07-28 02:00:00
1.0,230.31,2.21,24.68,0.57,2.58,2.76,2021-07-28 03:00:00
1.0,223.64,1.86,29.33,0.54,2.22,2.44,2021-07-28 04:00:00
1.0,220.3,1.56,33.26,0.51,1.93,2.15,2021-07-28 05:00:00
1.0,216.96,1.33,36.12,0.49,1.64,2.09,2021-07-28 06:00:00
1.0,213.62,1.18,39.34,0.45,1.42,1.96,2021-07-28 07:00:00
1.0,211.95,1.07,41.84,0.42,1.43,1.81,2021-07-28 08:00:00
1.0,211.95,1.08,43.63,0.41,1.56,1.74,2021-07-28 09:00:00
1.0,213.62,1.27,43.63,0.43,1.67,1.92,2021-07-28 10:00:00
1.0,220.3,1.82,42.2,0.49,1.77,2.31,2021-07-28 11:00:00
1.0,226.97,2.46,40.05,0.58,1.86,2.66,2021-07-28 12:00:00
1.0,233.65,3.09,39.7,0.69,2.13,3.01,2021-07-28 13:00:00
1.0,243.66,3.43,40.05,0.79,2.71,3.42,2021-07-28 14:00:00
1.0,247.0,3.43,40.41,0.86,3.72,3.71,2021-07-28 15:00:00
1.0,243.66,3.21,39.34,0.88,4.52,3.86,2021-07-28 16:00:00
1.0,240.33,3.0,37.91,0.89,4.72,4.05,2021-07-28 17:00:00
1.0,233.65,2.79,37.19,0.83,4.98,4.12,2021-07-28 18:00:00
1.0,226.97,2.46,36.48,0.72,5.32,4.18,2021-07-28 19:00:00
1.0,226.97,2.21,35.41,0.61,5.0,4.05,2021-07-28 20:00:00
1.0,223.64,2.06,33.98,0.51,4.06,3.9,2021-07-28 21:00:00
1.0,223.64,1.99,32.54,0.43,3.04,3.67,2021-07-28 22:00:00
1.0,223.64,1.91,31.11,0.38,2.43,3.29,2021-07-28 23:00:00
1.0,223.64,1.84,31.11,0.39,2.11,2.91,2021-07-29 00:00:00
1.0,223.64,1.91,32.19,0.44,2.01,2.69,2021-07-29 01:00:00
1.0,223.64,2.14,32.9,0.51,2.02,2.69,2021-07-29 02:00:00
1.0,223.64,2.23,33.62,0.54,2.11,2.69,2021-07-29 03:00:00
1.0,220.3,2.06,34.69,0.55,2.22,2.66,2021-07-29 04:00:00
1.0,220.3,1.78,36.12,0.54,2.25,2.66,2021-07-29 05:00:00
1.0,216.96,1.44,38.27,0.49,2.18,2.57,2021-07-29 06:00:00
1.0,213.62,1.26,38.62,0.44,2.13,2.41,2021-07-29 07:00:00
1.0,213.62,1.44,36.12,0.45,2.31,2.44,2021-07-29 08:00:00
1.0,216.96,1.74,32.54,0.46,2.67,2.47,2021-07-29 09:00:00
1.0,216.96,2.01,30.04,0.47,3.32,2.57,2021-07-29 10:00:00
1.0,220.3,2.42,28.97,0.5,4.2,2.76,2021-07-29 11:00:00
1.0,230.31,3.0,28.61,0.56,5.17,2.85,2021-07-29 12:00:00
1.0,240.33,3.56,28.61,0.65,6.23,2.91,2021-07-29 13:00:00
1.0,243.66,3.77,28.61,0.76,7.4,3.01,2021-07-29 14:00:00
1.0,240.33,3.6,29.68,0.89,8.22,3.14,2021-07-29 15:00:00
1.0,233.65,3.26,31.11,0.98,8.1,3.2,2021-07-29 16:00:00
1.0,233.65,3.04,31.11,0.95,7.39,3.23,2021-07-29 17:00:00
1.0,230.31,2.87,30.4,0.83,6.34,3.17,2021-07-29 18:00:00
1.0,226.97,2.64,29.68,0.69,6.02,3.1,2021-07-29 19:00:00
1.0,226.97,2.46,28.97,0.6,6.63,2.98,2021-07-29 20:00:00
1.0,226.97,2.36,28.25,0.52,7.71,2.85,2021-07-29 21:00:00
1.0,223.64,2.29,27.54,0.47,8.39,2.76,2021-07-29 22:00:00
1.0,223.64,2.19,26.82,0.44,8.35,2.63,2021-07-29 23:00:00
1.0,223.64,2.12,26.11,0.44,7.72,2.53,2021-07-30 00:00:00
1.0,223.64,2.23,25.39,0.5,7.05,2.53,2021-07-30 01:00:00
1.0,226.97,2.29,24.68,0.61,6.03,2.72,2021-07-30 02:00:00
1.0,230.31,1.91,26.46,0.71,4.78,2.88,2021-07-30 03:00:00
1.0,226.97,1.71,31.11,0.81,3.81,2.88,2021-07-30 04:00:00
1.0,226.97,1.65,33.98,0.91,3.53,2.82,2021-07-30 05:00:00
1.0,226.97,1.76,33.98,0.98,3.82,2.6,2021-07-30 06:00:00
1.0,230.31,1.82,32.9,0.94,4.33,2.34,2021-07-30 07:00:00
1.0,230.31,1.91,32.9,0.91,4.53,2.47,2021-07-30 08:00:00
1.0,230.31,1.99,33.26,0.89,4.3,2.63,2021-07-30 09:00:00
1.0,230.31,2.04,34.33,0.84,4.07,2.79,2021-07-30 10:00:00
1.0,230.31,2.31,34.33,0.81,3.9,2.98,2021-07-30 11:00:00
1.0,233.65,2.74,34.69,0.85,4.09,3.2,2021-07-30 12:00:00
1.0,236.99,3.17,35.41,0.92,4.79,3.55,2021-07-30 13:00:00
1.0,236.99,3.21,35.76,1.01,5.54,3.86,2021-07-30 14:00:00
1.0,236.99,3.09,36.12,1.13,5.95,3.93,2021-07-30 15:00:00
1.0,236.99,3.0,35.05,1.25,6.13,3.83,2021-07-30 16:00:00
1.0,240.33,3.04,33.62,1.31,6.4,3.74,2021-07-30 17:00:00
1.0,240.33,3.13,32.54,1.3,6.53,3.71,2021-07-30 18:00:00
1.0,236.99,3.09,31.83,1.25,6.49,3.71,2021-07-30 19:00:00
1.0,236.99,3.0,30.76,1.19,6.47,3.64,2021-07-30 20:00:00
1.0,236.99,2.91,29.68,1.07,6.49,3.58,2021-07-30 21:00:00
1.0,233.65,2.7,28.97,0.94,6.39,3.48,2021-07-30 22:00:00
1.0,226.97,2.46,27.54,0.84,6.16,3.36,2021-07-30 23:00:00
1.0,216.96,2.29,26.46,0.81,5.69,3.2,2021-07-31 00:00:00
1.0,211.95,2.29,25.03,0.85,5.1,3.1,2021-07-31 01:00:00
1.0,211.95,2.46,23.96,0.97,4.48,3.1,2021-07-31 02:00:00
1.0,211.95,2.46,23.96,1.1,3.75,3.01,2021-07-31 03:00:00
1.0,210.29,2.1,25.39,1.18,3.41,2.72,2021-07-31 04:00:00
1.0,208.62,1.69,28.25,1.16,3.19,2.47,2021-07-31 05:00:00
1.0,208.62,1.34,32.19,1.06,3.27,2.31,2021-07-31 06:00:00
1.0,210.29,1.11,37.19,1.24,2.85,2.03,2021-07-31 07:00:00
1.0,211.95,1.18,42.2,1.94,2.66,1.81,2021-07-31 08:00:00
1.0,211.95,1.3,47.92,2.62,2.81,1.74,2021-07-31 09:00:00
1.0,213.62,1.39,54.36,2.89,3.38,1.92,2021-07-31 10:00:00
1.0,216.96,1.67,60.8,3.01,4.6,2.25,2021-07-31 11:00:00
1.0,220.3,2.14,65.09,3.22,5.53,2.57,2021-07-31 12:00:00
1.0,223.64,2.74,63.66,3.22,5.55,2.91,2021-07-31 13:00:00
1.0,226.97,2.83,57.22,2.86,4.72,3.26,2021-07-31 14:00:00
1.0,230.31,2.7,49.35,2.24,3.67,3.61,2021-07-31 15:00:00
1.0,230.31,2.4,43.99,1.64,3.11,3.8,2021-07-31 16:00:00
1.0,233.65,2.14,40.77,1.33,2.78,3.9,2021-07-31 17:00:00
1.0,233.65,2.14,38.62,1.18,2.54,3.96,2021-07-31 18:00:00
1.0,236.99,2.21,35.76,1.12,2.62,4.05,2021-07-31 19:00:00
1.0,236.99,2.19,33.26,1.12,3.19,4.05,2021-07-31 20:00:00
1.0,233.65,2.1,31.11,1.16,4.43,3.96,2021-07-31 21:00:00
1.0,226.97,1.97,29.33,1.22,5.91,3.71,2021-07-31 22:00:00
1.0,220.3,1.93,28.61,1.27,6.65,3.36,2021-07-31 23:00:00
1.0,213.62,2.08,28.61,1.33,6.42,3.01,2021-08-01 00:00:00
1.0,206.95,2.25,28.97,1.34,6.02,2.79,2021-08-01 01:00:00
1.0,205.28,2.42,29.33,1.31,5.86,2.79,2021-08-01 02:00:00
1.0,201.94,2.42,30.4,1.24,5.69,2.79,2021-08-01 03:00:00
1.0,200.27,2.14,32.19,1.12,5.21,2.6,2021-08-01 04:00:00
1.0,200.27,1.8,33.98,1.04,4.88,2.47,2021-08-01 05:00:00
1.0,200.27,1.56,36.48,1.06,5.27,2.41,2021-08-01 06:00:00
1.0,200.27,1.44,38.98,1.16,6.09,2.34,2021-08-01 07:00:00
1.0,203.61,1.41,40.41,1.48,6.14,2.15,2021-08-01 08:00:00
1.0,211.95,1.65,41.13,2.0,5.77,2.06,2021-08-01 09:00:00
1.0,220.3,1.86,42.56,2.33,5.14,2.09,2021-08-01 10:00:00
1.0,226.97,2.1,42.92,2.03,4.97,2.28,2021-08-01 11:00:00
1.0,230.31,2.16,42.56,1.49,5.07,2.5,2021-08-01 12:00:00
1.0,233.65,2.29,41.13,1.42,5.69,2.85,2021-08-01 13:00:00
1.0,233.65,2.55,39.34,1.64,6.5,3.42,2021-08-01 14:00:00
1.0,230.31,2.7,38.27,1.73,7.05,3.9,2021-08-01 15:00:00
1.0,223.64,2.79,37.19,1.68,6.51,4.05,2021-08-01 16:00:00
1.0,220.3,2.79,35.76,1.55,6.06,3.93,2021-08-01 17:00:00
1.0,223.64,2.53,34.33,1.21,5.23,3.71,2021-08-01 18:00:00
1.0,223.64,2.04,33.62,0.81,4.4,3.42,2021-08-01 19:00:00
1.0,223.64,1.65,33.26,0.53,4.33,3.23,2021-08-01 20:00:00
1.0,220.3,1.52,32.54,0.39,4.93,3.17,2021-08-01 21:00:00
1.0,220.3,1.56,31.83,0.35,5.61,3.1,2021-08-01 22:00:00
1.0,216.96,1.63,31.47,0.35,5.87,2.95,2021-08-01 23:00:00
1.0,216.96,1.63,31.47,0.38,5.95,2.79,2021-08-02 00:00:00
1.0,216.96,1.67,31.47,0.41,5.47,2.72,2021-08-02 01:00:00
1.0,220.3,1.89,31.47,0.46,4.68,2.85,2021-08-02 02:00:00
1.0,220.3,1.89,32.19,0.49,4.01,2.91,2021-08-02 03:00:00
1.0,216.96,1.69,34.33,0.53,3.53,2.72,2021-08-02 04:00:00
1.0,216.96,1.56,35.76,0.61,3.33,2.5,2021-08-02 05:00:00
1.0,216.96,1.48,38.27,0.74,3.26,2.34,2021-08-02 06:00:00
1.0,211.95,1.34,41.84,0.89,2.89,2.06,2021-08-02 07:00:00
1.0,210.29,1.35,45.06,1.15,2.63,1.79,2021-08-02 08:00:00
1.0,210.29,1.59,47.21,1.62,2.94,1.68,2021-08-02 09:00:00
1.0,216.96,2.06,49.35,2.12,3.54,1.9,2021-08-02 10:00:00
1.0,230.31,2.46,51.5,2.15,4.04,2.38,2021-08-02 11:00:00
1.0,243.66,2.96,53.64,1.97,4.22,2.85,2021-08-02 12:00:00
1.0,257.02,3.73,50.78,1.85,4.19,3.48,2021-08-02 13:00:00
1.0,267.03,4.07,46.49,1.82,4.05,4.24,2021-08-02 14:00:00
1.0,270.37,4.11,42.92,1.82,3.83,4.88,2021-08-02 15:00:00
1.0,270.37,4.07,39.7,1.83,3.51,5.07,2021-08-02 16:00:00
1.0,263.69,3.98,36.48,1.79,3.26,5.38,2021-08-02 17:00:00
1.0,250.34,3.9,33.98,1.73,3.29,5.51,2021-08-02 18:00:00
1.0,236.99,3.51,32.54,1.58,3.56,5.13,2021-08-02 19:00:00
1.0,226.97,3.13,31.83,1.31,3.32,4.69,2021-08-02 20:00:00
1.0,223.64,2.7,31.47,1.01,2.85,4.24,2021-08-02 21:00:00
1.0,220.3,2.36,31.83,0.78,2.53,3.77,2021-08-02 22:00:00
1.0,213.62,2.08,32.19,0.6,2.44,3.33,2021-08-02 23:00:00
1.0,213.62,1.93,31.83,0.49,2.46,2.98,2021-08-03 00:00:00
1.0,216.96,2.01,31.11,0.47,2.41,2.79,2021-08-03 01:00:00
1.0,220.3,2.21,30.04,0.5,2.32,2.82,2021-08-03 02:00:00
1.0,223.64,2.01,31.83,0.53,2.23,2.85,2021-08-03 03:00:00
1.0,220.3,1.52,37.55,0.54,2.26,2.72,2021-08-03 04:00:00
1.0,213.62,1.19,43.27,0.59,2.37,2.57,2021-08-03 05:00:00
1.0,210.29,1.05,46.49,0.7,2.4,2.34,2021-08-03 06:00:00
1.0,206.95,1.11,47.21,1.12,2.42,1.95,2021-08-03 07:00:00
1.0,210.29,1.3,48.64,1.94,2.58,1.62,2021-08-03 08:00:00
1.0,213.62,1.52,52.93,2.92,3.09,1.52,2021-08-03 09:00:00
1.0,216.96,1.89,57.22,3.61,3.73,1.69,2021-08-03 10:00:00
1.0,220.3,2.46,57.22,3.43,4.41,2.15,2021-08-03 11:00:00
1.0,226.97,3.17,54.36,2.77,4.98,2.66,2021-08-03 12:00:00
1.0,236.99,3.77,49.35,2.18,5.38,3.2,2021-08-03 13:00:00
1.0,247.0,3.9,44.35,1.89,5.54,3.86,2021-08-03 14:00:00
1.0,253.68,3.86,40.41,1.94,5.46,4.37,2021-08-03 15:00:00
1.0,253.68,3.9,37.19,2.0,5.14,4.5,2021-08-03 16:00:00
1.0,253.68,4.03,34.33,1.94,4.48,4.43,2021-08-03 17:00:00
1.0,250.34,4.16,31.11,1.77,3.66,4.24,2021-08-03 18:00:00
1.0,243.66,4.07,28.61,1.62,2.99,4.12,2021-08-03 19:00:00
1.0,240.33,4.07,26.11,1.64,2.65,4.05,2021-08-03 20:00:00
1.0,236.99,4.16,23.25,1.68,2.72,3.71,2021-08-03 21:00:00
1.0,233.65,4.2,21.1,1.59,3.1,3.29,2021-08-03 22:00:00
1.0,230.31,3.86,20.21,1.24,3.2,2.88,2021-08-03 23:00:00
1.0,226.97,3.17,20.39,0.78,2.99,2.66,2021-08-04 00:00:00
1.0,226.97,2.83,20.21,0.54,2.9,2.69,2021-08-04 01:00:00
1.0,233.65,2.91,19.49,0.5,2.96,2.91,2021-08-04 02:00:00
1.0,233.65,3.0,19.85,0.51,2.89,3.04,2021-08-04 03:00:00
1.0,230.31,2.57,23.25,0.5,2.51,2.66,2021-08-04 04:00:00
1.0,223.64,2.06,27.54,0.51,2.37,2.34,2021-08-04 05:00:00
1.0,220.3,1.71,31.47,0.54,2.12,2.09,2021-08-04 06:00:00
1.0,220.3,1.56,32.9,0.55,1.67,1.81,2021-08-04 07:00:00
1.0,216.96,1.52,31.83,0.57,1.27,1.6,2021-08-04 08:00:00
1.0,213.62,1.59,30.76,0.66,1.11,1.57,2021-08-04 09:00:00
1.0,216.96,1.8,30.04,0.81,1.1,1.71,2021-08-04 10:00:00
1.0,216.96,2.19,30.4,0.88,1.24,2.09,2021-08-04 11:00:00
1.0,223.64,2.83,31.11,1.01,1.49,2.47,2021-08-04 12:00:00
1.0,233.65,3.73,31.47,1.18,2.06,3.07,2021-08-04 13:00:00
1.0,247.0,4.5,30.04,1.28,2.75,3.83,2021-08-04 14:00:00
1.0,253.68,4.71,30.04,1.39,3.35,4.05,2021-08-04 15:00:00
1.0,257.02,4.5,30.76,1.45,3.84,4.12,2021-08-04 16:00:00
1.0,250.34,4.11,31.11,1.49,3.97,4.62,2021-08-04 17:00:00
1.0,243.66,3.81,30.4,1.57,3.45,4.88,2021-08-04 18:00:00
1.0,233.65,3.47,29.33,1.59,2.98,4.56,2021-08-04 19:00:00
1.0,226.97,3.17,28.97,1.42,2.99,4.18,2021-08-04 20:00:00
1.0,220.3,2.79,29.33,1.09,3.29,3.86,2021-08-04 21:00:00
1.0,216.96,2.44,28.97,0.78,3.6,3.52,2021-08-04 22:00:00
1.0,216.96,2.23,27.54,0.57,3.79,3.2,2021-08-04 23:00:00
1.0,220.3,2.14,26.11,0.45,3.91,2.95,2021-08-05 00:00:00
1.0,223.64,2.27,24.68,0.45,3.91,2.82,2021-08-05 01:00:00
1.0,230.31,2.55,23.25,0.51,3.75,2.95,2021-08-05 02:00:00
1.0,230.31,2.49,23.25,0.53,3.24,2.98,2021-08-05 03:00:00
1.0,223.64,2.08,25.39,0.54,2.42,2.57,2021-08-05 04:00:00
1.0,220.3,1.8,27.9,0.59,2.13,2.19,2021-08-05 05:00:00
1.0,216.96,1.61,30.4,0.65,2.14,2.06,2021-08-05 06:00:00
1.0,216.96,1.56,32.19,0.72,2.19,2.06,2021-08-05 07:00:00
1.0,216.96,1.89,32.54,0.95,2.2,2.06,2021-08-05 08:00:00
1.0,223.64,2.57,32.19,1.57,2.59,2.12,2021-08-05 09:00:00
1.0,226.97,3.86,31.83,2.95,3.55,2.34,2021-08-05 10:00:00
1.0,230.31,4.97,31.11,3.87,4.36,2.72,2021-08-05 11:00:00
1.0,236.99,5.66,31.11,3.73,4.69,3.14,2021-08-05 12:00:00
1.0,250.34,6.08,31.11,3.13,5.09,3.93,2021-08-05 13:00:00
1.0,267.03,6.0,30.4,2.47,5.7,5.19,2021-08-05 14:00:00
1.0,280.38,5.74,28.25,2.09,6.04,6.33,2021-08-05 15:00:00
1.0,287.06,6.08,25.39,1.97,5.76,6.84,2021-08-05 16:00:00
1.0,290.39,6.43,22.89,1.91,5.13,7.28,2021-08-05 17:00:00
1.0,290.39,6.0,22.53,1.79,4.42,7.6,2021-08-05 18:00:00
1.0,283.72,4.84,23.25,1.71,3.75,7.35,2021-08-05 19:00:00
1.0,277.04,4.11,22.71,1.76,3.89,7.03,2021-08-05 20:00:00
1.0,267.03,3.64,21.99,1.86,4.39,6.33,2021-08-05 21:00:00
1.0,253.68,3.3,21.46,1.86,4.82,5.13,2021-08-05 22:00:00
1.0,247.0,3.13,20.92,1.7,5.28,3.96,2021-08-05 23:00:00
1.0,240.33,3.3,20.39,1.58,5.79,3.23,2021-08-06 00:00:00
1.0,240.33,3.68,19.49,1.55,5.74,2.98,2021-08-06 01:00:00
1.0,243.66,4.33,18.42,1.59,5.16,3.04,2021-08-06 02:00:00
1.0,243.66,4.33,18.77,1.62,4.1,2.98,2021-08-06 03:00:00
1.0,236.99,3.34,25.03,1.59,3.14,2.53,2021-08-06 04:00:00
1.0,233.65,2.44,34.69,1.62,3.4,2.22,2021-08-06 05:00:00
1.0,233.65,2.16,45.78,2.62,4.84,2.03,2021-08-06 06:00:00
1.0,233.65,2.16,57.22,4.53,6.75,1.92,2021-08-06 07:00:00
1.0,233.65,1.93,65.8,5.25,7.59,1.9,2021-08-06 08:00:00
1.0,236.99,1.78,70.1,5.36,7.91,2.01,2021-08-06 09:00:00
1.0,236.99,1.97,72.24,5.07,7.73,2.38,2021-08-06 10:00:00
1.0,243.66,2.51,72.96,4.65,7.53,2.91,2021-08-06 11:00:00
1.0,250.34,3.38,72.96,4.35,7.59,3.39,2021-08-06 12:00:00
1.0,263.69,4.84,68.67,4.35,7.94,4.12,2021-08-06 13:00:00
1.0,277.04,5.74,61.51,4.41,8.39,5.26,2021-08-06 14:00:00
1.0,280.38,6.08,54.36,4.47,8.54,6.33,2021-08-06 15:00:00
1.0,290.39,6.17,46.49,3.82,8.43,7.35,2021-08-06 16:00:00
1.0,303.75,6.26,39.7,2.77,8.52,8.36,2021-08-06 17:00:00
1.0,310.42,6.17,35.41,1.88,8.52,8.87,2021-08-06 18:00:00
1.0,303.75,5.31,33.98,1.27,8.15,8.49,2021-08-06 19:00:00
1.0,290.39,4.11,36.12,1.13,7.82,7.98,2021-08-06 20:00:00
1.0,277.04,3.26,40.05,1.43,8.16,7.47,2021-08-06 21:00:00
1.0,263.69,3.0,41.13,2.0,8.86,6.9,2021-08-06 22:00:00
1.0,257.02,3.21,35.05,1.97,9.18,6.21,2021-08-06 23:00:00
1.0,253.68,3.47,28.97,1.7,8.98,5.26,2021-08-07 00:00:00
1.0,253.68,3.68,24.68,1.51,8.45,4.5,2021-08-07 01:00:00
1.0,260.35,3.3,22.71,1.48,7.97,4.18,2021-08-07 02:00:00
1.0,267.03,2.36,26.46,1.46,7.83,3.83,2021-08-07 03:00:00
1.0,260.35,1.65,36.84,1.55,7.45,3.01,2021-08-07 04:00:00
1.0,253.68,1.23,45.78,1.54,7.85,2.69,2021-08-07 05:00:00
1.0,250.34,1.07,51.5,1.61,8.3,2.5,2021-08-07 06:00:00
1.0,243.66,0.93,56.51,1.61,7.99,2.09,2021-08-07 07:00:00
1.0,240.33,0.85,60.8,1.68,7.99,1.84,2021-08-07 08:00:00
1.0,236.99,0.89,65.09,2.12,8.61,1.74,2021-08-07 09:00:00
1.0,240.33,1.17,69.38,2.83,9.81,1.85,2021-08-07 10:00:00
2.0,243.66,1.71,73.67,3.43,11.14,2.09,2021-08-07 11:00:00
2.0,247.0,2.29,75.82,3.52,11.18,2.34,2021-08-07 12:00:00
2.0,267.03,4.07,67.23,3.07,10.9,3.74,2021-08-07 13:00:00
2.0,297.07,5.48,53.64,2.41,10.66,5.89,2021-08-07 14:00:00
1.0,313.76,5.66,42.56,1.83,9.86,7.66,2021-08-07 15:00:00
1.0,320.44,5.48,34.33,1.46,8.94,8.49,2021-08-07 16:00:00
1.0,320.44,5.57,30.04,1.22,8.05,8.74,2021-08-07 17:00:00
1.0,307.08,5.48,30.04,0.97,7.27,8.23,2021-08-07 18:00:00
1.0,293.73,4.97,32.54,0.81,7.06,7.66,2021-08-07 19:00:00
1.0,293.73,5.27,30.04,0.77,7.43,7.66,2021-08-07 20:00:00
1.0,293.73,5.31,27.9,0.73,7.51,7.16,2021-08-07 21:00:00
1.0,287.06,4.67,27.9,0.71,7.3,6.46,2021-08-07 22:00:00
1.0,273.71,3.68,30.04,0.74,7.1,6.08,2021-08-07 23:00:00
1.0,267.03,3.13,31.83,0.82,7.61,5.83,2021-08-08 00:00:00
1.0,270.37,3.21,32.19,1.04,9.2,5.51,2021-08-08 01:00:00
2.0,277.04,3.9,29.68,1.43,10.81,4.94,2021-08-08 02:00:00
2.0,270.37,4.58,27.18,2.15,12.24,3.86,2021-08-08 03:00:00
