aqi,CO,no2,o3,so2,pm2_5,nh3,dt
5.0,1054.76,42.16,26.46,8.7,123.35,18.24,2022-02-18 14:00:00
5.0,1108.17,38.39,19.67,7.75,128.76,19.0,2022-02-18 15:00:00
5.0,1094.82,32.9,18.06,6.5,130.87,18.24,2022-02-18 16:00:00
5.0,1068.12,29.47,15.38,5.42,131.92,16.47,2022-02-18 17:00:00
5.0,1001.36,25.36,17.34,4.35,129.93,13.93,2022-02-18 18:00:00
5.0,734.33,12.51,67.23,7.21,113.75,9.37,2022-02-18 19:00:00
5.0,620.84,6.85,83.68,8.34,107.42,7.92,2022-02-18 20:00:00
5.0,600.81,5.23,81.54,8.11,110.26,6.46,2022-02-18 21:00:00
5.0,574.11,4.11,83.68,7.87,117.85,4.12,2022-02-18 22:00:00
5.0,560.76,3.56,81.54,6.14,122.83,2.69,2022-02-18 23:00:00
5.0,554.08,3.38,77.96,4.89,127.74,2.01,2022-02-19 00:00:00
5.0,560.76,3.73,74.39,4.41,131.43,1.79,2022-02-19 01:00:00
5.0,580.79,4.71,71.53,4.41,135.84,1.77,2022-02-19 02:00:00
5.0,580.79,5.06,76.53,4.17,137.08,1.71,2022-02-19 03:00:00
5.0,514.03,2.87,105.86,3.93,121.61,0.64,2022-02-19 04:00:00
5.0,467.3,1.82,120.16,3.87,109.16,0.5,2022-02-19 05:00:00
5.0,453.95,1.31,125.89,4.29,105.81,0.55,2022-02-19 06:00:00
5.0,423.91,0.84,143.05,5.13,91.45,0.06,2022-02-19 07:00:00
5.0,417.23,0.85,148.77,5.54,87.65,0.0,2022-02-19 08:00:00
5.0,410.56,0.97,148.77,5.66,85.47,0.0,2022-02-19 09:00:00
5.0,480.65,6.08,108.72,4.77,88.13,3.2,2022-02-19 10:00:00
5.0,594.14,12.68,81.54,3.99,93.59,6.71,2022-02-19 11:00:00
5.0,714.3,20.56,61.51,3.93,97.68,9.12,2022-02-19 12:00:00
5.0,821.11,27.08,38.27,4.29,101.99,11.15,2022-02-19 13:00:00
5.0,894.55,27.08,22.53,4.47,106.18,11.65,2022-02-19 14:00:00
5.0,854.49,21.93,26.11,4.41,107.72,11.4,2022-02-19 15:00:00
5.0,627.52,10.45,70.81,4.41,102.56,8.87,2022-02-19 16:00:00
5.0,580.79,8.23,77.25,4.41,101.84,8.87,2022-02-19 17:00:00
5.0,540.73,6.77,85.12,4.23,94.97,8.23,2022-02-19 18:00:00
5.0,487.33,5.18,94.41,3.93,84.23,7.16,2022-02-19 19:00:00
5.0,453.95,4.03,97.27,3.64,75.86,6.97,2022-02-19 20:00:00
5.0,447.27,3.21,100.14,4.59,75.51,7.09,2022-02-19 21:00:00
5.0,460.62,2.83,94.41,4.77,75.77,7.35,2022-02-19 22:00:00
5.0,460.62,3.04,81.54,3.16,71.64,7.79,2022-02-19 23:00:00
5.0,453.95,3.38,74.39,2.15,67.92,8.04,2022-02-20 00:00:00
5.0,821.11,15.77,0.82,2.98,98.83,22.55,2022-02-21 01:00:00
5.0,961.3,14.05,2.1,3.7,109.98,19.51,2022-02-21 02:00:00
5.0,1108.17,12.68,9.12,3.64,125.28,14.82,2022-02-21 03:00:00
5.0,674.25,6.51,77.25,9.42,109.36,9.25,2022-02-21 04:00:00
5.0,560.76,2.78,100.14,11.8,96.86,7.47,2022-02-21 05:00:00
5.0,514.03,1.65,107.29,10.97,90.99,7.28,2022-02-21 06:00:00
5.0,370.5,1.0,130.18,10.01,60.44,4.24,2022-02-21 07:00:00
4.0,327.11,0.88,134.47,8.23,49.91,3.42,2022-02-21 08:00:00
4.0,310.42,0.91,135.9,7.63,45.59,3.04,2022-02-21 09:00:00
4.0,320.43,2.29,130.18,8.11,44.85,3.58,2022-02-21 10:00:00
4.0,350.48,4.33,123.02,9.78,46.73,4.75,2022-02-21 11:00:00
5.0,383.85,7.03,115.87,12.87,50.41,5.76,2022-02-21 12:00:00
5.0,433.92,10.2,95.84,15.14,54.89,7.41,2022-02-21 13:00:00
5.0,487.33,11.48,72.96,16.21,59.62,9.12,2022-02-21 14:00:00
5.0,527.38,10.88,67.23,18.12,64.63,9.63,2022-02-21 15:00:00
5.0,560.76,10.97,62.94,17.4,69.1,10.26,2022-02-21 16:00:00
5.0,620.84,12.51,49.35,13.71,72.99,11.65,2022-02-21 17:00:00
5.0,654.22,13.71,36.12,9.78,74.67,12.41,2022-02-21 18:00:00
5.0,654.22,13.88,26.46,6.56,74.69,12.29,2022-02-21 19:00:00
5.0,640.87,12.68,22.89,5.07,74.47,11.78,2022-02-21 20:00:00
5.0,607.49,10.62,26.82,4.83,72.91,10.77,2022-02-21 21:00:00
5.0,554.08,8.57,35.76,5.36,70.35,10.13,2022-02-21 22:00:00
5.0,560.76,9.08,31.47,4.29,71.26,10.89,2022-02-21 23:00:00
5.0,594.14,10.97,22.71,3.01,73.4,11.91,2022-02-22 00:00:00
5.0,634.19,13.71,14.48,2.59,72.95,12.54,2022-02-22 01:00:00
5.0,727.65,17.99,7.87,3.37,72.82,12.03,2022-02-22 02:00:00
5.0,814.44,17.31,15.56,4.05,73.11,11.02,2022-02-22 03:00:00
5.0,574.11,9.6,72.96,5.72,62.29,8.23,2022-02-22 04:00:00
5.0,554.08,5.83,101.57,7.63,70.05,7.92,2022-02-22 05:00:00
5.0,547.41,3.64,127.32,8.82,78.2,7.47,2022-02-22 06:00:00
4.0,330.45,1.44,143.05,10.73,46.11,2.25,2022-02-22 07:00:00
4.0,280.38,1.03,137.33,7.03,33.41,1.87,2022-02-22 08:00:00
4.0,263.69,0.92,133.04,5.19,28.24,1.99,2022-02-22 09:00:00
4.0,287.06,2.66,117.3,4.47,27.49,3.2,2022-02-22 10:00:00
4.0,337.12,5.31,105.86,4.41,29.47,4.81,2022-02-22 11:00:00
4.0,387.19,8.48,95.84,4.53,31.74,5.95,2022-02-22 12:00:00
4.0,494.0,15.25,60.08,5.07,36.37,8.74,2022-02-22 13:00:00
4.0,640.87,19.71,30.04,6.02,43.95,12.16,2022-02-22 14:00:00
5.0,761.03,21.08,18.95,6.97,52.11,15.07,2022-02-22 15:00:00
5.0,841.14,21.59,14.13,7.57,59.08,17.48,2022-02-22 16:00:00
5.0,921.25,23.65,10.28,7.75,65.72,17.99,2022-02-22 17:00:00
5.0,961.3,26.05,11.27,6.79,68.74,16.72,2022-02-22 18:00:00
5.0,947.95,26.73,15.91,5.01,68.22,15.2,2022-02-22 19:00:00
5.0,934.6,25.02,13.41,3.04,68.75,14.31,2022-02-22 20:00:00
5.0,894.55,19.71,10.28,1.89,68.25,12.29,2022-02-22 21:00:00
5.0,600.81,9.17,48.64,8.46,54.0,7.09,2022-02-22 22:00:00
4.0,534.06,7.97,38.27,5.96,47.17,3.42,2022-02-22 23:00:00
4.0,487.33,7.2,31.83,4.29,41.84,2.18,2022-02-23 00:00:00
4.0,453.95,7.28,27.54,4.05,38.84,1.88,2022-02-23 01:00:00
4.0,440.6,8.31,24.68,4.95,36.84,1.8,2022-02-23 02:00:00
4.0,433.92,7.97,26.11,6.32,32.93,1.85,2022-02-23 03:00:00
3.0,387.19,5.65,46.49,7.87,24.7,1.41,2022-02-23 04:00:00
4.0,370.5,4.46,67.95,8.82,26.59,1.35,2022-02-23 05:00:00
4.0,360.49,3.0,94.41,9.18,31.12,1.12,2022-02-23 06:00:00
4.0,353.81,1.86,120.16,8.94,35.61,0.59,2022-02-23 07:00:00
4.0,347.14,1.5,133.04,8.23,39.61,0.44,2022-02-23 08:00:00
4.0,347.14,1.56,140.19,8.46,42.53,0.49,2022-02-23 09:00:00
4.0,357.15,2.4,143.05,8.58,45.35,1.09,2022-02-23 10:00:00
4.0,377.18,3.9,140.19,8.23,47.26,2.18,2022-02-23 11:00:00
4.0,397.21,6.08,131.61,7.75,47.5,3.2,2022-02-23 12:00:00
4.0,480.65,13.02,97.27,7.33,49.08,5.89,2022-02-23 13:00:00
5.0,600.81,19.02,62.23,6.79,52.89,9.37,2022-02-23 14:00:00
5.0,687.6,21.25,45.42,6.2,56.04,11.91,2022-02-23 15:00:00
5.0,734.33,21.08,37.55,5.54,58.45,13.3,2022-02-23 16:00:00
5.0,727.65,18.68,38.27,4.89,58.97,12.79,2022-02-23 17:00:00
5.0,640.87,13.88,52.93,5.07,54.53,11.02,2022-02-23 18:00:00
4.0,447.27,5.18,80.82,8.58,36.43,6.71,2022-02-23 19:00:00
4.0,417.23,4.84,62.94,6.32,32.96,6.78,2022-02-23 20:00:00
4.0,400.54,4.58,54.36,4.77,32.56,6.02,2022-02-23 21:00:00
4.0,393.87,4.46,50.07,3.99,33.81,4.75,2022-02-23 22:00:00
4.0,397.21,4.54,45.78,3.76,35.67,3.51,2022-02-23 23:00:00
4.0,407.22,4.93,41.13,3.81,37.92,2.63,2022-02-24 00:00:00
4.0,420.57,5.83,35.41,4.05,40.41,2.28,2022-02-24 01:00:00
4.0,447.27,7.2,29.68,4.23,42.85,2.34,2022-02-24 02:00:00
4.0,460.62,6.68,30.04,4.17,44.82,2.31,2022-02-24 03:00:00
4.0,427.25,4.71,53.64,3.87,45.63,1.69,2022-02-24 04:00:00
4.0,397.21,2.78,80.11,2.8,45.54,1.63,2022-02-24 05:00:00
4.0,377.18,1.65,98.71,2.44,46.51,1.68,2022-02-24 06:00:00
4.0,350.48,1.1,111.58,2.32,38.79,1.39,2022-02-24 07:00:00
4.0,337.12,1.03,117.3,2.32,33.59,1.23,2022-02-24 08:00:00
4.0,333.79,1.07,118.73,2.24,32.69,1.2,2022-02-24 09:00:00
4.0,353.81,2.48,118.73,2.32,33.87,2.15,2022-02-24 10:00:00
4.0,390.53,4.84,117.3,2.5,36.13,3.67,2022-02-24 11:00:00
4.0,427.25,8.05,108.72,2.71,38.38,4.94,2022-02-24 12:00:00
4.0,460.62,10.8,94.41,3.07,41.24,6.14,2022-02-24 13:00:00
4.0,494.0,11.14,82.97,3.55,44.55,7.41,2022-02-24 14:00:00
4.0,507.35,10.11,81.54,4.05,46.97,7.98,2022-02-24 15:00:00
4.0,494.0,8.57,86.55,4.41,48.0,7.54,2022-02-24 16:00:00
4.0,487.33,7.63,87.26,4.59,48.74,7.09,2022-02-24 17:00:00
4.0,480.65,7.03,84.4,4.47,49.39,7.16,2022-02-24 18:00:00
4.0,467.3,5.83,80.11,6.02,49.09,6.97,2022-02-24 19:00:00
4.0,453.95,5.31,68.66,7.75,47.68,7.28,2022-02-24 20:00:00
4.0,453.95,5.57,55.79,6.44,47.3,7.09,2022-02-24 21:00:00
4.0,440.6,5.31,50.78,4.71,46.99,5.45,2022-02-24 22:00:00
4.0,423.91,5.01,48.64,3.37,47.07,4.37,2022-02-24 23:00:00
4.0,417.23,4.84,47.21,2.74,47.9,3.51,2022-02-25 00:00:00
4.0,420.57,5.18,45.06,2.62,49.48,2.94,2022-02-25 01:00:00
5.0,427.25,6.08,43.99,2.86,50.67,2.98,2022-02-25 02:00:00
5.0,427.25,5.91,49.35,2.98,51.03,3.07,2022-02-25 03:00:00
5.0,413.89,4.5,64.37,2.95,50.32,2.79,2022-02-25 04:00:00
4.0,407.22,3.17,81.54,2.86,49.94,2.63,2022-02-25 05:00:00
4.0,390.53,1.93,100.14,2.65,49.24,2.37,2022-02-25 06:00:00
4.0,347.14,1.25,113.01,2.12,43.24,1.84,2022-02-25 07:00:00
4.0,337.12,1.19,117.3,2.0,41.37,1.68,2022-02-25 08:00:00
4.0,337.12,1.26,121.59,2.12,42.44,1.63,2022-02-25 09:00:00
4.0,383.85,4.84,108.72,2.53,45.41,3.29,2022-02-25 10:00:00
5.0,480.65,10.97,95.84,3.07,50.43,5.76,2022-02-25 11:00:00
5.0,567.44,18.34,77.96,3.67,54.48,7.92,2022-02-25 12:00:00
5.0,647.54,26.05,52.93,4.89,59.14,12.54,2022-02-25 13:00:00
5.0,774.38,34.27,32.19,7.27,66.33,20.77,2022-02-25 14:00:00
5.0,921.25,43.53,18.06,9.89,74.3,29.64,2022-02-25 15:00:00
5.0,1041.41,48.67,8.49,11.56,81.55,36.98,2022-02-25 16:00:00
5.0,1081.47,44.55,2.17,10.97,87.85,36.98,2022-02-25 17:00:00
5.0,1068.12,33.93,0.82,7.63,92.11,27.87,2022-02-25 18:00:00
5.0,921.25,24.68,16.09,5.84,90.4,15.96,2022-02-25 19:00:00
5.0,700.95,12.68,46.49,7.09,82.68,10.51,2022-02-25 20:00:00
5.0,574.11,7.37,55.07,6.44,74.06,7.09,2022-02-25 21:00:00
5.0,494.0,5.65,56.51,7.45,65.75,4.88,2022-02-25 22:00:00
5.0,467.3,5.27,50.07,5.19,64.98,3.2,2022-02-25 23:00:00
5.0,460.62,5.06,47.21,4.11,65.75,2.41,2022-02-26 00:00:00
5.0,467.3,5.27,44.7,3.81,66.58,2.12,2022-02-26 01:00:00
5.0,480.65,6.17,42.56,4.17,67.83,2.22,2022-02-26 02:00:00
5.0,487.33,6.08,45.78,5.25,67.8,2.18,2022-02-26 03:00:00
5.0,420.57,4.37,71.53,7.75,56.68,1.38,2022-02-26 04:00:00
5.0,373.84,3.21,94.41,9.06,50.67,1.06,2022-02-26 05:00:00
5.0,353.81,2.16,113.01,9.89,50.41,0.96,2022-02-26 06:00:00
4.0,317.1,1.41,125.89,8.82,42.24,0.74,2022-02-26 07:00:00
4.0,290.39,1.25,131.61,8.46,37.7,0.61,2022-02-26 08:00:00
4.0,280.38,1.32,135.9,9.54,37.15,0.49,2022-02-26 09:00:00
4.0,283.72,2.08,134.47,9.89,37.47,1.06,2022-02-26 10:00:00
4.0,297.07,3.34,128.75,9.78,37.73,2.18,2022-02-26 11:00:00
4.0,313.76,5.23,120.16,9.89,36.8,3.17,2022-02-26 12:00:00
4.0,357.15,9.17,95.84,9.66,36.89,5.26,2022-02-26 13:00:00
4.0,427.25,12.68,70.1,8.94,38.88,7.85,2022-02-26 14:00:00
4.0,487.33,14.05,56.51,8.11,40.57,9.88,2022-02-26 15:00:00
4.0,507.35,13.37,52.21,7.15,40.96,10.77,2022-02-26 16:00:00
4.0,494.0,11.82,55.79,6.85,40.42,10.26,2022-02-26 17:00:00
4.0,467.3,9.94,62.94,7.09,39.17,9.12,2022-02-26 18:00:00
4.0,403.88,6.34,77.96,8.46,36.68,7.41,2022-02-26 19:00:00
4.0,380.52,5.01,70.1,7.63,34.61,7.54,2022-02-26 20:00:00
4.0,363.83,4.54,58.65,5.6,32.52,7.54,2022-02-26 21:00:00
4.0,347.14,3.94,53.64,3.7,31.22,5.89,2022-02-26 22:00:00
4.0,337.12,3.47,52.21,2.65,32.19,3.36,2022-02-26 23:00:00
4.0,333.79,3.08,53.64,2.26,34.12,1.79,2022-02-27 00:00:00
4.0,333.79,3.04,57.94,2.29,36.99,1.27,2022-02-27 01:00:00
4.0,340.46,3.6,59.37,2.44,39.8,1.14,2022-02-27 02:00:00
4.0,347.14,3.81,60.8,2.38,40.61,1.28,2022-02-27 03:00:00
4.0,330.45,2.55,67.23,1.79,33.99,1.23,2022-02-27 04:00:00
4.0,313.76,1.5,76.53,1.61,30.87,1.22,2022-02-27 05:00:00
4.0,307.08,1.06,86.55,1.83,33.45,1.2,2022-02-27 06:00:00
4.0,283.72,0.76,86.55,1.48,26.08,0.93,2022-02-27 07:00:00
3.0,270.37,0.74,90.84,1.73,22.26,0.76,2022-02-27 08:00:00
3.0,267.03,0.9,101.57,3.58,23.5,0.56,2022-02-27 09:00:00
4.0,277.04,1.91,107.29,5.66,25.86,1.23,2022-02-27 10:00:00
4.0,297.07,3.43,107.29,6.44,27.84,2.56,2022-02-27 11:00:00
4.0,320.43,5.57,103.0,6.74,28.64,3.8,2022-02-27 12:00:00
4.0,367.16,9.51,83.68,6.91,29.84,5.83,2022-02-27 13:00:00
4.0,433.92,12.85,60.8,6.68,32.32,8.49,2022-02-27 14:00:00
4.0,487.33,13.88,48.64,5.9,34.19,10.39,2022-02-27 15:00:00
4.0,500.68,13.37,45.06,5.01,35.07,11.4,2022-02-27 16:00:00
4.0,500.68,12.17,45.78,4.41,35.39,11.15,2022-02-27 17:00:00
4.0,480.65,10.97,47.92,3.67,34.85,10.39,2022-02-27 18:00:00
4.0,447.27,8.65,55.07,3.22,33.96,9.75,2022-02-27 19:00:00
4.0,433.92,6.94,57.94,4.35,34.44,9.75,2022-02-27 20:00:00
4.0,433.92,6.34,55.79,5.72,35.85,10.01,2022-02-27 21:00:00
4.0,400.54,5.27,57.22,6.26,35.58,8.99,2022-02-27 22:00:00
4.0,380.52,4.88,52.93,4.83,34.77,8.23,2022-02-27 23:00:00
4.0,370.5,4.88,48.64,3.81,34.43,7.47,2022-02-28 00:00:00
4.0,373.84,5.48,44.7,3.7,35.0,6.21,2022-02-28 01:00:00
4.0,397.21,6.94,40.05,4.17,36.62,5.19,2022-02-28 02:00:00
4.0,417.23,6.85,41.13,4.83,37.94,4.43,2022-02-28 03:00:00
4.0,407.22,5.18,53.64,5.66,38.24,3.48,2022-02-28 04:00:00
4.0,397.21,3.73,78.68,6.2,40.68,3.26,2022-02-28 05:00:00
4.0,387.19,2.55,105.86,6.68,44.89,3.26,2022-02-28 06:00:00
3.0,293.73,1.08,105.86,3.04,20.54,1.42,2022-02-28 07:00:00
2.0,273.7,0.89,107.29,2.32,15.59,1.09,2022-02-28 08:00:00
2.0,273.7,0.97,111.58,2.92,15.68,1.01,2022-02-28 09:00:00
2.0,310.42,3.68,104.43,3.7,17.95,2.56,2022-02-28 10:00:00
3.0,390.53,8.57,94.41,4.23,21.83,5.07,2022-02-28 11:00:00
4.0,480.65,15.08,81.54,4.65,25.26,7.16,2022-02-28 12:00:00
4.0,540.73,19.54,63.66,5.3,28.53,8.87,2022-02-28 13:00:00
4.0,567.44,17.82,55.07,5.72,30.86,9.63,2022-02-28 14:00:00
4.0,540.73,14.05,59.37,5.48,30.87,9.88,2022-02-28 15:00:00
4.0,494.0,10.62,69.38,5.19,29.78,9.37,2022-02-28 16:00:00
4.0,473.98,9.42,74.39,5.13,29.1,8.87,2022-02-28 17:00:00
4.0,453.95,8.91,75.1,4.71,28.13,8.49,2022-02-28 18:00:00
4.0,423.91,7.54,75.82,3.99,27.02,8.11,2022-02-28 19:00:00
4.0,403.88,6.25,76.53,3.28,27.47,8.04,2022-02-28 20:00:00
4.0,403.88,5.44,77.25,4.53,30.76,8.36,2022-02-28 21:00:00
4.0,423.91,5.31,70.81,7.33,35.92,9.37,2022-02-28 22:00:00
4.0,453.95,6.08,55.79,6.85,38.71,10.77,2022-02-28 23:00:00
4.0,480.65,7.28,42.2,5.42,40.39,11.53,2022-03-01 00:00:00
4.0,514.03,8.83,31.47,4.41,41.26,11.02,2022-03-01 01:00:00
4.0,560.76,10.97,23.25,4.41,41.82,10.13,2022-03-01 02:00:00
4.0,587.46,10.02,28.61,4.65,41.66,9.37,2022-03-01 03:00:00
4.0,527.38,7.03,57.94,5.19,38.81,7.79,2022-03-01 04:00:00
4.0,507.35,4.33,97.27,5.42,41.64,6.71,2022-03-01 05:00:00
4.0,487.33,2.66,123.02,6.14,45.89,5.7,2022-03-01 06:00:00
4.0,333.79,1.08,114.44,3.64,28.1,2.06,2022-03-01 07:00:00
3.0,303.75,0.91,114.44,3.07,24.22,1.46,2022-03-01 08:00:00
3.0,300.41,0.97,117.3,3.31,23.84,1.36,2022-03-01 09:00:00
4.0,343.8,3.81,108.72,3.67,25.57,2.98,2022-03-01 10:00:00
4.0,427.25,8.14,107.29,3.99,29.61,5.26,2022-03-01 11:00:00
4.0,520.71,13.54,98.71,4.35,33.84,7.28,2022-03-01 12:00:00
4.0,580.79,16.79,65.8,4.89,37.3,9.25,2022-03-01 13:00:00
4.0,600.81,15.77,40.41,5.3,40.73,9.88,2022-03-01 14:00:00
4.0,607.49,13.54,33.26,5.54,43.46,10.13,2022-03-01 15:00:00
4.0,627.52,13.54,29.33,5.78,46.51,10.77,2022-03-01 16:00:00
5.0,720.98,17.65,19.13,6.08,52.31,13.17,2022-03-01 17:00:00
5.0,821.11,22.28,12.16,5.72,59.29,15.71,2022-03-01 18:00:00
5.0,854.49,22.62,10.19,4.77,65.99,16.21,2022-03-01 19:00:00
5.0,821.11,18.51,11.8,4.05,68.98,14.69,2022-03-01 20:00:00
5.0,734.33,13.19,18.24,3.81,64.58,13.17,2022-03-01 21:00:00
4.0,580.79,7.88,40.41,6.14,48.1,11.02,2022-03-01 22:00:00
4.0,534.06,6.77,39.7,6.26,41.7,10.26,2022-03-01 23:00:00
4.0,514.03,7.03,34.69,5.66,38.59,10.26,2022-03-02 00:00:00
4.0,520.71,8.4,27.54,5.07,36.93,10.26,2022-03-02 01:00:00
4.0,560.76,10.88,20.03,5.01,36.87,10.01,2022-03-02 02:00:00
4.0,600.81,10.62,26.46,5.19,37.26,9.25,2022-03-02 03:00:00
4.0,540.73,7.63,55.79,6.85,34.68,7.16,2022-03-02 04:00:00
4.0,520.71,5.01,94.41,8.11,38.57,6.08,2022-03-02 05:00:00
4.0,507.35,3.26,127.32,10.37,48.47,5.64,2022-03-02 06:00:00
4.0,353.81,1.37,115.87,8.34,34.86,1.95,2022-03-02 07:00:00
4.0,327.11,1.12,113.01,8.11,33.68,1.16,2022-03-02 08:00:00
4.0,317.1,1.25,117.3,9.3,33.58,0.87,2022-03-02 09:00:00
4.0,397.21,6.85,100.14,8.23,36.19,4.02,2022-03-02 10:00:00
4.0,534.06,13.37,117.3,7.51,42.48,9.12,2022-03-02 11:00:00
4.0,674.25,21.93,135.9,8.58,49.35,15.71,2022-03-02 12:00:00
5.0,821.11,32.56,113.01,10.97,56.37,24.32,2022-03-02 13:00:00
5.0,988.01,42.5,79.39,13.71,64.35,33.44,2022-03-02 14:00:00
5.0,1081.47,46.61,55.79,14.66,70.02,40.53,2022-03-02 15:00:00
5.0,1081.47,43.53,40.41,14.78,72.47,46.61,2022-03-02 16:00:00
5.0,1094.82,41.81,33.62,15.5,74.97,54.21,2022-03-02 17:00:00
5.0,1028.06,37.36,34.33,14.78,74.81,56.24,2022-03-02 18:00:00
5.0,867.84,25.02,34.69,9.06,69.89,34.96,2022-03-02 19:00:00
5.0,767.71,16.62,31.11,5.01,66.22,18.24,2022-03-02 20:00:00
5.0,754.36,13.54,27.18,3.58,65.81,12.92,2022-03-02 21:00:00
5.0,607.49,7.63,62.23,7.09,54.32,10.39,2022-03-02 22:00:00
4.0,594.14,7.8,47.21,8.34,48.53,10.39,2022-03-02 23:00:00
4.0,527.38,7.2,38.98,7.39,38.66,8.74,2022-03-03 00:00:00
4.0,473.98,7.03,34.33,6.2,32.48,6.97,2022-03-03 01:00:00
4.0,467.3,8.05,30.04,5.84,30.54,5.83,2022-03-03 02:00:00
4.0,467.3,7.45,33.62,5.84,30.9,4.94,2022-03-03 03:00:00
4.0,423.91,6.08,56.51,7.63,31.95,3.26,2022-03-03 04:00:00
4.0,393.87,4.8,94.41,11.92,38.01,2.44,2022-03-03 05:00:00
4.0,387.19,3.26,131.61,16.45,47.33,2.34,2022-03-03 06:00:00
4.0,327.11,1.54,125.89,12.76,40.59,0.45,2022-03-03 07:00:00
4.0,317.1,1.17,120.16,9.78,37.26,0.51,2022-03-03 08:00:00
4.0,317.1,1.12,120.16,8.23,35.93,0.68,2022-03-03 09:00:00
4.0,360.49,3.94,108.72,6.68,37.09,2.53,2022-03-03 10:00:00
4.0,447.27,8.23,108.72,5.78,41.01,4.75,2022-03-03 11:00:00
4.0,547.41,14.05,100.14,5.48,44.99,6.46,2022-03-03 12:00:00
5.0,667.57,21.93,62.94,5.6,50.28,9.12,2022-03-03 13:00:00
5.0,814.44,28.1,30.04,6.38,57.52,12.67,2022-03-03 14:00:00
5.0,907.9,30.85,17.52,7.63,64.34,17.23,2022-03-03 15:00:00
5.0,988.01,32.22,11.8,8.58,71.0,21.03,2022-03-03 16:00:00
5.0,1068.12,34.96,8.94,8.82,77.52,22.55,2022-03-03 17:00:00
5.0,1054.76,33.59,11.44,7.75,79.21,21.53,2022-03-03 18:00:00
5.0,814.44,20.39,35.76,6.74,72.04,15.2,2022-03-03 19:00:00
5.0,647.54,11.14,55.79,7.27,70.31,10.64,2022-03-03 20:00:00
5.0,600.81,7.97,54.36,7.51,72.56,9.75,2022-03-03 21:00:00
5.0,587.46,7.03,52.21,8.11,76.83,9.5,2022-03-03 22:00:00
5.0,580.79,6.85,44.7,6.38,80.3,9.75,2022-03-03 23:00:00
5.0,574.11,7.03,39.7,4.71,83.52,9.63,2022-03-04 00:00:00
5.0,587.46,8.57,34.33,3.93,86.58,8.87,2022-03-04 01:00:00
5.0,627.52,11.48,30.76,4.17,90.14,8.23,2022-03-04 02:00:00
5.0,627.52,10.8,46.49,4.77,92.33,6.71,2022-03-04 03:00:00
5.0,480.65,4.58,103.0,8.23,86.9,1.2,2022-03-04 04:00:00
5.0,447.27,3.08,125.89,9.78,82.91,0.79,2022-03-04 05:00:00
5.0,427.25,2.27,143.05,11.68,78.38,0.97,2022-03-04 06:00:00
5.0,350.48,1.21,135.9,8.46,59.42,0.03,2022-03-04 07:00:00
5.0,347.14,1.04,131.61,6.91,56.11,0.0,2022-03-04 08:00:00
5.0,350.48,1.07,128.75,6.38,55.81,0.0,2022-03-04 09:00:00
5.0,370.5,2.36,118.73,5.72,56.42,0.99,2022-03-04 10:00:00
5.0,410.56,4.58,107.29,5.25,58.72,2.63,2022-03-04 11:00:00
5.0,447.27,7.28,91.55,5.01,61.16,3.86,2022-03-04 12:00:00
5.0,527.38,13.02,55.79,4.95,65.6,6.52,2022-03-04 13:00:00
5.0,640.87,17.31,26.82,5.48,73.15,9.63,2022-03-04 14:00:00
5.0,734.33,18.85,14.13,6.08,80.91,11.91,2022-03-04 15:00:00
5.0,787.73,18.85,8.49,6.2,87.09,12.79,2022-03-04 16:00:00
5.0,827.79,19.19,5.99,5.96,91.73,12.03,2022-03-04 17:00:00
5.0,794.41,16.96,12.34,5.19,90.96,11.02,2022-03-04 18:00:00
5.0,514.03,5.57,82.97,6.97,76.81,4.81,2022-03-04 19:00:00
5.0,487.33,5.48,85.83,12.04,77.63,5.13,2022-03-04 20:00:00
5.0,494.0,6.51,72.24,14.66,78.02,6.71,2022-03-04 21:00:00
5.0,480.65,6.51,63.66,15.02,75.53,7.16,2022-03-04 22:00:00
5.0,460.62,6.08,58.65,13.47,73.7,6.59,2022-03-04 23:00:00
5.0,453.95,5.74,55.79,11.21,74.38,5.83,2022-03-05 00:00:00
5.0,453.95,5.91,53.64,9.42,77.29,5.0,2022-03-05 01:00:00
5.0,460.62,6.6,52.21,8.46,79.71,4.24,2022-03-05 02:00:00
5.0,460.62,6.17,57.94,7.63,79.83,3.48,2022-03-05 03:00:00
5.0,440.6,3.94,82.25,7.33,80.03,2.18,2022-03-05 04:00:00
5.0,440.6,2.59,104.43,7.09,82.06,2.12,2022-03-05 05:00:00
5.0,447.27,1.86,121.59,7.33,83.75,2.37,2022-03-05 06:00:00
5.0,367.16,1.03,125.89,5.25,66.82,0.28,2022-03-05 07:00:00
5.0,360.49,0.87,127.32,4.41,66.37,0.0,2022-03-05 08:00:00
5.0,360.49,0.87,127.32,4.29,67.8,0.0,2022-03-05 09:00:00
5.0,370.5,1.44,121.59,4.17,69.39,0.09,2022-03-05 10:00:00
5.0,387.19,2.29,113.01,4.11,71.14,1.14,2022-03-05 11:00:00
5.0,400.54,3.34,100.14,3.93,71.94,2.22,2022-03-05 12:00:00
5.0,417.23,4.41,83.68,3.81,73.16,3.51,2022-03-05 13:00:00
5.0,447.27,5.1,68.66,3.93,75.41,5.19,2022-03-05 14:00:00
5.0,473.98,5.36,62.23,4.71,79.24,6.65,2022-03-05 15:00:00
5.0,500.68,5.74,61.51,7.75,84.25,7.73,2022-03-05 16:00:00
5.0,527.38,6.6,58.65,12.87,90.71,8.49,2022-03-05 17:00:00
