,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
4286,3,277.04,0.06,0.92,103.0,1.25,20.42,32.59,3.74,2021-05-30 14:30:00
4287,3,277.04,0.06,0.95,104.43,1.27,22.02,35.98,3.64,2021-05-30 15:30:00
4288,3,280.38,0.05,1.09,104.43,1.39,23.64,39.48,3.61,2021-05-30 16:30:00
4289,4,280.38,0.04,1.35,105.86,1.67,25.57,43.56,3.61,2021-05-30 17:30:00
4290,4,290.39,0.01,2.01,105.86,2.12,27.94,48.23,3.93,2021-05-30 18:30:00
4291,4,300.41,0.0,2.44,105.86,2.47,30.44,52.86,4.5,2021-05-30 19:30:00
4292,4,307.08,0.0,2.42,104.43,2.68,32.59,56.43,4.94,2021-05-30 20:30:00
4293,4,313.76,0.0,2.19,104.43,2.62,33.67,58.21,5.13,2021-05-30 21:30:00
4294,4,317.1,0.0,1.91,103.0,2.3,32.66,55.92,5.19,2021-05-30 22:30:00
4295,4,327.11,0.0,1.95,104.43,2.59,30.05,48.22,5.57,2021-05-30 23:30:00
4296,4,347.14,0.0,2.23,108.72,3.43,25.6,36.03,6.27,2021-05-31 00:30:00
4297,3,340.46,0.0,2.1,103.0,2.68,20.73,26.96,6.4,2021-05-31 01:30:00
4298,2,317.1,0.0,1.74,97.28,2.06,18.22,22.47,5.95,2021-05-31 02:30:00
4299,2,307.08,0.0,1.63,97.28,2.33,17.16,20.0,5.51,2021-05-31 03:30:00
4300,2,307.08,0.0,1.63,98.71,2.56,16.3,18.38,5.13,2021-05-31 04:30:00
4301,2,310.42,0.0,1.67,97.28,2.5,15.66,17.51,5.13,2021-05-31 05:30:00
4302,2,317.1,0.0,1.93,89.41,2.24,14.88,16.89,5.51,2021-05-31 06:30:00
4303,2,327.11,0.09,2.29,80.82,2.24,14.04,16.47,6.02,2021-05-31 07:30:00
4304,2,347.14,0.22,2.46,80.82,3.16,14.55,17.74,6.33,2021-05-31 08:30:00
4305,2,340.46,0.19,1.76,91.55,3.61,17.65,25.63,5.76,2021-05-31 09:30:00
4306,3,320.44,0.15,1.25,101.57,2.59,20.89,32.92,4.88,2021-05-31 10:30:00
4307,3,310.42,0.13,1.06,105.86,2.03,22.27,35.03,4.43,2021-05-31 11:30:00
4308,3,303.75,0.12,0.96,107.29,1.67,23.23,35.99,4.12,2021-05-31 12:30:00
4309,3,293.73,0.1,0.94,108.72,1.46,24.06,37.27,3.67,2021-05-31 13:30:00
4310,3,290.39,0.09,1.01,108.72,1.45,24.53,37.82,3.48,2021-05-31 14:30:00
4311,4,287.06,0.08,1.11,111.58,1.57,25.14,38.1,3.42,2021-05-31 15:30:00
4312,4,290.39,0.06,1.27,117.3,1.83,26.51,39.17,3.42,2021-05-31 16:30:00
4313,4,297.07,0.03,1.59,123.02,2.24,28.18,40.62,3.42,2021-05-31 17:30:00
4314,4,313.76,0.01,2.38,125.89,2.62,29.78,41.99,3.74,2021-05-31 18:30:00
4315,4,330.45,0.0,3.09,123.02,2.89,30.93,43.37,4.37,2021-05-31 19:30:00
4316,4,343.8,0.0,3.3,120.16,5.72,31.72,44.69,4.94,2021-05-31 20:30:00
4317,4,387.19,0.0,4.71,107.29,24.56,33.41,47.51,6.21,2021-05-31 21:30:00
4318,4,427.25,0.0,6.6,91.55,34.81,35.3,50.33,7.54,2021-05-31 22:30:00
4319,4,440.6,0.0,7.03,80.11,23.6,36.89,52.16,8.87,2021-05-31 23:30:00
4320,4,460.63,0.0,6.77,68.67,9.06,38.57,52.51,9.88,2021-06-01 00:30:00
4321,4,487.33,0.0,6.77,58.65,4.95,37.69,48.65,9.75,2021-06-01 01:30:00
4322,4,487.33,0.0,6.68,52.21,4.65,33.08,40.45,7.22,2021-06-01 02:30:00
4323,3,423.91,0.0,4.71,64.37,4.05,24.11,27.97,4.5,2021-06-01 03:30:00
4324,3,390.53,0.0,3.86,64.37,2.74,20.59,23.49,3.83,2021-06-01 04:30:00
4325,2,370.5,0.0,3.38,62.94,1.86,18.15,20.62,3.42,2021-06-01 05:30:00
4326,2,360.49,0.0,3.34,61.51,1.39,15.71,18.07,3.48,2021-06-01 06:30:00
4327,2,357.15,0.06,3.64,62.23,1.34,13.6,16.09,4.18,2021-06-01 07:30:00
4328,2,363.83,0.17,3.73,66.52,1.88,12.95,15.66,4.56,2021-06-01 08:30:00
4329,2,340.46,0.1,2.36,73.67,2.92,11.01,13.11,3.17,2021-06-01 09:30:00
4330,1,337.12,0.12,2.1,77.25,3.4,9.64,11.6,3.1,2021-06-01 10:30:00
4331,2,340.46,0.15,2.1,87.98,3.79,9.66,11.66,3.29,2021-06-01 11:30:00
4332,2,327.11,0.13,1.71,97.28,3.07,8.52,10.15,2.82,2021-06-01 12:30:00
4333,2,313.76,0.11,1.44,103.0,2.3,7.85,9.27,2.34,2021-06-01 13:30:00
4334,2,310.42,0.11,1.39,105.86,2.0,8.09,9.49,2.22,2021-06-01 14:30:00
4335,2,310.42,0.1,1.5,107.29,1.74,8.32,9.72,2.19,2021-06-01 15:30:00
4336,2,310.42,0.07,1.8,107.29,1.64,8.38,9.77,2.31,2021-06-01 16:30:00
4337,2,310.42,0.03,2.21,105.86,1.62,8.32,9.71,2.53,2021-06-01 17:30:00
4338,2,327.11,0.0,3.81,98.71,1.7,9.37,11.2,3.61,2021-06-01 18:30:00
4339,2,353.81,0.0,5.14,90.84,1.88,11.09,13.77,5.07,2021-06-01 19:30:00
4340,2,377.18,0.0,5.44,86.55,2.06,12.87,16.22,6.08,2021-06-01 20:30:00
4341,2,397.21,0.0,5.66,81.54,2.03,14.41,18.54,7.16,2021-06-01 21:30:00
4342,2,420.57,0.0,6.17,75.1,2.0,15.6,20.62,8.23,2021-06-01 22:30:00
4343,2,433.92,0.0,6.43,70.81,1.94,16.43,21.76,8.74,2021-06-01 23:30:00
4344,2,433.92,0.0,5.83,70.1,1.82,17.06,21.8,7.85,2021-06-02 00:30:00
4345,2,440.6,0.0,4.67,70.81,1.71,18.24,22.02,5.76,2021-06-02 01:30:00
4346,2,440.6,0.0,3.51,72.96,1.59,19.75,22.62,3.86,2021-06-02 02:30:00
4347,3,440.6,0.0,2.72,75.1,1.61,21.74,24.13,2.76,2021-06-02 03:30:00
4348,3,447.27,0.0,2.83,66.52,1.48,23.57,26.3,3.1,2021-06-02 04:30:00
4349,3,460.63,0.0,3.47,55.08,1.24,24.52,27.87,4.05,2021-06-02 05:30:00
4350,3,480.65,0.01,5.27,44.35,1.16,24.88,29.38,4.94,2021-06-02 06:30:00
4351,4,520.71,0.55,8.31,37.19,1.42,25.41,31.35,5.51,2021-06-02 07:30:00
4352,4,534.06,1.3,8.23,50.07,1.71,25.62,31.34,5.95,2021-06-02 08:30:00
4353,2,390.53,0.27,2.1,85.83,1.86,17.31,19.3,2.15,2021-06-02 09:30:00
4354,3,423.91,0.22,1.89,104.43,2.62,23.41,25.39,1.65,2021-06-02 10:30:00
4355,4,473.98,0.21,1.97,124.45,3.34,33.27,35.49,1.55,2021-06-02 11:30:00
4356,4,480.65,0.17,1.91,137.33,3.37,36.69,38.55,1.36,2021-06-02 12:30:00
4357,4,460.63,0.13,1.89,138.76,2.86,34.49,36.03,1.28,2021-06-02 13:30:00
4358,4,440.6,0.09,1.91,134.47,2.38,30.92,32.43,1.46,2021-06-02 14:30:00
4359,4,410.56,0.07,1.8,128.75,1.68,25.05,26.47,1.87,2021-06-02 15:30:00
4360,3,383.85,0.07,1.78,123.02,1.18,20.11,21.47,2.44,2021-06-02 16:30:00
4361,2,367.17,0.05,2.01,118.73,0.89,17.07,18.46,2.91,2021-06-02 17:30:00
4362,2,367.17,0.01,3.0,113.01,0.83,16.36,18.02,3.58,2021-06-02 18:30:00
4363,2,383.85,0.0,4.11,104.43,1.24,17.79,19.97,4.5,2021-06-02 19:30:00
4364,3,403.88,0.0,5.23,100.14,4.17,20.42,22.97,4.94,2021-06-02 20:30:00
4365,4,453.95,0.0,7.03,92.98,7.09,25.83,29.02,4.94,2021-06-02 21:30:00
4366,4,507.36,0.0,7.54,90.12,9.54,33.77,37.69,4.81,2021-06-02 22:30:00
4367,4,540.73,0.0,6.94,89.41,13.35,42.26,46.34,4.31,2021-06-02 23:30:00
4368,4,554.09,0.0,5.66,90.84,15.5,49.07,52.82,3.77,2021-06-03 00:30:00
4369,5,580.79,0.0,4.97,91.55,19.07,56.87,60.39,3.04,2021-06-03 01:30:00
4370,5,627.52,0.0,5.83,86.55,25.27,66.5,70.15,2.44,2021-06-03 02:30:00
4371,5,674.25,0.0,7.37,77.25,28.85,73.37,77.36,2.09,2021-06-03 03:30:00
4372,5,687.6,0.0,7.88,67.23,25.75,74.28,78.56,2.28,2021-06-03 04:30:00
4373,5,687.6,0.0,7.8,60.08,22.41,72.52,76.91,3.01,2021-06-03 05:30:00
4374,5,687.6,0.0,7.8,56.51,20.5,70.08,74.58,3.64,2021-06-03 06:30:00
4375,5,674.25,0.02,8.23,54.36,16.93,65.88,70.44,3.14,2021-06-03 07:30:00
4376,5,620.84,0.02,7.63,55.79,11.44,54.01,57.81,2.53,2021-06-03 08:30:00
4377,4,554.09,0.0,5.57,60.08,6.14,39.5,42.05,1.98,2021-06-03 09:30:00
4378,4,527.38,0.0,4.71,60.08,3.58,30.49,32.26,1.68,2021-06-03 10:30:00
4379,3,500.68,0.02,4.33,57.94,2.53,22.96,24.21,1.46,2021-06-03 11:30:00
4380,2,453.95,0.22,2.61,70.81,1.91,16.88,17.88,1.43,2021-06-03 12:30:00
4381,2,413.9,0.12,1.65,90.12,1.57,15.53,16.5,1.5,2021-06-03 13:30:00
4382,2,397.21,0.11,1.46,103.0,1.33,16.24,17.18,1.5,2021-06-03 14:30:00
4383,2,383.85,0.13,1.19,114.44,1.09,18.03,18.91,1.47,2021-06-03 15:30:00
4384,2,367.17,0.11,1.41,117.3,0.98,19.14,20.05,1.58,2021-06-03 16:30:00
4385,2,360.49,0.07,2.01,115.87,1.07,18.5,19.5,1.81,2021-06-03 17:30:00
4386,2,373.84,0.01,4.07,104.43,1.24,18.14,19.72,3.01,2021-06-03 18:30:00
4387,2,393.87,0.0,5.57,90.84,1.3,17.94,20.5,4.62,2021-06-03 19:30:00
4388,2,397.21,0.0,5.57,81.54,1.24,16.92,20.27,5.64,2021-06-03 20:30:00
4389,2,403.88,0.0,5.44,72.96,1.07,16.24,20.26,6.65,2021-06-03 21:30:00
4390,2,417.23,0.0,5.83,63.66,0.97,16.2,20.98,7.79,2021-06-03 22:30:00
4391,2,427.25,0.0,6.17,55.08,0.9,16.23,21.24,8.36,2021-06-03 23:30:00
4392,2,433.92,0.0,6.0,48.64,0.79,15.96,20.62,8.23,2021-06-04 00:30:00
4393,2,433.92,0.0,5.57,42.92,0.6,15.84,20.32,7.98,2021-06-04 01:30:00
4394,2,453.95,0.0,5.83,37.19,0.58,16.58,21.18,7.41,2021-06-04 02:30:00
4395,2,467.3,0.0,7.97,36.48,5.31,19.42,23.9,6.02,2021-06-04 03:30:00
4396,3,507.36,0.0,11.65,29.68,11.44,23.84,28.96,5.38,2021-06-04 04:30:00
4397,4,527.38,0.0,13.37,26.46,13.47,26.34,31.76,4.56,2021-06-04 05:30:00
4398,4,494.0,0.04,12.0,40.05,14.19,30.12,34.71,3.39,2021-06-04 06:30:00
4399,4,460.63,0.4,10.8,54.36,14.31,36.24,40.27,2.95,2021-06-04 07:30:00
4400,4,447.27,0.42,10.8,62.94,15.02,41.78,45.56,2.88,2021-06-04 08:30:00
4401,4,377.18,0.1,6.0,84.4,8.82,35.77,38.24,1.54,2021-06-04 09:30:00
4402,4,357.15,0.08,3.98,90.84,7.03,30.84,32.9,1.25,2021-06-04 10:30:00
4403,4,350.48,0.07,3.17,94.41,7.03,28.78,30.71,1.2,2021-06-04 11:30:00
4404,4,347.14,0.06,2.68,95.84,6.5,27.89,29.64,1.36,2021-06-04 12:30:00
4405,4,350.48,0.06,2.91,95.84,6.14,27.49,29.2,1.73,2021-06-04 13:30:00
4406,4,360.49,0.07,3.94,94.41,8.35,27.18,28.99,2.03,2021-06-04 14:30:00
4407,4,367.17,0.11,4.16,95.84,8.58,27.47,29.33,2.28,2021-06-04 15:30:00
4408,4,370.5,0.14,3.64,101.57,7.15,28.02,29.84,2.25,2021-06-04 16:30:00
4409,4,373.84,0.1,3.68,108.72,7.33,28.7,30.47,2.12,2021-06-04 17:30:00
4410,4,387.19,0.03,4.71,108.72,8.35,30.12,32.06,2.34,2021-06-04 18:30:00
4411,4,403.88,0.0,5.66,103.0,8.58,32.34,34.72,3.01,2021-06-04 19:30:00
4412,4,417.23,0.0,5.83,98.71,8.23,34.41,37.17,3.42,2021-06-04 20:30:00
4413,4,427.25,0.0,5.91,92.98,7.63,36.24,39.52,3.83,2021-06-04 21:30:00
4414,4,453.95,0.0,6.34,84.4,6.8,38.59,42.71,4.37,2021-06-04 22:30:00
4415,4,487.33,0.0,7.45,73.67,7.99,42.26,47.14,4.43,2021-06-04 23:30:00
4416,4,527.38,0.0,10.11,60.8,14.19,47.07,52.25,3.8,2021-06-05 00:30:00
4417,4,540.73,0.0,12.0,50.78,18.6,47.17,52.23,3.04,2021-06-05 01:30:00
4418,4,514.03,0.0,10.8,44.7,15.97,40.81,45.96,2.72,2021-06-05 02:30:00
4419,4,440.6,0.0,8.23,46.49,12.16,35.67,41.95,2.31,2021-06-05 03:30:00
4420,4,380.52,0.0,6.6,52.21,10.25,35.69,42.96,1.92,2021-06-05 04:30:00
4421,4,353.81,0.0,6.0,56.51,9.66,35.7,43.08,1.63,2021-06-05 05:30:00
4422,4,347.14,0.02,6.0,57.94,9.42,33.01,39.72,1.47,2021-06-05 06:30:00
4423,4,347.14,0.39,5.74,57.22,9.06,29.8,35.63,1.5,2021-06-05 07:30:00
4424,4,343.8,0.66,4.63,63.66,8.46,28.51,33.62,1.62,2021-06-05 08:30:00
4425,4,327.11,0.36,2.68,85.12,6.44,28.13,31.82,1.25,2021-06-05 09:30:00
4426,4,323.77,0.21,1.71,101.57,6.32,30.46,33.51,1.01,2021-06-05 10:30:00
4427,4,327.11,0.17,1.48,114.44,7.15,33.99,36.78,0.92,2021-06-05 11:30:00
4428,4,327.11,0.13,1.19,118.73,6.26,34.52,36.94,0.83,2021-06-05 12:30:00
4429,4,323.77,0.15,1.39,123.02,7.45,33.59,35.74,0.74,2021-06-05 13:30:00
4430,4,313.76,0.2,2.1,130.18,11.09,32.61,34.74,0.66,2021-06-05 14:30:00
4431,4,297.07,0.19,2.44,127.32,11.33,28.56,30.66,0.78,2021-06-05 15:30:00
4432,3,283.72,0.13,2.7,113.01,9.42,23.06,25.13,1.22,2021-06-05 16:30:00
4433,2,280.38,0.06,3.17,100.14,8.35,18.96,20.99,1.68,2021-06-05 17:30:00
4434,2,283.72,0.01,4.03,94.41,8.7,17.48,19.5,1.96,2021-06-05 18:30:00
4435,3,303.75,0.0,4.07,95.84,8.35,20.09,22.1,2.09,2021-06-05 19:30:00
4436,4,330.45,0.0,3.64,98.71,7.87,27.02,29.0,1.93,2021-06-05 20:30:00
4437,4,353.81,0.0,3.98,98.71,7.57,33.87,36.0,2.25,2021-06-05 21:30:00
4438,4,367.17,0.0,4.54,94.41,7.39,37.57,39.96,2.66,2021-06-05 22:30:00
4439,4,363.83,0.0,4.76,87.98,6.8,37.85,40.29,2.44,2021-06-05 23:30:00
4440,4,353.81,0.0,4.67,75.82,6.02,34.14,36.45,2.22,2021-06-06 00:30:00
4441,4,350.48,0.0,4.46,64.37,5.36,30.64,32.83,2.19,2021-06-06 01:30:00
4442,4,353.81,0.0,4.11,58.65,4.77,30.28,32.29,2.06,2021-06-06 02:30:00
4443,4,370.5,0.0,3.86,52.93,3.28,34.01,36.06,2.5,2021-06-06 03:30:00
4444,4,390.53,0.0,3.94,44.7,2.09,38.23,40.69,3.9,2021-06-06 04:30:00
4445,4,407.22,0.0,4.46,38.62,1.74,40.24,43.0,6.59,2021-06-06 05:30:00
4446,4,423.91,0.06,5.91,32.9,1.85,40.21,43.78,8.74,2021-06-06 06:30:00
4447,4,453.95,0.94,6.6,31.47,1.67,41.77,46.46,6.14,2021-06-06 07:30:00
4448,4,480.65,1.22,5.74,48.64,1.49,45.79,50.4,5.45,2021-06-06 08:30:00
4449,3,397.21,0.14,1.17,97.28,0.86,21.73,22.93,1.55,2021-06-06 09:30:00
4450,2,380.52,0.09,0.86,103.0,0.63,15.46,16.43,1.31,2021-06-06 10:30:00
4451,2,373.84,0.08,0.85,104.43,0.55,14.61,15.59,1.33,2021-06-06 11:30:00
4452,2,363.83,0.08,0.8,104.43,0.5,14.01,14.93,1.17,2021-06-06 12:30:00
4453,2,343.8,0.08,0.75,103.0,0.58,13.03,13.88,1.09,2021-06-06 13:30:00
4454,2,337.12,0.1,0.83,105.86,1.4,13.52,14.36,1.03,2021-06-06 14:30:00
4455,2,333.79,0.11,0.98,111.58,2.35,15.37,16.22,1.0,2021-06-06 15:30:00
4456,2,337.12,0.11,1.23,117.3,3.19,17.36,18.26,1.01,2021-06-06 16:30:00
4457,3,347.14,0.08,1.69,123.02,4.05,19.51,20.51,1.12,2021-06-06 17:30:00
4458,3,363.83,0.02,2.7,124.45,5.19,21.96,23.24,1.69,2021-06-06 18:30:00
4459,3,383.85,0.0,3.38,120.16,5.36,23.38,25.03,2.63,2021-06-06 19:30:00
4460,3,403.88,0.0,3.6,111.58,5.6,22.48,24.23,3.2,2021-06-06 20:30:00
4461,3,413.9,0.0,3.86,97.28,5.07,20.65,22.47,3.74,2021-06-06 21:30:00
4462,2,410.56,0.0,3.81,85.83,3.52,18.46,20.26,4.02,2021-06-06 22:30:00
4463,2,387.19,0.0,3.43,77.25,2.03,15.54,17.11,4.02,2021-06-06 23:30:00
4464,2,357.15,0.0,3.04,69.38,1.22,12.66,13.98,3.83,2021-06-07 00:30:00
4465,2,340.46,0.0,2.79,64.37,1.13,11.19,12.43,3.64,2021-06-07 01:30:00
4466,2,333.79,0.0,2.91,59.37,2.0,11.25,12.53,3.64,2021-06-07 02:30:00
4467,2,343.8,0.0,3.81,54.36,4.11,12.62,14.15,3.77,2021-06-07 03:30:00
4468,2,353.81,0.0,4.5,48.64,4.77,13.82,15.67,3.74,2021-06-07 04:30:00
4469,2,350.48,0.0,4.58,42.92,3.52,13.45,15.55,3.48,2021-06-07 05:30:00
4470,2,340.46,0.05,4.58,37.19,2.15,11.96,14.37,3.64,2021-06-07 06:30:00
4471,2,333.79,0.58,4.24,36.48,1.43,10.71,13.77,4.56,2021-06-07 07:30:00
4472,2,337.12,0.84,3.86,50.07,1.48,11.67,15.22,5.13,2021-06-07 08:30:00
4473,2,323.77,0.27,1.82,85.83,2.41,13.41,15.36,3.67,2021-06-07 09:30:00
4474,2,333.79,0.18,1.41,103.0,2.09,15.8,17.44,3.04,2021-06-07 10:30:00
4475,2,340.46,0.16,1.35,113.01,2.12,19.06,20.74,2.72,2021-06-07 11:30:00
4476,3,337.12,0.14,1.27,115.87,2.09,20.94,22.57,2.44,2021-06-07 12:30:00
4477,3,327.11,0.12,1.21,113.01,1.94,20.02,21.46,2.15,2021-06-07 13:30:00
4478,2,317.1,0.11,1.21,108.72,1.89,18.04,19.32,1.96,2021-06-07 14:30:00
4479,2,317.1,0.12,1.44,107.29,2.09,17.6,18.84,2.06,2021-06-07 15:30:00
4480,2,330.45,0.12,1.89,111.58,2.53,18.83,20.03,2.31,2021-06-07 16:30:00
4481,3,353.81,0.09,2.59,121.59,3.16,20.09,21.24,2.5,2021-06-07 17:30:00
4482,3,387.19,0.04,6.08,110.15,3.58,20.83,22.86,4.37,2021-06-07 18:30:00
4483,3,423.91,0.0,9.0,94.41,3.99,22.01,25.82,7.54,2021-06-07 19:30:00
4484,3,453.95,0.0,10.28,90.84,4.71,23.47,29.15,11.4,2021-06-07 20:30:00
4485,4,514.03,0.0,14.05,85.83,5.66,25.83,34.61,18.49,2021-06-07 21:30:00
4486,4,594.14,0.0,18.17,71.53,5.84,28.21,40.49,24.83,2021-06-07 22:30:00
4487,4,627.52,0.0,19.19,55.08,4.59,28.8,42.37,24.57,2021-06-07 23:30:00
4488,4,567.44,0.0,15.59,44.7,2.71,26.57,38.3,17.48,2021-06-08 00:30:00
4489,3,500.68,0.0,11.14,38.62,1.73,24.03,33.45,12.79,2021-06-08 01:30:00
4490,3,447.27,0.0,7.97,35.05,1.31,22.24,29.64,11.02,2021-06-08 02:30:00
4491,2,387.19,0.0,4.67,47.21,1.8,19.61,24.61,9.25,2021-06-08 03:30:00
4492,2,387.19,0.0,4.2,45.78,2.24,19.7,24.44,8.74,2021-06-08 04:30:00
4493,3,407.22,0.0,4.76,41.49,2.68,20.64,26.32,8.74,2021-06-08 05:30:00
4494,3,433.92,0.08,6.17,35.76,3.37,20.28,27.85,9.25,2021-06-08 06:30:00
4495,3,480.65,1.1,8.4,35.76,5.6,20.58,29.22,9.5,2021-06-08 07:30:00
4496,3,487.33,1.59,8.65,52.21,7.57,20.68,28.26,9.12,2021-06-08 08:30:00
4497,2,317.1,0.41,3.26,82.97,4.41,13.03,16.68,5.38,2021-06-08 09:30:00
4498,2,267.03,0.19,1.65,94.41,2.83,11.41,13.85,3.74,2021-06-08 10:30:00
4499,2,253.68,0.14,1.29,97.28,2.3,11.19,13.2,3.2,2021-06-08 11:30:00
4500,2,247.0,0.11,1.16,100.14,2.06,11.4,13.16,2.82,2021-06-08 12:30:00
4501,2,243.66,0.09,1.17,101.57,1.94,11.74,13.31,2.47,2021-06-08 13:30:00
4502,2,243.66,0.07,1.27,104.43,1.97,11.7,13.16,2.28,2021-06-08 14:30:00
4503,2,243.66,0.07,1.41,105.86,2.15,11.27,12.7,2.19,2021-06-08 15:30:00
4504,2,243.66,0.08,1.61,107.29,2.44,10.61,12.05,2.22,2021-06-08 16:30:00
4505,2,247.0,0.07,1.97,108.72,2.86,10.19,11.63,2.28,2021-06-08 17:30:00
4506,2,257.02,0.03,3.51,103.0,3.19,11.07,12.95,3.07,2021-06-08 18:30:00
4507,2,273.71,0.0,4.8,91.55,3.34,11.87,14.68,4.43,2021-06-08 19:30:00
4508,2,280.38,0.0,5.18,81.54,3.22,11.56,15.28,5.64,2021-06-08 20:30:00
4509,2,287.06,0.0,5.36,71.53,3.07,10.85,15.28,6.65,2021-06-08 21:30:00
4510,2,303.75,0.0,5.66,69.38,3.82,10.53,15.19,7.35,2021-06-08 22:30:00
4511,1,317.1,0.0,5.57,70.81,5.13,9.03,12.74,6.78,2021-06-08 23:30:00
4512,1,330.45,0.0,4.88,70.1,6.62,8.45,10.43,4.43,2021-06-09 00:30:00
4513,1,337.12,0.0,4.28,65.8,5.84,9.13,10.29,3.26,2021-06-09 01:30:00
4514,1,327.11,0.0,3.64,62.23,4.05,8.95,9.77,2.79,2021-06-09 02:30:00
4515,1,310.42,0.0,3.13,59.37,2.59,8.18,8.89,2.53,2021-06-09 03:30:00
4516,1,307.08,0.0,3.0,55.79,2.09,7.95,8.72,2.31,2021-06-09 04:30:00
4517,1,317.1,0.0,3.34,51.5,2.47,8.6,9.43,2.01,2021-06-09 05:30:00
4518,1,330.45,0.02,4.24,47.92,3.52,9.68,10.58,1.84,2021-06-09 06:30:00
4519,1,333.79,0.2,5.01,47.21,4.35,9.91,11.0,1.88,2021-06-09 07:30:00
4520,1,327.11,0.31,5.4,48.64,4.77,9.44,10.66,1.85,2021-06-09 08:30:00
4521,1,293.73,0.27,4.37,50.07,3.73,6.53,7.43,1.31,2021-06-09 09:30:00
4522,1,280.38,0.28,3.86,50.07,3.34,5.79,6.63,1.19,2021-06-09 10:30:00
4523,1,287.06,0.24,4.11,51.5,3.25,6.32,7.08,1.11,2021-06-09 11:30:00
4524,1,293.73,0.23,4.03,52.93,2.71,6.59,7.19,1.0,2021-06-09 12:30:00
4525,1,283.72,0.18,3.17,55.08,1.89,5.97,6.43,0.96,2021-06-09 13:30:00
4526,1,263.69,0.13,2.19,55.79,1.13,4.86,5.24,0.93,2021-06-09 14:30:00
4527,1,247.0,0.13,1.82,55.08,0.75,4.22,4.61,1.08,2021-06-09 15:30:00
4528,1,247.0,0.11,2.12,53.64,0.64,4.27,4.75,1.36,2021-06-09 16:30:00
4529,1,250.34,0.08,2.7,53.64,0.63,4.58,5.16,1.6,2021-06-09 17:30:00
4530,1,257.02,0.01,3.34,54.36,0.7,5.19,5.92,1.92,2021-06-09 18:30:00
4531,1,267.03,0.0,3.68,54.36,0.84,6.05,7.0,2.38,2021-06-09 19:30:00
4532,1,277.04,0.0,3.9,53.64,1.06,6.89,8.1,2.82,2021-06-09 20:30:00
4533,1,287.06,0.0,4.2,51.5,1.36,7.51,8.97,3.07,2021-06-09 21:30:00
4534,1,303.75,0.0,4.54,47.92,1.85,8.32,9.99,2.82,2021-06-09 22:30:00
4535,1,320.44,0.0,4.84,45.06,2.41,9.01,10.59,2.22,2021-06-09 23:30:00
4536,1,323.77,0.0,4.76,41.84,2.83,8.53,9.76,1.76,2021-06-10 00:30:00
4537,1,320.44,0.0,4.5,37.19,2.95,7.46,8.44,1.52,2021-06-10 01:30:00
4538,1,320.44,0.0,4.54,31.83,3.16,6.87,7.67,1.39,2021-06-10 02:30:00
4539,1,333.79,0.0,5.4,25.03,3.4,6.83,7.52,1.33,2021-06-10 03:30:00
4540,1,337.12,0.0,6.26,20.03,3.31,6.51,7.17,1.33,2021-06-10 04:30:00
4541,1,307.08,0.0,5.91,19.67,2.89,5.37,6.02,1.39,2021-06-10 05:30:00
4542,1,287.06,0.0,5.83,19.13,2.83,4.89,5.74,1.69,2021-06-10 06:30:00
4543,1,290.39,0.06,6.94,16.81,3.46,5.27,6.57,2.31,2021-06-10 07:30:00
4544,1,300.41,0.23,7.97,15.38,4.23,5.47,6.98,2.88,2021-06-10 08:30:00
4545,1,287.06,0.48,6.68,18.6,4.17,3.88,5.02,2.63,2021-06-10 09:30:00
4546,1,283.72,0.54,6.0,22.71,4.11,3.33,4.54,2.82,2021-06-10 10:30:00
4547,1,290.39,0.45,5.74,26.11,3.76,3.31,4.72,3.1,2021-06-10 11:30:00
4548,1,260.35,0.19,4.03,30.76,2.27,2.49,3.71,2.57,2021-06-10 12:30:00
4549,1,233.65,0.09,2.49,34.33,1.21,2.04,3.05,2.12,2021-06-10 13:30:00
4550,1,223.64,0.05,1.95,35.41,0.81,1.87,2.83,2.15,2021-06-10 14:30:00
4551,1,220.3,0.04,1.82,36.12,0.64,1.6,2.36,2.19,2021-06-10 15:30:00
4552,1,223.64,0.03,2.01,36.12,0.63,1.45,2.15,2.31,2021-06-10 16:30:00
4553,1,230.31,0.02,2.46,35.41,0.72,1.38,2.11,2.5,2021-06-10 17:30:00
4554,1,243.66,0.0,3.47,34.33,1.06,1.6,2.52,3.01,2021-06-10 18:30:00
4555,1,263.69,0.0,4.71,33.62,2.06,2.29,3.4,3.48,2021-06-10 19:30:00
4556,1,290.39,0.0,6.26,33.26,3.67,3.27,4.45,3.58,2021-06-10 20:30:00
4557,1,307.08,0.0,7.03,33.62,4.47,3.79,5.15,3.48,2021-06-10 21:30:00
4558,1,313.76,0.0,7.37,35.41,4.71,4.41,6.27,3.83,2021-06-10 22:30:00
4559,1,323.77,0.0,7.97,35.41,5.07,5.65,8.03,4.18,2021-06-10 23:30:00
4560,1,327.11,0.0,7.97,32.54,5.01,6.16,8.3,3.86,2021-06-11 00:30:00
4561,1,317.1,0.0,7.28,29.68,4.47,5.73,7.53,3.45,2021-06-11 01:30:00
4562,1,303.75,0.0,6.51,27.18,3.87,4.99,6.44,3.17,2021-06-11 02:30:00
4563,1,283.72,0.0,5.74,25.75,3.25,3.96,5.05,2.95,2021-06-11 03:30:00
4564,1,267.03,0.0,5.1,25.03,2.71,3.22,4.12,2.95,2021-06-11 04:30:00
