,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
4501,2,243.66,0.1,1.19,94.41,2.06,10.76,11.87,2.15,2021-06-08 13:30:00
4502,2,240.33,0.1,1.26,92.98,1.8,9.63,10.68,2.15,2021-06-08 14:30:00
4503,2,240.33,0.1,1.52,88.69,1.61,8.79,9.82,2.38,2021-06-08 15:30:00
4504,2,243.66,0.1,2.1,84.4,1.57,8.86,9.99,2.76,2021-06-08 16:30:00
4505,2,250.34,0.07,2.87,80.11,1.58,9.04,10.29,3.1,2021-06-08 17:30:00
4506,2,317.1,0.04,8.74,60.8,2.12,10.9,13.52,5.26,2021-06-08 18:30:00
4507,2,420.57,0.0,14.22,38.62,2.89,14.23,19.44,8.23,2021-06-08 19:30:00
4508,2,494.0,0.0,16.11,27.54,3.28,17.15,24.87,10.51,2021-06-08 20:30:00
4509,2,534.06,0.01,16.62,22.17,3.19,18.85,27.61,10.89,2021-06-08 21:30:00
4510,2,520.71,0.01,14.57,22.17,2.65,18.38,26.31,8.23,2021-06-08 22:30:00
4511,2,447.27,0.0,10.63,28.25,1.77,15.04,20.69,5.0,2021-06-08 23:30:00
4512,1,303.75,0.0,4.58,48.64,0.89,8.41,10.52,3.01,2021-06-09 00:30:00
4513,1,273.71,0.0,3.51,50.07,0.64,6.59,7.85,2.31,2021-06-09 01:30:00
4514,1,267.03,0.0,3.17,47.92,0.53,5.94,6.92,1.96,2021-06-09 02:30:00
4515,1,267.03,0.0,2.91,45.78,0.48,5.24,6.03,1.66,2021-06-09 03:30:00
4516,1,267.03,0.0,2.79,44.35,0.49,4.26,4.83,1.38,2021-06-09 04:30:00
4517,1,270.37,0.0,2.74,45.42,0.59,3.8,4.24,1.16,2021-06-09 05:30:00
4518,1,277.04,0.01,2.91,47.92,0.75,3.95,4.4,1.0,2021-06-09 06:30:00
4519,1,293.73,0.06,3.64,45.42,0.91,4.14,4.78,1.0,2021-06-09 07:30:00
4520,1,303.75,0.09,4.24,42.92,1.22,4.29,5.07,1.0,2021-06-09 08:30:00
4521,1,307.08,0.08,3.98,42.92,1.58,4.74,5.54,1.0,2021-06-09 09:30:00
4522,1,310.42,0.1,3.51,45.06,1.68,5.54,6.33,1.05,2021-06-09 10:30:00
4523,1,313.76,0.11,3.38,46.49,1.49,6.41,7.1,1.05,2021-06-09 11:30:00
4524,1,303.75,0.11,3.0,48.64,1.21,7.01,7.58,1.01,2021-06-09 12:30:00
4525,1,290.39,0.1,2.68,50.78,1.07,7.4,7.94,1.08,2021-06-09 13:30:00
4526,1,283.72,0.08,2.4,55.08,1.06,8.09,8.62,1.16,2021-06-09 14:30:00
4527,1,287.06,0.11,2.83,57.22,1.12,9.15,9.81,1.6,2021-06-09 15:30:00
4528,2,303.75,0.09,4.24,57.22,1.24,10.47,11.39,2.19,2021-06-09 16:30:00
4529,2,323.77,0.08,6.08,54.36,1.37,11.11,12.27,2.57,2021-06-09 17:30:00
4530,2,360.49,0.03,9.08,47.21,1.67,11.85,13.64,3.2,2021-06-09 18:30:00
4531,2,407.22,0.0,11.31,37.55,2.03,13.19,16.09,3.67,2021-06-09 19:30:00
4532,2,440.6,0.0,11.48,31.83,2.24,14.58,18.5,3.64,2021-06-09 20:30:00
4533,2,453.95,0.0,10.97,27.54,2.27,15.63,20.02,3.17,2021-06-09 21:30:00
4534,2,440.6,0.01,9.43,25.39,2.03,14.9,18.82,2.41,2021-06-09 22:30:00
4535,2,380.52,0.0,7.11,23.6,1.54,10.15,12.49,1.71,2021-06-09 23:30:00
4536,1,300.41,0.0,4.84,21.82,1.01,3.79,4.65,1.24,2021-06-10 00:30:00
4537,1,273.71,0.0,4.24,20.39,0.8,2.12,2.67,1.2,2021-06-10 01:30:00
4538,1,267.03,0.0,4.2,19.85,0.78,1.95,2.45,1.22,2021-06-10 02:30:00
4539,1,270.37,0.0,4.2,20.74,0.76,2.1,2.61,1.3,2021-06-10 03:30:00
4540,1,270.37,0.0,4.16,22.53,0.83,2.27,2.82,1.35,2021-06-10 04:30:00
4541,1,273.71,0.0,4.41,23.25,1.04,2.54,3.13,1.38,2021-06-10 05:30:00
4542,1,283.72,0.01,4.93,22.17,1.3,3.2,3.95,1.55,2021-06-10 06:30:00
4543,1,287.06,0.09,5.48,20.21,1.54,3.83,4.87,2.06,2021-06-10 07:30:00
4544,1,287.06,0.29,5.44,19.49,1.57,3.76,5.0,2.53,2021-06-10 08:30:00
4545,1,270.37,0.35,4.54,21.28,1.49,3.34,4.65,2.69,2021-06-10 09:30:00
4546,1,257.02,0.22,3.98,24.32,1.42,3.46,4.98,2.82,2021-06-10 10:30:00
4547,1,250.34,0.09,3.6,27.54,1.43,3.96,5.7,2.95,2021-06-10 11:30:00
4548,1,236.99,0.03,2.91,31.11,1.43,3.96,5.67,2.66,2021-06-10 12:30:00
4549,1,226.97,0.03,2.59,31.11,1.39,3.36,4.75,2.25,2021-06-10 13:30:00
4550,1,223.64,0.03,2.68,30.04,1.51,2.83,3.96,2.06,2021-06-10 14:30:00
4551,1,230.31,0.03,3.13,28.97,1.68,2.75,3.87,2.31,2021-06-10 15:30:00
4552,1,240.33,0.02,4.11,26.82,1.77,2.86,4.16,2.88,2021-06-10 16:30:00
4553,1,257.02,0.02,5.31,24.68,1.74,2.94,4.44,3.48,2021-06-10 17:30:00
4554,1,270.37,0.01,6.08,22.17,1.73,3.02,4.62,3.93,2021-06-10 18:30:00
4555,1,277.04,0.01,5.66,20.74,1.59,3.02,4.71,4.24,2021-06-10 19:30:00
4556,1,277.04,0.01,4.97,21.64,1.34,2.93,4.55,4.02,2021-06-10 20:30:00
4557,1,273.71,0.0,4.54,24.32,1.18,2.81,4.36,3.64,2021-06-10 21:30:00
4558,1,267.03,0.0,4.33,25.39,1.07,2.42,3.79,3.33,2021-06-10 22:30:00
4559,1,263.69,0.0,4.03,27.18,0.95,1.96,3.03,2.82,2021-06-10 23:30:00
4560,1,257.02,0.0,3.51,31.83,0.92,1.72,2.36,2.15,2021-06-11 00:30:00
4561,1,250.34,0.0,3.09,33.62,0.95,1.69,2.15,1.85,2021-06-11 01:30:00
4562,1,247.0,0.0,2.83,33.26,0.95,1.73,2.09,1.62,2021-06-11 02:30:00
4563,1,243.66,0.0,2.74,31.47,0.95,1.94,2.27,1.47,2021-06-11 03:30:00
4564,1,243.66,0.0,2.74,30.04,1.09,2.52,2.84,1.46,2021-06-11 04:30:00
4565,1,247.0,0.0,2.72,28.25,1.18,2.73,3.08,1.5,2021-06-11 05:30:00
4566,1,247.0,0.0,2.91,25.03,1.19,2.71,3.13,1.54,2021-06-11 06:30:00
4567,1,257.02,0.04,3.64,21.1,1.27,2.99,3.58,1.55,2021-06-11 07:30:00
4568,1,263.69,0.16,4.33,17.7,1.31,3.37,4.08,1.52,2021-06-11 08:30:00
4569,1,263.69,0.33,4.16,17.35,1.31,3.4,4.14,1.52,2021-06-11 09:30:00
4570,1,257.02,0.44,3.51,20.39,1.33,3.19,3.93,1.63,2021-06-11 10:30:00
4571,1,253.68,0.48,3.21,24.68,1.52,3.26,4.04,1.77,2021-06-11 11:30:00
4572,1,253.68,0.37,3.04,27.54,1.82,3.37,4.22,2.0,2021-06-11 12:30:00
4573,1,253.68,0.29,3.26,27.18,2.18,3.39,4.29,2.28,2021-06-11 13:30:00
4574,1,250.34,0.2,3.68,26.46,2.53,3.45,4.41,2.63,2021-06-11 14:30:00
4575,1,267.03,0.4,4.97,26.11,2.77,4.0,5.27,3.48,2021-06-11 15:30:00
4576,1,297.07,0.42,7.8,25.03,2.89,5.05,6.82,4.5,2021-06-11 16:30:00
4577,1,340.46,0.49,11.31,21.64,2.89,6.1,8.37,5.38,2021-06-11 17:30:00
4578,1,367.17,0.29,13.2,17.7,2.56,6.58,9.42,5.95,2021-06-11 18:30:00
4579,1,340.46,0.02,9.34,18.42,1.86,5.35,8.15,5.83,2021-06-11 19:30:00
4580,1,290.39,0.01,5.18,22.89,1.16,3.13,5.2,5.07,2021-06-11 20:30:00
4581,1,260.35,0.0,3.51,29.68,0.81,1.87,3.16,3.61,2021-06-11 21:30:00
4582,1,263.69,0.0,3.56,35.41,0.85,1.85,3.02,3.01,2021-06-11 22:30:00
4583,1,257.02,0.0,3.43,37.19,0.83,1.54,2.54,2.79,2021-06-11 23:30:00
4584,1,247.0,0.0,3.0,36.48,0.74,1.26,2.07,2.76,2021-06-12 00:30:00
4585,1,240.33,0.0,2.74,34.69,0.68,1.3,2.09,3.04,2021-06-12 01:30:00
4586,1,236.99,0.0,2.68,32.9,0.66,1.5,2.33,3.39,2021-06-12 02:30:00
4587,1,233.65,0.0,2.57,31.47,0.66,1.73,2.58,3.64,2021-06-12 03:30:00
4588,1,230.31,0.0,2.42,30.04,0.63,1.89,2.78,3.71,2021-06-12 04:30:00
4589,1,223.64,0.0,2.25,28.25,0.57,1.83,2.72,3.64,2021-06-12 05:30:00
4590,1,223.64,0.0,2.19,26.82,0.54,1.74,2.67,3.45,2021-06-12 06:30:00
4591,1,223.64,0.08,2.23,25.75,0.53,1.75,2.79,3.2,2021-06-12 07:30:00
4592,1,223.64,0.24,2.04,25.75,0.49,1.76,2.87,2.95,2021-06-12 08:30:00
4593,1,220.3,0.21,1.82,27.9,0.44,1.71,2.83,2.76,2021-06-12 09:30:00
4594,1,216.96,0.14,1.74,29.68,0.41,1.67,2.82,2.79,2021-06-12 10:30:00
4595,1,216.96,0.08,1.8,31.47,0.54,1.69,2.84,2.91,2021-06-12 11:30:00
4596,1,216.96,0.07,1.89,33.26,0.89,1.68,2.78,2.82,2021-06-12 12:30:00
4597,1,220.3,0.09,2.14,33.98,1.34,1.82,2.88,2.85,2021-06-12 13:30:00
4598,1,226.97,0.14,2.53,34.69,2.0,2.24,3.29,2.88,2021-06-12 14:30:00
4599,1,243.66,0.33,3.6,36.48,2.56,3.29,4.64,3.45,2021-06-12 15:30:00
4600,1,273.71,0.23,5.91,33.98,2.77,4.54,6.45,4.43,2021-06-12 16:30:00
4601,1,303.75,0.11,8.74,30.04,2.92,5.65,8.16,5.51,2021-06-12 17:30:00
4602,1,333.79,0.02,10.88,26.82,3.07,6.74,9.89,6.21,2021-06-12 18:30:00
4603,1,337.12,0.0,9.94,27.54,2.95,7.15,10.66,6.46,2021-06-12 19:30:00
4604,1,303.75,0.0,6.6,31.11,2.35,6.12,9.44,6.52,2021-06-12 20:30:00
4605,1,267.03,0.0,4.2,31.47,1.46,4.08,6.39,5.89,2021-06-12 21:30:00
4606,1,260.35,0.0,3.81,31.11,0.8,3.04,4.57,4.31,2021-06-12 22:30:00
4607,1,253.68,0.0,3.43,33.98,0.56,2.79,3.87,3.04,2021-06-12 23:30:00
4608,1,250.34,0.0,3.04,37.91,0.56,2.83,3.61,2.34,2021-06-13 00:30:00
4609,1,250.34,0.0,3.04,40.05,0.63,2.83,3.41,2.03,2021-06-13 01:30:00
4610,1,257.02,0.0,3.13,40.41,0.62,2.52,2.97,1.81,2021-06-13 02:30:00
4611,1,260.35,0.0,2.87,41.49,0.62,2.26,2.63,1.62,2021-06-13 03:30:00
4612,1,260.35,0.0,2.49,42.2,0.67,2.54,2.87,1.57,2021-06-13 04:30:00
4613,1,260.35,0.0,2.29,43.63,0.86,3.85,4.2,1.52,2021-06-13 05:30:00
4614,1,267.03,0.0,2.59,42.92,1.3,5.51,5.94,1.41,2021-06-13 06:30:00
4615,1,277.04,0.02,3.43,38.27,1.91,6.37,6.94,1.25,2021-06-13 07:30:00
4616,1,283.72,0.09,4.16,31.47,2.27,6.31,6.98,1.14,2021-06-13 08:30:00
4617,1,283.72,0.4,3.9,27.9,2.27,5.73,6.44,1.11,2021-06-13 09:30:00
4618,1,280.38,0.5,3.6,27.54,2.12,5.16,5.9,1.19,2021-06-13 10:30:00
4619,1,277.04,0.52,3.43,28.97,2.09,4.84,5.6,1.36,2021-06-13 11:30:00
4620,1,273.71,0.29,3.6,30.76,2.06,4.67,5.52,1.77,2021-06-13 12:30:00
4621,1,267.03,0.18,3.56,33.62,2.06,4.28,5.25,2.31,2021-06-13 13:30:00
4622,1,260.35,0.12,3.21,37.55,1.97,3.65,4.6,2.5,2021-06-13 14:30:00
4623,1,257.02,0.08,3.38,37.91,1.83,3.13,4.12,2.76,2021-06-13 15:30:00
4624,1,263.69,0.06,4.24,35.41,1.74,2.87,4.03,3.33,2021-06-13 16:30:00
4625,1,273.71,0.04,5.44,32.54,1.73,2.75,4.09,3.9,2021-06-13 17:30:00
4626,1,287.06,0.01,6.43,30.4,1.89,2.81,4.25,4.24,2021-06-13 18:30:00
4627,1,293.73,0.0,6.08,28.61,1.89,3.03,4.55,3.93,2021-06-13 19:30:00
4628,1,287.06,0.0,5.1,31.47,1.88,4.0,5.51,2.91,2021-06-13 20:30:00
4629,1,283.72,0.0,4.33,35.76,1.61,5.04,6.46,2.09,2021-06-13 21:30:00
4630,1,277.04,0.0,4.07,33.98,1.13,4.53,5.74,1.81,2021-06-13 22:30:00
4631,1,277.04,0.0,4.37,30.04,1.01,3.64,4.51,1.62,2021-06-13 23:30:00
4632,1,273.71,0.0,4.28,35.05,1.28,3.83,4.46,1.57,2021-06-14 00:30:00
4633,1,267.03,0.0,3.68,40.77,1.27,3.69,4.33,1.71,2021-06-14 01:30:00
4634,1,260.35,0.0,3.38,41.49,1.16,2.82,3.36,1.82,2021-06-14 02:30:00
4635,1,260.35,0.0,3.0,41.13,1.09,2.35,2.8,1.73,2021-06-14 03:30:00
4636,1,253.68,0.0,2.55,40.05,1.01,2.27,2.7,1.65,2021-06-14 04:30:00
4637,1,247.0,0.0,2.36,37.19,0.89,2.38,2.85,1.62,2021-06-14 05:30:00
4638,1,247.0,0.0,2.51,32.54,0.81,2.3,2.84,1.52,2021-06-14 06:30:00
4639,1,250.34,0.07,3.0,26.46,0.81,1.93,2.58,1.28,2021-06-14 07:30:00
4640,1,250.34,0.29,3.09,22.89,0.8,1.72,2.44,1.08,2021-06-14 08:30:00
4641,1,250.34,0.45,2.59,24.32,0.77,1.79,2.54,0.98,2021-06-14 09:30:00
4642,1,247.0,0.36,2.16,29.68,0.73,2.12,2.89,1.03,2021-06-14 10:30:00
4643,1,247.0,0.25,1.71,37.55,0.66,2.59,3.32,1.12,2021-06-14 11:30:00
4644,1,243.66,0.24,1.05,49.35,0.58,3.7,4.42,1.28,2021-06-14 12:30:00
4645,1,243.66,0.19,0.95,57.22,0.57,5.17,5.9,1.5,2021-06-14 13:30:00
4646,1,243.66,0.17,0.98,62.23,0.6,6.59,7.31,1.66,2021-06-14 14:30:00
4647,1,253.68,0.23,1.76,63.66,0.74,7.95,8.82,2.22,2021-06-14 15:30:00
4648,1,277.04,0.29,3.21,60.8,0.89,9.11,10.28,2.95,2021-06-14 16:30:00
4649,1,297.07,0.23,5.1,55.08,0.97,9.58,11.0,3.17,2021-06-14 17:30:00
4650,1,310.42,0.04,6.17,48.64,1.03,9.43,11.19,3.17,2021-06-14 18:30:00
4651,1,310.42,0.0,5.27,46.49,1.04,8.96,11.09,3.29,2021-06-14 19:30:00
4652,1,303.75,0.0,4.54,45.42,1.12,7.89,10.27,3.45,2021-06-14 20:30:00
4653,1,327.11,0.0,6.34,35.76,2.74,7.06,9.49,3.64,2021-06-14 21:30:00
4654,1,387.19,0.0,11.82,21.28,5.84,8.43,10.92,3.61,2021-06-14 22:30:00
4655,1,377.18,0.0,12.0,18.6,5.78,8.08,9.85,2.85,2021-06-14 23:30:00
4656,1,320.44,0.0,7.97,23.96,3.87,5.88,7.09,2.28,2021-06-15 00:30:00
4657,1,290.39,0.0,5.74,29.68,2.83,5.03,6.14,2.31,2021-06-15 01:30:00
4658,1,273.71,0.0,4.46,34.69,2.12,4.85,5.91,2.44,2021-06-15 02:30:00
4659,1,263.69,0.0,3.6,37.19,1.3,4.25,5.16,2.34,2021-06-15 03:30:00
4660,1,253.68,0.0,2.96,35.41,0.7,3.27,4.03,2.25,2021-06-15 04:30:00
4661,1,247.0,0.0,2.72,32.19,0.57,2.44,3.1,2.22,2021-06-15 05:30:00
4662,1,250.34,0.0,3.0,27.9,0.7,2.1,2.74,2.01,2021-06-15 06:30:00
4663,1,270.37,0.05,4.11,23.96,0.95,2.29,3.17,1.73,2021-06-15 07:30:00
4664,1,290.39,0.26,5.14,21.64,1.09,2.69,3.87,1.6,2021-06-15 08:30:00
4665,1,297.07,0.73,4.41,25.39,1.1,3.04,4.43,1.71,2021-06-15 09:30:00
4666,1,283.72,0.61,3.56,31.11,1.06,3.08,4.52,2.06,2021-06-15 10:30:00
4667,1,263.69,0.46,2.83,33.62,0.92,2.61,3.91,2.41,2021-06-15 11:30:00
4668,1,240.33,0.14,2.27,31.47,0.68,1.75,2.87,2.28,2021-06-15 12:30:00
4669,1,233.65,0.04,2.29,31.47,0.6,1.47,2.66,2.34,2021-06-15 13:30:00
4670,1,230.31,0.02,2.34,32.9,0.56,1.36,2.59,2.41,2021-06-15 14:30:00
4671,1,243.66,0.02,3.56,30.4,0.69,1.55,2.88,2.98,2021-06-15 15:30:00
4672,1,267.03,0.04,5.48,24.68,0.85,1.97,3.47,3.77,2021-06-15 16:30:00
4673,1,297.07,0.04,7.63,20.03,1.12,2.56,4.18,3.93,2021-06-15 17:30:00
4674,1,327.11,0.03,9.17,17.17,1.83,3.54,5.38,3.52,2021-06-15 18:30:00
4675,1,347.14,0.02,9.34,17.88,3.04,4.8,6.94,3.42,2021-06-15 19:30:00
4676,1,357.15,0.01,9.77,20.03,4.23,5.98,8.34,3.39,2021-06-15 20:30:00
4677,1,360.49,0.0,10.11,22.35,4.77,6.79,9.31,3.39,2021-06-15 21:30:00
4678,1,373.84,0.0,10.97,23.96,5.31,7.67,10.04,3.29,2021-06-15 22:30:00
4679,1,370.5,0.0,10.71,24.32,5.31,7.97,9.7,2.72,2021-06-15 23:30:00
4680,1,343.8,0.0,8.82,26.11,4.53,7.11,8.14,1.93,2021-06-16 00:30:00
4681,1,330.45,0.0,7.71,27.54,3.87,6.74,7.58,1.55,2021-06-16 01:30:00
4682,1,327.11,0.0,7.03,29.33,3.4,6.77,7.66,1.43,2021-06-16 02:30:00
4683,1,320.44,0.0,6.34,30.4,3.01,6.61,7.58,1.39,2021-06-16 03:30:00
4684,1,317.1,0.0,5.91,30.04,2.71,6.28,7.36,1.5,2021-06-16 04:30:00
4685,1,313.76,0.0,5.74,27.18,2.5,5.92,7.02,1.62,2021-06-16 05:30:00
4686,1,307.08,0.02,5.83,23.25,2.24,5.49,6.66,1.82,2021-06-16 06:30:00
4687,1,307.08,0.3,5.74,21.1,2.03,5.13,6.53,2.22,2021-06-16 07:30:00
4688,1,307.08,0.64,5.4,23.6,1.94,5.18,6.81,2.6,2021-06-16 08:30:00
4689,1,300.41,0.44,5.23,27.9,1.8,5.2,6.79,2.57,2021-06-16 09:30:00
4690,1,293.73,0.35,4.93,32.54,1.79,4.96,6.51,2.57,2021-06-16 10:30:00
4691,1,290.39,0.25,4.46,38.62,1.85,4.24,5.66,2.63,2021-06-16 11:30:00
4692,1,273.71,0.18,3.43,42.56,1.7,3.28,4.43,2.41,2021-06-16 12:30:00
4693,1,253.68,0.13,2.66,41.13,1.48,2.59,3.46,2.06,2021-06-16 13:30:00
4694,1,240.33,0.11,2.36,40.77,1.39,2.74,3.52,1.85,2021-06-16 14:30:00
4695,1,236.99,0.11,2.29,41.49,1.24,2.72,3.49,1.87,2021-06-16 15:30:00
4696,1,240.33,0.09,2.68,42.92,1.15,2.96,3.84,2.12,2021-06-16 16:30:00
4697,1,243.66,0.06,3.3,44.7,1.16,3.51,4.56,2.41,2021-06-16 17:30:00
4698,1,243.66,0.03,3.64,46.49,1.27,4.14,5.47,2.79,2021-06-16 18:30:00
4699,1,247.0,0.0,3.51,48.64,1.45,4.5,6.04,3.01,2021-06-16 19:30:00
4700,1,260.35,0.0,3.98,47.21,1.77,4.26,5.69,2.95,2021-06-16 20:30:00
4701,1,290.39,0.0,5.44,41.49,2.35,4.18,5.28,2.53,2021-06-16 21:30:00
4702,1,307.08,0.0,6.43,36.84,2.68,4.2,5.03,2.0,2021-06-16 22:30:00
4703,1,297.07,0.0,6.08,35.05,2.5,4.0,4.65,1.54,2021-06-16 23:30:00
4704,1,280.38,0.0,5.18,34.33,2.21,3.74,4.22,1.22,2021-06-17 00:30:00
4705,1,267.03,0.0,4.63,33.26,2.06,3.7,4.15,1.16,2021-06-17 01:30:00
4706,1,263.69,0.0,4.5,31.11,1.97,3.79,4.25,1.19,2021-06-17 02:30:00
4707,1,260.35,0.0,4.41,28.61,1.77,3.86,4.43,1.35,2021-06-17 03:30:00
4708,1,253.68,0.0,4.24,26.46,1.57,4.05,4.87,1.65,2021-06-17 04:30:00
4709,1,247.0,0.0,4.07,25.03,1.37,4.07,5.12,1.9,2021-06-17 05:30:00
4710,1,247.0,0.01,4.2,23.25,1.28,3.86,4.94,1.98,2021-06-17 06:30:00
4711,1,253.68,0.22,4.54,22.17,1.31,3.72,4.83,2.0,2021-06-17 07:30:00
4712,1,257.02,0.69,4.24,23.6,1.31,3.59,4.68,1.95,2021-06-17 08:30:00
4713,1,253.68,0.5,4.03,26.46,1.21,3.41,4.49,1.9,2021-06-17 09:30:00
4714,1,247.0,0.4,3.21,30.4,1.04,3.23,4.27,1.84,2021-06-17 10:30:00
4715,1,236.99,0.27,2.4,36.84,0.88,3.28,4.31,1.73,2021-06-17 11:30:00
4716,1,223.64,0.17,1.8,41.13,0.67,3.37,4.21,1.46,2021-06-17 12:30:00
4717,1,223.64,0.15,1.82,43.27,0.62,3.6,4.4,1.54,2021-06-17 13:30:00
4718,1,226.97,0.14,2.04,45.42,0.61,3.67,4.43,1.65,2021-06-17 14:30:00
4719,1,226.97,0.13,2.29,47.21,0.61,3.68,4.51,1.88,2021-06-17 15:30:00
4720,1,233.65,0.11,2.91,47.92,0.66,3.7,4.58,2.25,2021-06-17 16:30:00
4721,1,243.66,0.08,3.86,46.49,0.75,3.79,4.78,2.63,2021-06-17 17:30:00
4722,1,257.02,0.02,4.97,43.63,0.88,4.04,5.17,2.88,2021-06-17 18:30:00
4723,1,273.71,0.0,5.48,40.05,1.09,4.52,5.94,2.79,2021-06-17 19:30:00
4724,1,287.06,0.0,5.91,37.91,1.52,5.21,6.92,2.34,2021-06-17 20:30:00
4725,1,300.41,0.0,6.43,36.12,1.88,5.94,7.84,2.09,2021-06-17 21:30:00
4726,1,300.41,0.0,6.17,34.33,1.73,5.69,7.53,2.12,2021-06-17 22:30:00
4727,1,280.38,0.0,5.1,32.19,1.25,4.29,5.61,2.06,2021-06-17 23:30:00
4728,1,260.35,0.0,4.11,29.68,0.97,3.51,4.31,1.85,2021-06-18 00:30:00
4729,1,253.68,0.0,3.9,26.82,1.0,3.89,4.55,1.88,2021-06-18 01:30:00
4730,1,250.34,0.0,3.94,23.96,1.13,4.63,5.35,2.09,2021-06-18 02:30:00
4731,1,250.34,0.0,3.98,21.1,1.22,4.97,5.8,2.34,2021-06-18 03:30:00
4732,1,250.34,0.0,4.03,18.77,1.27,4.87,5.8,2.44,2021-06-18 04:30:00
4733,1,250.34,0.0,4.16,16.45,1.25,4.42,5.4,2.47,2021-06-18 05:30:00
4734,1,253.68,0.05,4.41,14.31,1.25,3.92,5.04,2.53,2021-06-18 06:30:00
4735,1,263.69,0.56,4.33,13.95,1.27,3.59,4.94,2.63,2021-06-18 07:30:00
4736,1,267.03,1.15,3.68,16.45,1.24,3.37,4.84,2.6,2021-06-18 08:30:00
4737,1,260.35,0.68,3.68,18.77,1.25,3.08,4.53,2.5,2021-06-18 09:30:00
4738,1,250.34,0.39,3.56,20.39,1.46,2.78,4.19,2.44,2021-06-18 10:30:00
4739,1,250.34,0.28,3.68,21.99,1.83,2.72,4.13,2.44,2021-06-18 11:30:00
4740,1,247.0,0.23,3.64,24.32,2.09,2.86,4.16,2.22,2021-06-18 12:30:00
4741,1,243.66,0.24,3.34,27.9,2.18,2.86,3.94,1.93,2021-06-18 13:30:00
4742,1,240.33,0.26,3.34,30.04,2.44,2.79,3.73,1.88,2021-06-18 14:30:00
4743,1,243.66,0.27,3.68,32.19,2.89,2.94,3.9,2.06,2021-06-18 15:30:00
4744,1,250.34,0.23,4.54,35.05,3.52,3.15,4.22,2.5,2021-06-18 16:30:00
4745,1,260.35,0.14,5.66,38.62,4.17,3.59,4.78,2.85,2021-06-18 17:30:00
4746,1,273.71,0.03,6.51,40.05,4.71,4.1,5.36,3.04,2021-06-18 18:30:00
4747,1,283.72,0.0,6.94,39.7,4.65,4.57,5.95,3.2,2021-06-18 19:30:00
4748,1,290.39,0.0,7.37,38.62,4.53,4.99,6.58,3.39,2021-06-18 20:30:00
4749,1,297.07,0.0,7.63,38.27,4.59,5.16,7.0,3.77,2021-06-18 21:30:00
4750,1,297.07,0.0,7.2,37.91,4.53,5.42,7.52,4.12,2021-06-18 22:30:00
4751,1,287.06,0.0,6.43,37.55,4.29,5.35,7.5,4.37,2021-06-18 23:30:00
4752,1,270.37,0.0,5.48,36.48,3.87,5.07,7.06,4.43,2021-06-19 00:30:00
4753,1,260.35,0.0,4.71,35.76,3.4,4.73,6.53,4.37,2021-06-19 01:30:00
4754,1,250.34,0.0,4.16,34.69,2.86,4.3,5.88,4.12,2021-06-19 02:30:00
4755,1,240.33,0.0,3.68,33.26,2.35,3.78,5.13,3.86,2021-06-19 03:30:00
4756,1,233.65,0.0,3.3,31.83,1.91,3.3,4.49,3.61,2021-06-19 04:30:00
4757,1,230.31,0.0,3.17,30.4,1.64,2.99,4.1,3.33,2021-06-19 05:30:00
4758,1,230.31,0.02,3.21,28.97,1.49,2.8,3.9,3.14,2021-06-19 06:30:00
4759,1,233.65,0.24,3.17,28.25,1.42,2.61,3.72,2.95,2021-06-19 07:30:00
4760,1,233.65,0.58,2.7,29.68,1.34,2.52,3.62,2.72,2021-06-19 08:30:00
4761,1,233.65,0.55,2.27,33.98,1.3,2.44,3.39,2.38,2021-06-19 09:30:00
4762,1,230.31,0.36,1.82,40.77,1.21,2.57,3.38,2.03,2021-06-19 10:30:00
4763,1,226.97,0.23,1.39,47.92,1.12,2.92,3.62,1.81,2021-06-19 11:30:00
4764,1,230.31,0.17,1.32,52.93,1.09,3.56,4.15,1.68,2021-06-19 12:30:00
4765,1,233.65,0.19,1.54,54.36,1.09,4.18,4.74,1.68,2021-06-19 13:30:00
4766,1,240.33,0.21,1.82,54.36,1.06,4.76,5.34,1.5,2021-06-19 14:30:00
4767,1,250.34,0.17,2.68,50.78,1.03,5.28,5.99,1.57,2021-06-19 15:30:00
4768,1,270.37,0.14,4.28,45.42,1.13,5.79,6.78,2.09,2021-06-19 16:30:00
4769,1,293.73,0.09,6.34,41.13,1.42,6.38,7.73,2.88,2021-06-19 17:30:00
4770,1,313.76,0.02,7.63,37.19,1.97,6.85,8.79,3.9,2021-06-19 18:30:00
4771,1,310.42,0.0,6.94,35.05,2.86,6.32,8.66,4.88,2021-06-19 19:30:00
4772,1,293.73,0.0,6.51,32.54,3.67,4.71,6.81,5.0,2021-06-19 20:30:00
4773,1,287.06,0.0,6.43,34.69,3.99,3.45,5.03,4.37,2021-06-19 21:30:00
4774,1,287.06,0.0,6.0,36.48,3.79,3.28,4.77,4.31,2021-06-19 22:30:00
4775,1,273.71,0.0,5.1,36.12,3.16,2.95,4.25,4.24,2021-06-19 23:30:00
4776,1,257.02,0.0,4.07,34.69,2.41,2.29,3.26,3.96,2021-06-20 00:30:00
4777,1,243.66,0.0,3.3,33.26,1.91,2.13,2.99,3.74,2021-06-20 01:30:00
4778,1,236.99,0.0,2.91,32.19,1.58,2.38,3.24,3.61,2021-06-20 02:30:00
4779,1,230.31,0.0,2.74,30.4,1.33,2.78,3.7,3.61,2021-06-20 03:30:00
