,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
6493,1,277.04,0.14,2.55,38.27,2.21,7.1,8.25,1.41,2021-08-30 13:30:00
6494,1,290.39,0.21,3.9,35.41,5.78,8.06,9.5,1.58,2021-08-30 14:30:00
6495,1,303.75,0.23,6.26,30.76,9.18,9.37,11.12,1.73,2021-08-30 15:30:00
6496,2,313.76,0.15,8.14,27.18,9.89,10.03,11.85,1.87,2021-08-30 16:30:00
6497,1,317.1,0.03,8.57,26.11,8.11,9.71,11.4,1.96,2021-08-30 17:30:00
6498,1,327.11,0.0,8.4,25.03,5.84,9.65,11.36,2.15,2021-08-30 18:30:00
6499,2,350.48,0.0,8.82,21.64,4.83,10.82,12.86,2.34,2021-08-30 19:30:00
6500,2,373.84,0.0,9.0,18.06,4.11,12.1,14.44,2.34,2021-08-30 20:30:00
6501,2,393.87,0.01,9.08,14.66,3.7,13.19,15.87,2.53,2021-08-30 21:30:00
6502,2,403.88,0.01,8.82,12.16,3.43,13.98,17.03,2.69,2021-08-30 22:30:00
6503,2,410.56,0.02,8.74,10.28,3.22,14.3,17.44,2.72,2021-08-30 23:30:00
6504,2,413.9,0.01,8.48,8.76,2.89,14.59,17.75,2.72,2021-08-31 00:30:00
6505,2,423.91,0.01,8.57,7.51,2.65,15.32,18.64,2.69,2021-08-31 01:30:00
6506,2,433.92,0.01,8.74,7.06,2.27,15.66,18.9,2.6,2021-08-31 02:30:00
6507,2,423.91,0.01,8.82,7.87,1.97,14.7,17.65,2.5,2021-08-31 03:30:00
6508,2,410.56,0.01,8.48,8.85,1.89,13.44,16.21,2.53,2021-08-31 04:30:00
6509,2,400.54,0.01,8.14,9.48,1.94,12.67,15.44,2.66,2021-08-31 05:30:00
6510,2,397.21,0.03,7.97,9.39,2.15,12.29,14.94,2.69,2021-08-31 06:30:00
6511,2,400.54,0.13,7.97,8.05,2.18,12.27,14.99,2.79,2021-08-31 07:30:00
6512,2,413.9,0.38,7.97,6.35,1.8,13.0,15.98,2.88,2021-08-31 08:30:00
6513,2,423.91,1.3,6.08,9.03,1.37,14.03,16.74,2.63,2021-08-31 09:30:00
6514,2,427.25,1.37,4.67,20.92,1.16,15.65,18.01,2.38,2021-08-31 10:30:00
6515,3,433.92,0.73,3.47,43.99,1.06,20.95,23.1,2.31,2021-08-31 11:30:00
6516,4,417.23,0.32,2.12,64.37,0.91,26.94,28.55,1.96,2021-08-31 12:30:00
6517,4,390.53,0.19,1.67,72.24,0.81,28.12,29.28,1.68,2021-08-31 13:30:00
6518,4,367.17,0.15,1.74,75.1,1.04,26.72,27.65,1.58,2021-08-31 14:30:00
6519,3,340.46,0.15,2.12,71.53,1.13,22.07,22.86,1.5,2021-08-31 15:30:00
6520,2,313.76,0.16,3.0,61.51,0.93,16.78,17.57,1.58,2021-08-31 16:30:00
6521,2,300.41,0.1,4.11,51.5,0.82,13.53,14.34,1.62,2021-08-31 17:30:00
6522,2,330.45,0.02,6.68,43.27,2.38,14.37,15.36,1.63,2021-08-31 18:30:00
6523,2,383.85,0.0,9.25,38.62,4.59,17.68,18.93,1.54,2021-08-31 19:30:00
6524,2,417.23,0.0,10.2,36.48,5.72,19.87,21.34,1.44,2021-08-31 20:30:00
6525,2,433.92,0.0,10.28,32.9,5.78,19.5,21.11,1.44,2021-08-31 21:30:00
6526,2,427.25,0.0,9.85,28.61,5.31,17.3,18.92,1.39,2021-08-31 22:30:00
6527,2,423.91,0.0,9.77,24.32,4.77,15.02,16.46,1.31,2021-08-31 23:30:00
6528,2,433.92,0.0,10.63,20.39,4.53,14.0,15.16,1.25,2021-09-01 00:30:00
6529,2,453.95,0.0,11.48,17.88,4.17,14.22,15.19,1.2,2021-09-01 01:30:00
6530,2,460.63,0.0,11.31,17.52,3.55,14.19,15.0,1.16,2021-09-01 02:30:00
6531,2,440.6,0.0,9.85,17.35,2.89,13.84,14.55,1.22,2021-09-01 03:30:00
6532,2,420.57,0.0,8.4,15.91,2.33,13.53,14.24,1.36,2021-09-01 04:30:00
6533,2,400.54,0.0,7.37,14.48,1.94,13.28,14.02,1.46,2021-09-01 05:30:00
6534,2,380.52,0.02,6.51,13.41,1.7,12.44,13.51,1.66,2021-09-01 06:30:00
6535,2,357.15,0.2,5.83,13.41,1.54,10.7,12.41,1.88,2021-09-01 07:30:00
6536,1,337.12,0.54,5.06,16.45,1.45,8.71,10.79,1.96,2021-09-01 08:30:00
6537,1,290.39,0.35,3.73,31.47,1.7,6.0,7.33,1.47,2021-09-01 09:30:00
6538,1,273.71,0.3,2.49,41.49,1.39,4.68,5.75,1.52,2021-09-01 10:30:00
6539,1,267.03,0.23,1.67,50.78,1.1,4.72,5.67,1.65,2021-09-01 11:30:00
6540,1,263.69,0.18,1.36,57.22,1.13,5.55,6.42,1.57,2021-09-01 12:30:00
6541,1,270.37,0.16,1.59,59.37,1.43,7.36,8.28,1.57,2021-09-01 13:30:00
6542,1,283.72,0.14,2.04,60.08,1.97,9.17,10.14,1.52,2021-09-01 14:30:00
6543,2,300.41,0.13,3.04,55.79,2.5,11.14,12.3,1.74,2021-09-01 15:30:00
6544,2,317.1,0.12,4.41,50.07,3.13,13.42,14.76,1.85,2021-09-01 16:30:00
6545,2,330.45,0.06,5.74,44.35,3.87,15.91,17.26,1.65,2021-09-01 17:30:00
6546,2,337.12,0.01,6.26,39.34,3.87,17.17,18.83,1.73,2021-09-01 18:30:00
6547,2,343.8,0.0,6.34,35.05,3.25,18.79,21.22,1.96,2021-09-01 19:30:00
6548,3,353.81,0.0,6.51,31.83,2.68,21.76,24.9,2.12,2021-09-01 20:30:00
6549,3,367.17,0.0,6.51,29.33,2.33,24.09,27.51,2.15,2021-09-01 21:30:00
6550,4,380.52,0.0,6.26,27.18,2.03,25.15,28.59,2.19,2021-09-01 22:30:00
6551,4,390.53,0.0,6.0,24.68,1.74,25.7,29.05,2.28,2021-09-01 23:30:00
6552,4,397.21,0.0,5.74,21.46,1.4,26.3,29.66,2.44,2021-09-02 00:30:00
6553,4,407.22,0.0,5.74,18.06,1.25,26.94,30.89,2.76,2021-09-02 01:30:00
6554,4,417.23,0.01,5.91,14.84,1.24,27.62,32.23,3.04,2021-09-02 02:30:00
6555,4,440.6,0.02,6.6,11.62,1.25,29.04,34.37,3.39,2021-09-02 03:30:00
6556,4,487.33,0.03,7.88,8.49,1.28,31.55,37.36,3.52,2021-09-02 04:30:00
6557,4,554.09,0.08,9.6,5.81,1.33,35.09,40.82,3.61,2021-09-02 05:30:00
6558,4,634.19,0.26,10.97,3.8,1.45,38.58,45.17,3.48,2021-09-02 06:30:00
6559,4,720.98,2.57,9.6,6.17,1.73,41.39,49.72,3.23,2021-09-02 07:30:00
6560,4,741.01,3.55,9.17,11.44,1.94,40.87,49.98,3.23,2021-09-02 08:30:00
6561,4,534.06,0.96,7.8,29.68,2.03,25.12,30.09,2.19,2021-09-02 09:30:00
6562,2,427.25,0.31,5.66,39.7,1.58,16.87,19.94,1.84,2021-09-02 10:30:00
6563,2,373.84,0.09,4.33,46.49,1.34,13.87,16.22,1.82,2021-09-02 11:30:00
6564,2,333.79,0.07,3.0,55.08,1.09,12.31,14.16,1.77,2021-09-02 12:30:00
6565,2,317.1,0.13,2.25,62.23,0.98,12.76,14.39,1.82,2021-09-02 13:30:00
6566,2,317.1,0.16,2.01,69.38,1.06,15.29,16.93,1.95,2021-09-02 14:30:00
6567,2,317.1,0.15,2.04,73.67,1.1,17.28,18.93,2.12,2021-09-02 15:30:00
6568,2,307.08,0.11,2.34,72.96,1.01,16.51,18.12,2.38,2021-09-02 16:30:00
6569,2,300.41,0.06,2.87,69.38,0.92,14.2,15.75,2.6,2021-09-02 17:30:00
6570,2,303.75,0.01,4.03,61.51,1.03,12.95,14.92,3.23,2021-09-02 18:30:00
6571,2,323.77,0.0,5.36,51.5,1.25,12.95,15.9,4.05,2021-09-02 19:30:00
6572,2,347.14,0.0,6.34,43.63,1.45,13.25,17.25,4.69,2021-09-02 20:30:00
6573,2,367.17,0.0,6.94,37.91,1.52,13.74,18.19,4.5,2021-09-02 21:30:00
6574,2,377.18,0.0,6.94,33.98,1.28,13.43,17.41,3.55,2021-09-02 22:30:00
6575,2,370.5,0.0,6.17,32.19,0.88,12.19,15.0,2.6,2021-09-02 23:30:00
6576,1,340.46,0.0,4.54,36.48,0.52,9.76,11.2,1.88,2021-09-03 00:30:00
6577,1,330.45,0.0,3.68,38.27,0.41,8.61,9.51,1.63,2021-09-03 01:30:00
6578,1,333.79,0.0,3.3,37.91,0.37,8.5,9.2,1.55,2021-09-03 02:30:00
6579,1,333.79,0.0,3.0,36.48,0.34,8.19,8.79,1.55,2021-09-03 03:30:00
6580,1,333.79,0.0,2.96,33.98,0.34,7.45,8.02,1.69,2021-09-03 04:30:00
6581,1,340.46,0.0,3.21,30.04,0.4,7.08,7.72,1.9,2021-09-03 05:30:00
6582,1,350.48,0.0,3.9,25.39,0.53,7.12,7.98,2.15,2021-09-03 06:30:00
6583,1,367.17,0.04,4.93,20.92,0.73,7.35,8.62,2.28,2021-09-03 07:30:00
6584,1,383.85,0.17,5.91,17.52,0.91,7.6,9.25,2.44,2021-09-03 08:30:00
6585,1,363.83,0.2,5.31,20.56,0.83,6.35,7.91,2.03,2021-09-03 09:30:00
6586,1,350.48,0.19,4.71,23.6,0.91,5.69,7.19,1.79,2021-09-03 10:30:00
6587,1,343.8,0.18,4.37,26.46,1.12,5.55,7.1,1.71,2021-09-03 11:30:00
6588,1,323.77,0.26,3.17,33.26,0.93,5.11,6.52,1.62,2021-09-03 12:30:00
6589,1,307.08,0.25,2.12,41.49,0.74,5.54,6.74,1.55,2021-09-03 13:30:00
6590,1,297.07,0.22,1.63,47.92,0.75,6.69,7.72,1.5,2021-09-03 14:30:00
6591,1,293.73,0.21,1.82,50.78,1.03,8.24,9.23,1.62,2021-09-03 15:30:00
6592,1,303.75,0.17,2.74,51.5,1.45,9.99,11.07,1.87,2021-09-03 16:30:00
6593,2,313.76,0.06,4.03,50.07,1.74,11.26,12.44,1.96,2021-09-03 17:30:00
6594,2,357.15,0.0,7.2,41.13,1.97,13.38,15.78,3.17,2021-09-03 18:30:00
6595,2,423.91,0.0,10.2,27.9,2.21,16.56,21.34,4.5,2021-09-03 19:30:00
6596,2,473.98,0.02,10.71,18.77,2.3,19.31,26.42,5.13,2021-09-03 20:30:00
6597,3,507.36,0.05,10.37,12.7,2.21,21.01,29.16,4.88,2021-09-03 21:30:00
6598,3,520.71,0.08,9.51,9.48,1.94,21.09,28.66,3.74,2021-09-03 22:30:00
6599,2,494.0,0.06,8.48,8.49,1.52,18.97,24.56,2.72,2021-09-03 23:30:00
6600,2,413.9,0.0,6.94,13.23,1.24,13.06,15.39,1.82,2021-09-04 00:30:00
6601,1,363.83,0.0,5.57,16.09,0.98,9.34,10.47,1.49,2021-09-04 01:30:00
6602,1,323.77,0.0,4.24,20.21,0.97,7.36,8.0,1.36,2021-09-04 02:30:00
6603,1,290.39,0.0,3.47,23.6,1.15,7.04,7.48,1.27,2021-09-04 03:30:00
6604,1,273.71,0.0,3.17,25.39,1.13,7.26,7.62,1.22,2021-09-04 04:30:00
6605,1,267.03,0.0,3.09,25.75,0.94,7.16,7.49,1.17,2021-09-04 05:30:00
6606,1,267.03,0.0,3.17,25.75,0.84,7.04,7.47,1.2,2021-09-04 06:30:00
6607,1,273.71,0.03,3.6,24.68,0.92,7.24,7.91,1.31,2021-09-04 07:30:00
6608,1,280.38,0.13,4.07,22.89,1.03,7.53,8.39,1.3,2021-09-04 08:30:00
6609,1,277.04,0.34,4.37,25.03,1.3,8.68,9.46,0.88,2021-09-04 09:30:00
6610,1,277.04,0.39,3.98,31.11,1.59,9.63,10.37,0.85,2021-09-04 10:30:00
6611,2,280.38,0.28,3.09,39.7,1.64,10.17,10.86,0.9,2021-09-04 11:30:00
6612,1,283.72,0.23,2.44,43.63,1.42,9.59,10.31,1.3,2021-09-04 12:30:00
6613,1,290.39,0.29,2.27,44.7,1.15,9.07,9.95,1.79,2021-09-04 13:30:00
6614,2,300.41,0.36,2.38,47.92,1.09,10.02,11.17,2.31,2021-09-04 14:30:00
6615,2,307.08,0.39,2.55,51.5,1.07,11.51,12.83,2.69,2021-09-04 15:30:00
6616,2,310.42,0.38,2.83,52.93,1.04,12.69,14.03,2.76,2021-09-04 16:30:00
6617,2,310.42,0.26,3.09,54.36,1.04,12.87,14.08,2.57,2021-09-04 17:30:00
6618,2,310.42,0.04,3.47,50.78,1.03,12.45,13.66,2.47,2021-09-04 18:30:00
6619,2,317.1,0.0,3.68,42.2,1.0,11.9,13.35,2.44,2021-09-04 19:30:00
6620,2,317.1,0.0,3.3,36.48,0.86,10.84,12.37,2.01,2021-09-04 20:30:00
6621,1,317.1,0.0,3.13,31.83,0.76,9.95,11.52,1.9,2021-09-04 21:30:00
6622,1,320.44,0.0,3.13,28.25,0.71,9.35,10.93,1.9,2021-09-04 22:30:00
6623,1,323.77,0.0,3.13,25.75,0.6,8.62,9.96,1.81,2021-09-04 23:30:00
6624,1,323.77,0.0,2.91,25.03,0.45,7.82,8.69,1.55,2021-09-05 00:30:00
6625,1,327.11,0.0,2.79,25.39,0.43,7.78,8.33,1.31,2021-09-05 01:30:00
6626,1,337.12,0.0,2.74,27.9,0.48,8.41,8.78,1.08,2021-09-05 02:30:00
6627,1,343.8,0.0,2.64,31.11,0.48,9.35,9.6,0.87,2021-09-05 03:30:00
6628,1,347.14,0.0,2.87,27.54,0.43,9.62,9.85,0.9,2021-09-05 04:30:00
6629,1,347.14,0.0,3.26,21.64,0.42,8.8,9.05,0.93,2021-09-05 05:30:00
6630,1,333.79,0.0,3.51,18.06,0.45,7.54,7.91,1.0,2021-09-05 06:30:00
6631,1,323.77,0.05,3.68,18.24,0.51,6.68,7.29,1.14,2021-09-05 07:30:00
6632,1,317.1,0.22,3.6,20.21,0.57,6.24,7.05,1.3,2021-09-05 08:30:00
6633,1,297.07,0.19,3.04,27.54,0.6,4.97,5.61,1.0,2021-09-05 09:30:00
6634,1,287.06,0.26,2.42,31.83,0.63,4.17,4.72,1.01,2021-09-05 10:30:00
6635,1,277.04,0.25,1.95,37.19,0.63,3.87,4.36,1.06,2021-09-05 11:30:00
6636,1,270.37,0.2,1.67,41.49,0.63,3.86,4.3,1.05,2021-09-05 12:30:00
6637,1,267.03,0.18,1.61,44.7,0.63,4.51,4.95,1.14,2021-09-05 13:30:00
6638,1,270.37,0.17,1.56,48.64,0.66,5.67,6.15,1.25,2021-09-05 14:30:00
6639,1,273.71,0.14,1.67,51.5,0.66,6.98,7.51,1.36,2021-09-05 15:30:00
6640,1,277.04,0.09,2.04,52.21,0.7,8.29,8.86,1.52,2021-09-05 16:30:00
6641,1,287.06,0.03,2.57,51.5,0.77,9.13,9.76,1.65,2021-09-05 17:30:00
6642,1,297.07,0.0,3.04,47.92,0.88,9.4,10.17,1.77,2021-09-05 18:30:00
6643,1,307.08,0.0,3.13,40.05,0.91,8.78,9.7,1.71,2021-09-05 19:30:00
6644,1,310.42,0.0,2.87,30.76,0.81,6.97,7.91,1.47,2021-09-05 20:30:00
6645,1,310.42,0.0,2.87,24.32,0.72,5.48,6.38,1.33,2021-09-05 21:30:00
6646,1,307.08,0.0,3.04,20.74,0.69,4.89,5.7,1.24,2021-09-05 22:30:00
6647,1,300.41,0.0,3.17,19.13,0.66,4.53,5.15,1.11,2021-09-05 23:30:00
6648,1,293.73,0.0,3.17,18.6,0.68,4.25,4.69,1.03,2021-09-06 00:30:00
6649,1,293.73,0.0,3.13,18.6,0.78,4.13,4.54,1.05,2021-09-06 01:30:00
6650,1,290.39,0.0,3.09,18.42,0.84,4.02,4.41,1.05,2021-09-06 02:30:00
6651,1,293.73,0.0,3.09,18.24,0.86,3.96,4.35,1.09,2021-09-06 03:30:00
6652,1,297.07,0.0,3.13,17.52,0.83,3.98,4.4,1.16,2021-09-06 04:30:00
6653,1,303.75,0.0,3.26,16.45,0.77,4.09,4.55,1.22,2021-09-06 05:30:00
6654,1,310.42,0.01,3.51,15.02,0.82,4.46,5.03,1.25,2021-09-06 06:30:00
6655,1,323.77,0.04,4.03,13.05,0.97,5.1,5.88,1.3,2021-09-06 07:30:00
6656,1,330.45,0.2,4.41,11.8,1.06,5.69,6.62,1.31,2021-09-06 08:30:00
6657,1,330.45,0.48,3.94,14.31,1.09,6.12,7.1,1.28,2021-09-06 09:30:00
6658,1,323.77,0.41,3.34,20.21,1.1,6.43,7.37,1.2,2021-09-06 10:30:00
6659,1,313.76,0.34,2.57,28.61,1.12,6.51,7.34,1.14,2021-09-06 11:30:00
6660,1,293.73,0.23,1.93,38.98,1.3,6.19,6.82,0.96,2021-09-06 12:30:00
6661,1,280.38,0.15,1.97,42.56,1.48,6.39,6.97,0.9,2021-09-06 13:30:00
6662,1,280.38,0.12,2.16,42.92,1.58,6.88,7.48,0.95,2021-09-06 14:30:00
6663,1,280.38,0.1,2.49,41.13,1.59,6.89,7.55,1.11,2021-09-06 15:30:00
6664,1,287.06,0.08,3.04,36.48,1.55,6.78,7.57,1.28,2021-09-06 16:30:00
6665,1,293.73,0.05,3.73,32.19,1.54,6.76,7.64,1.28,2021-09-06 17:30:00
6666,1,300.41,0.01,4.2,28.25,1.55,7.27,8.3,1.33,2021-09-06 18:30:00
6667,1,307.08,0.0,4.2,24.68,1.54,8.16,9.4,1.38,2021-09-06 19:30:00
6668,1,313.76,0.0,4.37,21.82,1.52,9.0,10.44,1.44,2021-09-06 20:30:00
6669,1,323.77,0.0,4.88,19.13,1.55,9.62,11.11,1.43,2021-09-06 21:30:00
6670,1,330.45,0.0,5.48,16.63,1.61,9.99,11.32,1.31,2021-09-06 22:30:00
6671,2,327.11,0.0,5.66,15.38,1.55,10.05,11.06,1.17,2021-09-06 23:30:00
6672,1,317.1,0.0,5.44,14.84,1.4,9.53,10.16,1.0,2021-09-07 00:30:00
6673,1,310.42,0.0,5.06,14.13,1.31,8.4,8.82,0.91,2021-09-07 01:30:00
6674,1,300.41,0.0,4.71,13.95,1.25,7.33,7.65,0.86,2021-09-07 02:30:00
6675,1,293.73,0.0,4.46,14.13,1.21,6.86,7.12,0.79,2021-09-07 03:30:00
6676,1,287.06,0.0,4.5,13.95,1.25,7.0,7.23,0.74,2021-09-07 04:30:00
6677,1,283.72,0.0,4.8,13.77,1.39,7.42,7.64,0.71,2021-09-07 05:30:00
6678,1,287.06,0.01,5.14,13.41,1.4,7.83,8.13,0.75,2021-09-07 06:30:00
6679,1,297.07,0.03,5.31,11.98,1.45,7.42,7.91,0.81,2021-09-07 07:30:00
6680,1,307.08,0.11,5.4,10.01,1.59,6.61,7.26,0.87,2021-09-07 08:30:00
6681,1,320.44,0.22,5.31,9.21,1.85,6.72,7.49,0.92,2021-09-07 09:30:00
6682,1,333.79,0.26,5.27,10.46,2.06,7.36,8.21,0.97,2021-09-07 10:30:00
6683,1,340.46,0.24,5.23,12.88,2.12,7.74,8.58,1.03,2021-09-07 11:30:00
6684,1,343.8,0.19,5.14,15.02,2.03,7.51,8.28,1.06,2021-09-07 12:30:00
6685,1,350.48,0.14,5.06,16.99,1.76,7.67,8.41,1.09,2021-09-07 13:30:00
6686,1,357.15,0.11,5.01,18.77,1.62,7.95,8.65,1.08,2021-09-07 14:30:00
6687,1,357.15,0.18,4.8,20.74,1.46,8.0,8.64,1.08,2021-09-07 15:30:00
6688,1,350.48,0.14,5.27,24.32,1.31,8.01,8.58,1.05,2021-09-07 16:30:00
6689,1,383.85,0.08,7.63,26.46,0.89,9.92,10.46,1.03,2021-09-07 17:30:00
6690,2,423.91,0.01,9.77,29.68,0.68,12.36,13.06,1.17,2021-09-07 18:30:00
6691,2,377.18,0.0,7.8,37.55,0.66,12.31,13.36,1.43,2021-09-07 19:30:00
6692,2,310.42,0.0,4.93,45.78,0.81,11.13,12.44,1.5,2021-09-07 20:30:00
6693,2,277.04,0.0,4.03,48.64,1.18,10.28,11.69,1.49,2021-09-07 21:30:00
6694,1,267.03,0.0,4.16,45.78,1.68,9.83,11.32,1.47,2021-09-07 22:30:00
6695,1,260.35,0.0,4.28,39.34,2.03,8.01,9.47,1.47,2021-09-07 23:30:00
6696,1,260.35,0.0,4.37,35.41,2.12,6.45,7.57,1.36,2021-09-08 00:30:00
6697,1,270.37,0.0,4.37,35.05,1.97,6.3,7.14,1.24,2021-09-08 01:30:00
6698,1,267.03,0.0,4.2,32.9,1.65,5.54,6.26,1.19,2021-09-08 02:30:00
6699,1,253.68,0.0,3.81,28.61,1.37,4.29,5.02,1.27,2021-09-08 03:30:00
6700,1,240.33,0.0,3.51,25.03,1.25,3.33,4.17,1.43,2021-09-08 04:30:00
6701,1,236.99,0.0,3.56,21.64,1.16,2.65,3.58,1.57,2021-09-08 05:30:00
6702,1,240.33,0.01,3.73,19.13,1.12,2.08,3.08,1.71,2021-09-08 06:30:00
6703,1,240.33,0.37,3.43,18.95,1.13,1.83,3.0,1.88,2021-09-08 07:30:00
6704,1,240.33,0.66,2.96,22.71,1.15,1.89,3.24,2.0,2021-09-08 08:30:00
6705,1,236.99,0.52,2.59,28.25,1.09,1.97,3.19,1.84,2021-09-08 09:30:00
6706,1,230.31,0.42,1.8,35.76,0.95,2.0,2.95,1.65,2021-09-08 10:30:00
6707,1,220.3,0.26,1.17,44.7,0.95,2.48,3.15,1.49,2021-09-08 11:30:00
6708,1,216.96,0.19,0.89,52.21,1.13,3.34,3.84,1.36,2021-09-08 12:30:00
6709,1,213.62,0.18,0.84,58.65,1.31,4.42,4.9,1.39,2021-09-08 13:30:00
6710,1,213.62,0.18,0.86,63.66,1.39,5.21,5.7,1.46,2021-09-08 14:30:00
6711,1,213.62,0.19,1.01,66.52,1.36,5.67,6.23,1.69,2021-09-08 15:30:00
6712,1,216.96,0.19,1.39,67.95,1.37,6.26,6.92,2.12,2021-09-08 16:30:00
6713,1,223.64,0.14,2.06,68.67,1.46,6.94,7.76,2.47,2021-09-08 17:30:00
6714,1,230.31,0.02,2.83,67.23,1.57,7.71,8.81,2.82,2021-09-08 18:30:00
6715,1,240.33,0.0,3.13,65.8,1.7,8.19,9.62,3.07,2021-09-08 19:30:00
6716,1,250.34,0.0,3.26,63.66,1.88,7.75,9.42,3.2,2021-09-08 20:30:00
6717,1,257.02,0.0,3.43,59.37,2.03,6.66,8.5,3.26,2021-09-08 21:30:00
6718,1,260.35,0.0,3.6,54.36,2.03,5.33,7.31,3.42,2021-09-08 22:30:00
6719,1,257.02,0.0,3.86,46.49,1.79,3.94,5.83,3.55,2021-09-08 23:30:00
6720,1,250.34,0.0,3.98,38.98,1.52,2.8,4.27,3.36,2021-09-09 00:30:00
6721,1,243.66,0.0,3.86,33.98,1.39,2.31,3.46,3.01,2021-09-09 01:30:00
6722,1,236.99,0.0,3.6,31.47,1.31,2.25,3.29,2.69,2021-09-09 02:30:00
6723,1,230.31,0.0,3.34,29.68,1.24,2.17,3.14,2.41,2021-09-09 03:30:00
6724,1,226.97,0.0,3.09,28.61,1.15,2.25,3.22,2.25,2021-09-09 04:30:00
6725,1,223.64,0.0,2.96,27.54,1.09,2.42,3.47,2.15,2021-09-09 05:30:00
6726,1,223.64,0.0,3.0,26.11,1.06,2.52,3.69,2.15,2021-09-09 06:30:00
6727,1,226.97,0.13,3.04,24.68,1.07,2.61,3.98,2.19,2021-09-09 07:30:00
6728,1,230.31,0.43,2.79,24.68,1.06,2.68,4.2,2.25,2021-09-09 08:30:00
6729,1,230.31,0.58,2.25,28.25,0.97,2.7,4.23,2.28,2021-09-09 09:30:00
6730,1,226.97,0.44,1.95,33.26,0.86,2.77,4.27,2.38,2021-09-09 10:30:00
6731,1,220.3,0.3,1.63,39.7,0.72,3.15,4.62,2.47,2021-09-09 11:30:00
6732,1,216.96,0.18,1.17,46.49,0.48,2.99,4.18,2.09,2021-09-09 12:30:00
6733,1,213.62,0.15,0.93,49.35,0.36,2.35,3.26,1.82,2021-09-09 13:30:00
6734,1,213.62,0.17,0.89,49.35,0.37,2.01,2.77,1.81,2021-09-09 14:30:00
6735,1,220.3,0.27,1.37,45.78,0.53,2.11,2.96,2.34,2021-09-09 15:30:00
6736,1,230.31,0.37,2.31,40.77,0.72,2.44,3.63,3.2,2021-09-09 16:30:00
6737,1,243.66,0.3,3.77,36.48,0.88,2.68,4.21,3.99,2021-09-09 17:30:00
6738,1,260.35,0.05,5.31,31.83,1.07,3.0,5.05,4.88,2021-09-09 18:30:00
6739,1,273.71,0.0,5.74,28.97,1.24,3.36,5.95,5.64,2021-09-09 19:30:00
6740,1,283.72,0.0,5.83,27.54,1.31,3.61,6.66,5.89,2021-09-09 20:30:00
6741,1,290.39,0.0,5.91,26.46,1.33,3.79,7.11,5.83,2021-09-09 21:30:00
6742,1,290.39,0.0,5.74,25.75,1.27,3.67,6.89,5.64,2021-09-09 22:30:00
6743,1,280.38,0.0,5.31,26.46,1.03,3.1,5.77,5.19,2021-09-09 23:30:00
6744,1,260.35,0.0,4.41,29.33,0.74,2.34,4.19,4.5,2021-09-10 00:30:00
6745,1,247.0,0.0,3.6,31.11,0.59,1.97,3.38,4.12,2021-09-10 01:30:00
6746,1,236.99,0.0,2.91,32.54,0.51,1.76,2.96,3.9,2021-09-10 02:30:00
6747,1,233.65,0.0,2.51,33.26,0.45,1.72,2.86,3.61,2021-09-10 03:30:00
6748,1,230.31,0.0,2.38,32.54,0.43,1.82,3.02,3.39,2021-09-10 04:30:00
6749,1,233.65,0.0,2.42,31.11,0.44,2.23,3.62,3.14,2021-09-10 05:30:00
6750,1,233.65,0.0,2.51,29.33,0.48,2.71,4.35,2.91,2021-09-10 06:30:00
6751,1,236.99,0.09,2.64,27.9,0.56,2.98,4.81,2.79,2021-09-10 07:30:00
6752,1,236.99,0.34,2.38,28.61,0.6,3.03,4.92,2.63,2021-09-10 08:30:00
6753,1,230.31,0.24,2.1,31.83,0.58,2.7,4.36,2.31,2021-09-10 09:30:00
6754,1,220.3,0.24,1.56,35.41,0.54,2.22,3.49,2.06,2021-09-10 10:30:00
6755,1,216.96,0.21,1.18,39.7,0.54,2.01,2.98,1.88,2021-09-10 11:30:00
6756,1,211.95,0.15,0.95,43.27,0.57,1.75,2.44,1.63,2021-09-10 12:30:00
6757,1,210.29,0.11,1.0,43.63,0.62,1.47,2.0,1.54,2021-09-10 13:30:00
6758,1,210.29,0.08,1.17,42.56,0.65,1.29,1.76,1.62,2021-09-10 14:30:00
6759,1,211.95,0.04,1.5,40.77,0.65,1.21,1.75,1.87,2021-09-10 15:30:00
6760,1,216.96,0.03,2.04,38.98,0.66,1.29,2.0,2.38,2021-09-10 16:30:00
6761,1,223.64,0.01,2.74,37.19,0.7,1.4,2.33,2.95,2021-09-10 17:30:00
6762,1,236.99,0.0,3.73,33.98,0.85,1.75,3.15,3.9,2021-09-10 18:30:00
6763,1,257.02,0.0,4.76,29.33,1.06,2.4,4.61,5.26,2021-09-10 19:30:00
6764,1,273.71,0.0,5.66,25.03,1.18,3.06,5.93,6.21,2021-09-10 20:30:00
6765,1,283.72,0.0,6.0,23.6,1.18,3.47,6.57,6.14,2021-09-10 21:30:00
6766,1,287.06,0.0,5.91,23.25,1.16,3.79,6.88,5.51,2021-09-10 22:30:00
6767,1,287.06,0.0,5.83,23.25,1.01,4.0,6.81,4.75,2021-09-10 23:30:00
6768,1,280.38,0.0,5.48,24.32,0.78,3.92,6.14,4.02,2021-09-11 00:30:00
6769,1,267.03,0.0,4.63,27.18,0.62,3.64,5.44,3.74,2021-09-11 01:30:00
6770,1,253.68,0.0,3.51,29.68,0.5,3.07,4.6,3.55,2021-09-11 02:30:00
6771,1,240.33,0.0,2.72,30.76,0.42,2.51,3.8,3.36,2021-09-11 03:30:00
