aqi,CO,no2,o3,so2,pm2_5,nh3,dt
2.0,327.11,4.28,27.54,0.83,11.81,2.25,2021-07-09 02:00:00
2.0,360.49,4.67,27.18,0.85,13.11,2.19,2021-07-09 03:00:00
2.0,370.5,4.28,32.19,0.83,13.26,1.88,2021-07-09 04:00:00
2.0,367.17,3.64,38.27,0.95,13.4,1.92,2021-07-09 05:00:00
2.0,360.49,2.87,47.21,1.06,14.77,1.95,2021-07-09 06:00:00
2.0,340.46,2.1,53.64,1.19,16.52,1.35,2021-07-09 07:00:00
2.0,320.44,1.65,56.51,1.16,15.96,1.01,2021-07-09 08:00:00
2.0,313.76,1.44,59.37,1.15,15.97,1.01,2021-07-09 09:00:00
2.0,310.42,1.44,61.51,1.15,16.34,1.14,2021-07-09 10:00:00
2.0,320.44,1.74,64.37,1.27,17.91,1.35,2021-07-09 11:00:00
2.0,330.45,2.23,65.8,1.4,18.17,1.49,2021-07-09 12:00:00
2.0,353.81,4.03,57.22,1.54,18.92,2.47,2021-07-09 13:00:00
3.0,390.53,5.57,45.42,1.7,21.27,3.45,2021-07-09 14:00:00
3.0,420.57,6.17,38.27,1.83,23.91,3.8,2021-07-09 15:00:00
4.0,467.3,7.54,28.61,1.97,27.26,4.18,2021-07-09 16:00:00
4.0,527.38,9.25,18.06,1.97,30.78,4.43,2021-07-09 17:00:00
4.0,560.76,10.11,10.55,1.64,33.35,4.62,2021-07-09 18:00:00
4.0,567.44,9.85,7.15,1.1,34.34,4.18,2021-07-09 19:00:00
4.0,547.41,8.74,7.69,0.79,34.65,3.14,2021-07-09 20:00:00
4.0,514.03,7.71,10.91,0.69,35.24,2.82,2021-07-09 21:00:00
4.0,433.92,5.83,26.46,1.12,32.01,3.33,2021-07-09 22:00:00
3.0,383.85,5.06,27.54,1.07,23.68,3.14,2021-07-09 23:00:00
2.0,353.81,4.84,23.96,0.89,16.76,2.79,2021-07-10 00:00:00
2.0,337.12,4.93,21.28,1.19,14.06,2.44,2021-07-10 01:00:00
2.0,333.79,5.1,21.82,2.12,13.92,2.31,2021-07-10 02:00:00
2.0,327.11,4.67,26.46,2.59,13.47,2.38,2021-07-10 03:00:00
1.0,307.08,3.47,32.19,2.0,9.98,1.95,2021-07-10 04:00:00
1.0,297.07,2.91,33.62,1.42,7.74,1.63,2021-07-10 05:00:00
1.0,293.73,2.79,33.98,1.19,6.83,1.6,2021-07-10 06:00:00
1.0,297.07,2.87,32.9,1.12,6.56,1.68,2021-07-10 07:00:00
1.0,303.75,3.0,31.83,1.07,6.54,1.77,2021-07-10 08:00:00
1.0,307.08,3.17,31.11,1.03,6.53,1.76,2021-07-10 09:00:00
1.0,307.08,3.13,30.76,0.97,6.25,1.77,2021-07-10 10:00:00
1.0,300.41,3.17,30.76,0.92,5.76,1.79,2021-07-10 11:00:00
1.0,297.07,3.34,30.4,0.89,5.35,1.81,2021-07-10 12:00:00
1.0,303.75,4.11,27.9,0.94,5.58,2.38,2021-07-10 13:00:00
1.0,320.44,5.1,23.25,1.04,6.38,3.01,2021-07-10 14:00:00
1.0,337.12,5.74,20.21,1.09,7.34,3.1,2021-07-10 15:00:00
1.0,347.14,5.91,18.77,1.07,7.84,2.63,2021-07-10 16:00:00
1.0,350.48,5.74,17.88,1.01,7.99,2.06,2021-07-10 17:00:00
1.0,347.14,5.57,16.99,0.95,8.19,1.71,2021-07-10 18:00:00
1.0,343.8,5.4,17.35,0.95,8.69,1.41,2021-07-10 19:00:00
1.0,353.81,5.83,15.91,0.97,9.71,1.41,2021-07-10 20:00:00
2.0,370.5,6.51,13.23,0.9,10.46,1.52,2021-07-10 21:00:00
2.0,383.85,7.03,10.82,0.8,10.74,1.63,2021-07-10 22:00:00
2.0,383.85,7.11,9.66,0.7,10.32,1.63,2021-07-10 23:00:00
1.0,370.5,6.43,10.28,0.6,9.21,1.62,2021-07-11 00:00:00
1.0,347.14,5.31,12.7,0.55,7.84,1.52,2021-07-11 01:00:00
1.0,327.11,4.46,15.56,0.6,6.81,1.46,2021-07-11 02:00:00
1.0,313.76,3.86,19.13,0.7,5.93,1.44,2021-07-11 03:00:00
1.0,300.41,3.3,24.32,0.88,5.32,1.25,2021-07-11 04:00:00
1.0,297.07,2.87,30.76,1.03,5.47,1.22,2021-07-11 05:00:00
1.0,300.41,2.49,38.27,1.22,6.64,1.25,2021-07-11 06:00:00
1.0,290.39,1.86,47.92,1.09,6.62,1.05,2021-07-11 07:00:00
1.0,280.38,1.46,55.79,0.83,6.78,0.99,2021-07-11 08:00:00
1.0,280.38,1.39,61.51,0.72,7.29,1.05,2021-07-11 09:00:00
1.0,290.39,1.74,61.51,0.7,7.5,1.33,2021-07-11 10:00:00
1.0,303.75,2.4,56.51,0.72,7.66,1.62,2021-07-11 11:00:00
1.0,317.1,3.26,51.5,0.75,7.94,1.71,2021-07-11 12:00:00
1.0,337.12,4.03,47.21,0.81,8.84,1.77,2021-07-11 13:00:00
2.0,360.49,4.63,42.56,0.9,10.43,1.76,2021-07-11 14:00:00
2.0,387.19,5.23,37.91,0.98,12.22,1.68,2021-07-11 15:00:00
2.0,403.88,5.57,35.05,1.15,13.82,1.57,2021-07-11 16:00:00
2.0,407.22,5.4,34.33,1.3,14.47,1.46,2021-07-11 17:00:00
2.0,393.87,4.84,34.33,1.34,14.05,1.33,2021-07-11 18:00:00
2.0,370.5,4.33,32.9,1.21,12.41,1.35,2021-07-11 19:00:00
2.0,353.81,4.07,28.25,0.93,10.58,1.6,2021-07-11 20:00:00
1.0,340.46,3.9,23.6,0.71,8.99,1.92,2021-07-11 21:00:00
1.0,330.45,3.81,20.56,0.58,7.56,2.09,2021-07-11 22:00:00
1.0,317.1,3.86,18.42,0.48,5.83,1.92,2021-07-11 23:00:00
1.0,310.42,4.16,16.99,0.46,4.51,1.69,2021-07-12 00:00:00
1.0,303.75,4.24,16.45,0.51,3.95,1.55,2021-07-12 01:00:00
1.0,300.41,3.68,17.17,0.64,3.91,1.68,2021-07-12 02:00:00
1.0,297.07,2.79,23.96,0.73,4.18,1.88,2021-07-12 03:00:00
1.0,287.06,2.1,36.84,0.71,4.74,1.85,2021-07-12 04:00:00
1.0,283.72,1.67,45.78,0.72,5.61,1.82,2021-07-12 05:00:00
1.0,283.72,1.61,49.35,0.8,6.39,1.82,2021-07-12 06:00:00
1.0,283.72,1.71,50.07,0.89,6.98,1.81,2021-07-12 07:00:00
1.0,290.39,1.84,52.21,1.51,8.25,1.84,2021-07-12 08:00:00
2.0,300.41,2.51,56.51,3.99,10.37,1.84,2021-07-12 09:00:00
2.0,300.41,2.87,58.65,4.41,11.37,1.71,2021-07-12 10:00:00
1.0,287.06,2.59,56.51,2.3,9.57,1.73,2021-07-12 11:00:00
1.0,277.04,2.72,50.07,1.04,6.9,1.88,2021-07-12 12:00:00
1.0,280.38,3.47,40.41,0.69,4.72,2.22,2021-07-12 13:00:00
1.0,293.73,4.24,32.54,0.67,3.68,2.31,2021-07-12 14:00:00
1.0,310.42,4.46,31.47,1.01,4.47,2.03,2021-07-12 15:00:00
1.0,320.44,4.37,33.98,1.45,6.56,1.95,2021-07-12 16:00:00
1.0,333.79,4.63,33.98,1.67,8.25,2.12,2021-07-12 17:00:00
1.0,343.8,5.06,31.11,1.65,9.04,2.28,2021-07-12 18:00:00
1.0,343.8,5.23,27.9,1.45,9.09,2.34,2021-07-12 19:00:00
1.0,340.46,5.27,25.39,1.28,8.6,2.31,2021-07-12 20:00:00
1.0,337.12,5.36,23.6,1.1,7.34,2.22,2021-07-12 21:00:00
1.0,330.45,5.31,23.96,0.83,5.44,1.92,2021-07-12 22:00:00
1.0,313.76,4.58,23.96,0.57,4.0,1.57,2021-07-12 23:00:00
1.0,283.72,3.73,22.17,0.46,3.0,1.38,2021-07-13 00:00:00
1.0,270.37,3.34,19.85,0.48,2.45,1.44,2021-07-13 01:00:00
1.0,267.03,3.34,18.42,0.58,2.3,1.66,2021-07-13 02:00:00
1.0,267.03,3.26,19.49,0.75,2.33,1.79,2021-07-13 03:00:00
1.0,260.35,2.83,25.03,1.07,2.5,1.44,2021-07-13 04:00:00
1.0,253.68,2.25,32.19,1.28,2.87,1.3,2021-07-13 05:00:00
1.0,250.34,1.91,37.91,1.33,3.41,1.31,2021-07-13 06:00:00
1.0,247.0,1.82,41.84,1.3,3.96,1.3,2021-07-13 07:00:00
1.0,253.68,1.93,43.63,1.19,4.46,1.43,2021-07-13 08:00:00
1.0,257.02,2.08,42.56,0.97,4.58,1.52,2021-07-13 09:00:00
1.0,260.35,2.34,40.77,0.72,4.47,1.6,2021-07-13 10:00:00
1.0,267.03,2.91,38.98,0.63,4.31,1.6,2021-07-13 11:00:00
1.0,273.71,3.68,35.41,0.62,3.97,1.57,2021-07-13 12:00:00
1.0,280.38,4.54,30.4,0.67,3.72,1.73,2021-07-13 13:00:00
1.0,287.06,5.18,26.46,0.75,3.67,1.98,2021-07-13 14:00:00
1.0,287.06,5.4,24.32,0.78,3.21,2.06,2021-07-13 15:00:00
1.0,287.06,5.36,22.71,0.78,2.79,1.98,2021-07-13 16:00:00
1.0,283.72,5.27,21.64,0.74,2.65,1.84,2021-07-13 17:00:00
1.0,283.72,5.14,21.46,0.66,2.76,1.66,2021-07-13 18:00:00
1.0,280.38,4.63,22.35,0.64,2.86,1.33,2021-07-13 19:00:00
1.0,283.72,4.11,22.35,0.83,2.97,1.01,2021-07-13 20:00:00
1.0,283.72,3.9,21.28,1.12,3.2,0.89,2021-07-13 21:00:00
1.0,283.72,4.33,19.85,1.73,3.94,0.81,2021-07-13 22:00:00
1.0,290.39,5.27,18.24,2.35,5.38,0.74,2021-07-13 23:00:00
1.0,290.39,5.57,17.35,2.47,6.12,0.72,2021-07-14 00:00:00
1.0,287.06,5.36,16.81,2.35,6.06,0.77,2021-07-14 01:00:00
1.0,287.06,5.14,15.74,2.33,6.0,0.84,2021-07-14 02:00:00
1.0,283.72,4.54,15.56,2.3,6.03,0.88,2021-07-14 03:00:00
1.0,280.38,4.28,15.74,2.47,6.01,0.87,2021-07-14 04:00:00
1.0,280.38,4.67,15.02,2.56,5.88,0.84,2021-07-14 05:00:00
1.0,287.06,5.4,13.41,2.44,5.71,0.84,2021-07-14 06:00:00
1.0,293.73,6.6,11.0,2.35,5.85,0.84,2021-07-14 07:00:00
1.0,303.75,7.2,10.55,2.41,6.27,0.85,2021-07-14 08:00:00
1.0,307.08,7.54,11.98,2.41,6.48,0.84,2021-07-14 09:00:00
1.0,307.08,7.37,14.66,2.27,6.57,0.87,2021-07-14 10:00:00
1.0,303.75,7.11,16.81,2.3,6.45,0.98,2021-07-14 11:00:00
1.0,303.75,6.86,18.24,2.35,6.11,1.06,2021-07-14 12:00:00
1.0,297.07,6.34,20.21,2.15,5.48,1.12,2021-07-14 13:00:00
1.0,297.07,5.66,22.71,1.89,4.99,1.11,2021-07-14 14:00:00
1.0,293.73,5.06,24.68,1.61,4.66,1.08,2021-07-14 15:00:00
1.0,293.73,4.8,25.03,1.33,4.36,1.06,2021-07-14 16:00:00
1.0,297.07,4.97,23.96,1.12,4.09,1.08,2021-07-14 17:00:00
1.0,300.41,5.27,23.25,0.86,3.95,1.08,2021-07-14 18:00:00
1.0,300.41,5.23,22.89,0.68,3.92,1.05,2021-07-14 19:00:00
1.0,303.75,4.84,23.6,0.64,4.06,1.03,2021-07-14 20:00:00
1.0,307.08,4.41,23.6,0.69,4.16,1.0,2021-07-14 21:00:00
1.0,300.41,4.11,22.89,0.75,4.11,0.99,2021-07-14 22:00:00
1.0,293.73,3.98,21.28,0.72,3.93,1.05,2021-07-14 23:00:00
1.0,283.72,4.03,19.31,0.62,3.71,1.12,2021-07-15 00:00:00
1.0,277.04,4.11,17.35,0.6,3.6,1.25,2021-07-15 01:00:00
1.0,277.04,3.77,16.99,0.63,3.63,1.5,2021-07-15 02:00:00
1.0,277.04,2.91,20.92,0.63,3.73,1.73,2021-07-15 03:00:00
1.0,270.37,2.42,29.33,0.55,3.93,1.54,2021-07-15 04:00:00
1.0,267.03,2.21,35.05,0.52,4.48,1.5,2021-07-15 05:00:00
1.0,260.35,2.16,37.55,0.52,4.92,1.58,2021-07-15 06:00:00
1.0,253.68,1.93,40.41,0.49,4.97,1.5,2021-07-15 07:00:00
1.0,247.0,1.46,46.49,0.45,5.34,1.39,2021-07-15 08:00:00
1.0,240.33,1.26,52.21,0.41,6.03,1.36,2021-07-15 09:00:00
1.0,236.99,1.2,55.79,0.38,6.43,1.44,2021-07-15 10:00:00
1.0,236.99,1.35,57.94,0.39,6.41,1.68,2021-07-15 11:00:00
1.0,240.33,1.76,58.65,0.45,6.33,1.96,2021-07-15 12:00:00
1.0,250.34,2.83,54.36,0.81,6.44,2.53,2021-07-15 13:00:00
1.0,260.35,3.56,48.64,0.87,6.97,3.2,2021-07-15 14:00:00
1.0,273.71,3.81,45.78,1.28,8.44,3.48,2021-07-15 15:00:00
2.0,313.76,5.83,41.84,3.07,10.88,3.36,2021-07-15 16:00:00
2.0,377.18,9.68,34.33,4.89,12.63,3.17,2021-07-15 17:00:00
2.0,440.6,13.37,27.54,5.66,14.08,3.01,2021-07-15 18:00:00
2.0,487.33,14.4,25.39,5.72,15.51,2.72,2021-07-15 19:00:00
2.0,487.33,12.68,26.82,5.36,16.42,2.47,2021-07-15 20:00:00
2.0,460.63,10.28,29.33,4.77,16.29,2.22,2021-07-15 21:00:00
2.0,423.91,8.48,30.04,3.82,14.64,2.06,2021-07-15 22:00:00
2.0,383.85,7.03,28.25,2.68,11.76,2.0,2021-07-15 23:00:00
1.0,347.14,6.0,23.96,1.82,8.4,1.95,2021-07-16 00:00:00
1.0,323.77,5.74,18.6,1.45,6.09,1.9,2021-07-16 01:00:00
1.0,313.76,4.63,17.88,1.36,5.09,1.9,2021-07-16 02:00:00
1.0,313.76,3.9,23.6,1.34,5.13,1.88,2021-07-16 03:00:00
1.0,313.76,3.77,36.84,1.77,6.92,1.71,2021-07-16 04:00:00
2.0,320.44,3.26,58.65,2.41,13.47,1.71,2021-07-16 05:00:00
3.0,323.77,2.42,81.54,2.89,23.21,1.68,2021-07-16 06:00:00
4.0,310.42,1.78,89.41,2.62,25.42,1.39,2021-07-16 07:00:00
3.0,290.39,1.67,87.98,2.38,21.92,1.27,2021-07-16 08:00:00
2.0,280.38,1.84,86.55,2.47,19.39,1.3,2021-07-16 09:00:00
2.0,280.38,2.29,85.83,2.68,18.78,1.55,2021-07-16 10:00:00
2.0,287.06,2.87,85.12,2.83,19.21,1.92,2021-07-16 11:00:00
2.0,293.73,3.56,82.97,2.74,18.81,2.09,2021-07-16 12:00:00
2.0,303.75,4.37,77.25,2.5,18.22,2.25,2021-07-16 13:00:00
2.0,310.42,4.41,67.95,1.88,17.9,2.28,2021-07-16 14:00:00
2.0,317.1,4.11,61.51,1.37,18.35,2.12,2021-07-16 15:00:00
3.0,347.14,4.71,55.79,1.37,21.89,2.19,2021-07-16 16:00:00
4.0,390.53,5.57,49.35,1.54,27.36,2.34,2021-07-16 17:00:00
4.0,420.57,5.83,43.99,1.55,31.78,2.44,2021-07-16 18:00:00
4.0,423.91,5.44,37.91,1.36,32.72,2.5,2021-07-16 19:00:00
4.0,410.56,4.8,32.19,1.19,30.21,2.53,2021-07-16 20:00:00
4.0,390.53,4.28,28.25,1.1,26.01,2.57,2021-07-16 21:00:00
2.0,347.14,3.6,30.76,1.07,17.41,2.12,2021-07-16 22:00:00
2.0,330.45,3.38,30.76,0.72,12.37,1.96,2021-07-16 23:00:00
1.0,327.11,3.26,28.97,0.5,9.98,1.85,2021-07-17 00:00:00
1.0,327.11,3.3,26.82,0.54,9.26,1.66,2021-07-17 01:00:00
1.0,323.77,3.34,26.46,0.75,9.1,1.44,2021-07-17 02:00:00
1.0,310.42,3.04,30.04,0.91,8.75,1.33,2021-07-17 03:00:00
1.0,297.07,2.44,37.19,0.9,7.9,1.31,2021-07-17 04:00:00
1.0,287.06,1.8,46.49,0.81,7.35,1.35,2021-07-17 05:00:00
1.0,280.38,1.32,56.51,0.74,8.1,1.39,2021-07-17 06:00:00
1.0,273.71,1.02,64.37,0.65,9.32,1.35,2021-07-17 07:00:00
2.0,267.03,0.9,68.67,0.57,10.3,1.35,2021-07-17 08:00:00
2.0,267.03,0.88,71.53,0.55,11.64,1.43,2021-07-17 09:00:00
2.0,270.37,1.05,72.96,0.57,12.93,1.66,2021-07-17 10:00:00
2.0,277.04,1.46,72.24,0.65,13.87,2.01,2021-07-17 11:00:00
2.0,283.72,2.04,69.38,0.72,14.02,2.25,2021-07-17 12:00:00
2.0,307.08,3.77,57.94,1.01,14.71,3.01,2021-07-17 13:00:00
2.0,333.79,4.93,45.06,1.13,16.04,3.26,2021-07-17 14:00:00
2.0,343.8,4.88,38.27,1.04,17.28,2.79,2021-07-17 15:00:00
2.0,350.48,4.97,33.98,0.97,18.26,2.53,2021-07-17 16:00:00
2.0,360.49,5.36,28.97,0.92,19.01,2.5,2021-07-17 17:00:00
2.0,360.49,5.48,23.96,0.81,18.61,2.5,2021-07-17 18:00:00
2.0,340.46,4.54,24.32,0.63,15.56,2.22,2021-07-17 19:00:00
2.0,327.11,4.03,22.35,0.56,13.1,2.25,2021-07-17 20:00:00
2.0,320.44,3.68,21.82,0.54,11.72,2.38,2021-07-17 21:00:00
2.0,317.1,3.26,22.17,0.53,10.7,2.44,2021-07-17 22:00:00
1.0,313.76,2.87,23.6,0.5,9.76,2.41,2021-07-17 23:00:00
1.0,310.42,2.7,25.03,0.47,9.28,2.47,2021-07-18 00:00:00
1.0,310.42,2.79,26.11,0.51,9.19,2.57,2021-07-18 01:00:00
1.0,313.76,3.17,25.75,0.6,8.87,2.66,2021-07-18 02:00:00
1.0,313.76,3.3,26.46,0.69,7.94,2.63,2021-07-18 03:00:00
1.0,280.38,2.59,35.05,0.92,5.26,1.68,2021-07-18 04:00:00
1.0,263.69,2.06,41.13,0.98,4.14,1.44,2021-07-18 05:00:00
1.0,257.02,1.8,45.78,1.0,4.05,1.47,2021-07-18 06:00:00
1.0,253.68,1.52,50.78,0.95,4.16,1.44,2021-07-18 07:00:00
1.0,250.34,1.32,55.08,0.87,4.53,1.47,2021-07-18 08:00:00
1.0,250.34,1.31,59.37,1.1,5.59,1.58,2021-07-18 09:00:00
1.0,253.68,1.44,63.66,1.24,6.94,1.73,2021-07-18 10:00:00
1.0,260.35,1.78,65.8,1.33,8.41,1.98,2021-07-18 11:00:00
1.0,270.37,2.36,65.09,1.45,9.78,2.22,2021-07-18 12:00:00
2.0,290.39,3.51,57.94,1.49,11.09,2.85,2021-07-18 13:00:00
2.0,310.42,4.2,47.92,1.1,12.2,3.26,2021-07-18 14:00:00
2.0,323.77,4.54,41.13,0.94,12.98,2.85,2021-07-18 15:00:00
2.0,327.11,4.8,36.84,0.91,13.31,2.34,2021-07-18 16:00:00
2.0,323.77,4.63,33.62,0.91,12.83,2.03,2021-07-18 17:00:00
2.0,320.44,4.41,29.68,1.06,11.7,1.82,2021-07-18 18:00:00
1.0,313.76,4.07,26.82,0.95,8.73,1.6,2021-07-18 19:00:00
1.0,307.08,3.73,24.32,0.68,6.3,1.76,2021-07-18 20:00:00
1.0,307.08,3.51,22.17,0.54,5.23,2.0,2021-07-18 21:00:00
1.0,307.08,3.34,20.92,0.46,4.74,2.28,2021-07-18 22:00:00
1.0,303.75,3.09,21.64,0.41,4.53,2.34,2021-07-18 23:00:00
1.0,307.08,3.17,22.35,0.41,5.22,2.34,2021-07-19 00:00:00
1.0,320.44,3.77,21.28,0.49,6.45,2.31,2021-07-19 01:00:00
1.0,333.79,4.46,19.13,0.69,6.98,2.28,2021-07-19 02:00:00
1.0,323.77,4.46,20.03,1.01,6.26,2.22,2021-07-19 03:00:00
1.0,277.04,3.47,27.54,1.64,4.41,1.39,2021-07-19 04:00:00
1.0,263.69,2.74,34.69,1.79,3.96,1.33,2021-07-19 05:00:00
1.0,263.69,2.19,43.63,1.73,4.54,1.5,2021-07-19 06:00:00
1.0,263.69,1.61,51.5,1.45,5.1,1.49,2021-07-19 07:00:00
1.0,260.35,1.36,54.36,1.18,4.72,1.41,2021-07-19 08:00:00
1.0,260.35,1.48,55.79,1.13,4.7,1.47,2021-07-19 09:00:00
1.0,263.69,1.74,57.22,1.16,5.43,1.58,2021-07-19 10:00:00
1.0,273.71,2.1,62.23,1.19,7.96,1.79,2021-07-19 11:00:00
1.0,287.06,2.44,64.37,1.12,9.74,1.88,2021-07-19 12:00:00
1.0,287.06,2.83,57.22,1.0,7.45,2.12,2021-07-19 13:00:00
1.0,290.39,3.34,47.92,0.98,5.26,2.5,2021-07-19 14:00:00
1.0,290.39,3.68,43.27,1.01,4.56,2.53,2021-07-19 15:00:00
1.0,290.39,3.94,42.2,0.98,4.41,2.28,2021-07-19 16:00:00
1.0,287.06,4.03,42.2,0.88,4.2,1.95,2021-07-19 17:00:00
1.0,283.72,3.98,42.56,0.72,3.71,1.55,2021-07-19 18:00:00
1.0,280.38,3.73,41.13,0.64,3.07,1.06,2021-07-19 19:00:00
1.0,280.38,3.51,37.91,0.83,3.06,0.89,2021-07-19 20:00:00
1.0,283.72,3.68,35.41,1.3,3.44,0.84,2021-07-19 21:00:00
1.0,293.73,4.16,32.54,1.62,3.94,0.89,2021-07-19 22:00:00
1.0,297.07,4.8,28.97,1.91,4.2,0.9,2021-07-19 23:00:00
1.0,283.72,4.84,26.11,1.79,3.74,0.9,2021-07-20 00:00:00
1.0,263.69,4.16,25.03,1.31,3.11,1.08,2021-07-20 01:00:00
1.0,257.02,3.6,24.32,1.06,2.74,1.39,2021-07-20 02:00:00
1.0,257.02,2.96,25.03,0.97,2.5,1.65,2021-07-20 03:00:00
1.0,253.68,2.51,28.25,1.01,2.27,1.68,2021-07-20 04:00:00
1.0,250.34,2.29,31.47,1.1,2.15,1.79,2021-07-20 05:00:00
1.0,243.66,2.16,34.69,1.21,2.03,1.85,2021-07-20 06:00:00
1.0,240.33,1.93,37.55,1.27,1.82,1.71,2021-07-20 07:00:00
1.0,243.66,1.84,40.77,1.45,2.06,1.63,2021-07-20 08:00:00
1.0,243.66,1.95,43.27,1.74,2.77,1.65,2021-07-20 09:00:00
1.0,243.66,2.12,45.42,2.06,3.46,1.68,2021-07-20 10:00:00
1.0,243.66,2.51,45.78,2.38,4.19,1.74,2021-07-20 11:00:00
1.0,243.66,2.96,47.21,2.68,5.21,1.77,2021-07-20 12:00:00
1.0,250.34,3.68,45.78,2.95,6.01,1.88,2021-07-20 13:00:00
1.0,260.35,4.07,41.13,2.47,5.81,1.9,2021-07-20 14:00:00
1.0,263.69,3.9,36.48,1.52,4.52,1.65,2021-07-20 15:00:00
1.0,263.69,3.81,33.98,1.07,3.52,1.36,2021-07-20 16:00:00
1.0,263.69,4.03,32.54,1.04,3.18,1.17,2021-07-20 17:00:00
1.0,260.35,3.9,32.19,0.94,3.13,0.99,2021-07-20 18:00:00
1.0,247.0,3.43,31.83,0.75,3.18,0.85,2021-07-20 19:00:00
1.0,240.33,3.13,30.04,0.63,3.21,0.78,2021-07-20 20:00:00
1.0,233.65,2.96,28.25,0.56,3.03,0.75,2021-07-20 21:00:00
1.0,230.31,2.79,26.46,0.48,2.72,0.74,2021-07-20 22:00:00
1.0,226.97,2.61,25.39,0.43,2.43,0.77,2021-07-20 23:00:00
1.0,226.97,2.44,25.03,0.38,2.19,0.83,2021-07-21 00:00:00
1.0,226.97,2.38,25.03,0.38,2.11,0.9,2021-07-21 01:00:00
1.0,226.97,2.42,25.03,0.41,2.18,0.94,2021-07-21 02:00:00
1.0,230.31,2.34,26.11,0.43,2.28,0.91,2021-07-21 03:00:00
1.0,230.31,2.04,29.33,0.44,2.36,0.86,2021-07-21 04:00:00
1.0,233.65,1.67,33.98,0.44,2.6,0.82,2021-07-21 05:00:00
1.0,230.31,1.33,39.7,0.42,3.17,0.78,2021-07-21 06:00:00
1.0,230.31,1.04,45.06,0.37,3.97,0.72,2021-07-21 07:00:00
1.0,230.31,0.99,47.92,0.34,4.44,0.69,2021-07-21 08:00:00
1.0,226.97,1.04,48.64,0.34,4.71,0.68,2021-07-21 09:00:00
1.0,226.97,1.3,47.21,0.33,4.51,0.64,2021-07-21 10:00:00
1.0,226.97,1.71,44.35,0.32,3.98,0.63,2021-07-21 11:00:00
1.0,226.97,2.31,42.2,0.35,3.43,0.63,2021-07-21 12:00:00
1.0,233.65,2.87,40.05,0.42,3.03,0.67,2021-07-21 13:00:00
1.0,236.99,3.0,38.27,0.49,2.83,0.71,2021-07-21 14:00:00
1.0,236.99,3.0,37.19,0.55,2.7,0.69,2021-07-21 15:00:00
1.0,236.99,3.04,36.12,0.63,2.71,0.69,2021-07-21 16:00:00
1.0,233.65,3.17,33.62,0.71,2.76,0.67,2021-07-21 17:00:00
1.0,230.31,3.3,31.11,0.68,2.79,0.62,2021-07-21 18:00:00
1.0,226.97,3.34,28.97,0.58,2.64,0.52,2021-07-21 19:00:00
1.0,226.97,3.34,27.18,0.47,2.44,0.48,2021-07-21 20:00:00
1.0,223.64,3.34,25.75,0.45,2.34,0.48,2021-07-21 21:00:00
1.0,220.3,3.17,24.68,0.44,2.15,0.47,2021-07-21 22:00:00
1.0,216.96,2.96,24.68,0.45,2.0,0.5,2021-07-21 23:00:00
1.0,213.62,2.87,24.32,0.54,1.94,0.55,2021-07-22 00:00:00
1.0,213.62,3.17,24.32,0.76,2.15,0.65,2021-07-22 01:00:00
1.0,216.96,3.73,23.96,1.22,2.63,0.71,2021-07-22 02:00:00
1.0,220.3,3.86,24.32,1.54,2.9,0.69,2021-07-22 03:00:00
1.0,220.3,3.64,25.03,1.68,3.02,0.63,2021-07-22 04:00:00
1.0,220.3,3.47,25.75,1.79,3.19,0.59,2021-07-22 05:00:00
1.0,216.96,3.38,27.9,2.03,3.68,0.56,2021-07-22 06:00:00
1.0,216.96,3.64,30.4,2.47,4.53,0.53,2021-07-22 07:00:00
1.0,216.96,3.81,32.9,2.95,5.58,0.51,2021-07-22 08:00:00
1.0,220.3,3.94,33.98,3.37,6.52,0.5,2021-07-22 09:00:00
1.0,220.3,3.94,36.12,3.61,7.71,0.52,2021-07-22 10:00:00
1.0,223.64,4.24,37.91,4.05,9.06,0.57,2021-07-22 11:00:00
1.0,226.97,4.88,37.55,4.35,9.9,0.62,2021-07-22 12:00:00
2.0,230.31,5.57,34.69,4.47,10.3,0.73,2021-07-22 13:00:00
2.0,236.99,6.17,32.54,4.71,10.55,0.84,2021-07-22 14:00:00
2.0,247.0,6.68,31.83,5.01,10.81,0.91,2021-07-22 15:00:00
2.0,253.68,7.11,31.47,5.19,10.48,0.9,2021-07-22 16:00:00
1.0,263.69,7.37,30.4,4.95,9.61,0.9,2021-07-22 17:00:00
1.0,260.35,7.03,29.33,4.29,8.66,0.89,2021-07-22 18:00:00
1.0,247.0,5.83,28.61,3.34,7.59,0.93,2021-07-22 19:00:00
1.0,230.31,4.41,28.25,2.21,6.18,1.03,2021-07-22 20:00:00
1.0,226.97,3.56,27.54,1.42,5.35,1.14,2021-07-22 21:00:00
1.0,223.64,3.04,27.9,1.22,5.18,1.27,2021-07-22 22:00:00
1.0,223.64,2.64,28.25,1.18,5.35,1.33,2021-07-22 23:00:00
1.0,226.97,2.34,28.61,1.04,5.21,1.38,2021-07-23 00:00:00
1.0,230.31,2.34,27.54,1.0,4.92,1.27,2021-07-23 01:00:00
1.0,233.65,2.68,25.03,1.01,4.9,1.12,2021-07-23 02:00:00
1.0,243.66,2.91,23.25,1.03,4.97,1.0,2021-07-23 03:00:00
1.0,250.34,2.79,22.89,1.09,4.77,0.89,2021-07-23 04:00:00
1.0,250.34,2.49,24.32,1.13,4.44,0.78,2021-07-23 05:00:00
