aqi,CO,no2,o3,so2,pm2_5,nh3,dt
1.0,277.04,5.1,31.47,1.12,7.21,6.02,2021-06-12 16:00:00
1.0,270.37,4.58,28.61,1.04,6.47,6.21,2021-06-12 17:00:00
1.0,260.35,3.98,27.54,0.87,5.33,6.08,2021-06-12 18:00:00
1.0,260.35,3.94,28.61,1.71,4.44,5.45,2021-06-12 19:00:00
1.0,253.68,3.73,32.19,2.47,4.52,4.12,2021-06-12 20:00:00
1.0,240.33,2.49,41.13,1.73,4.89,3.01,2021-06-12 21:00:00
1.0,240.33,1.84,50.07,1.83,7.17,2.28,2021-06-12 22:00:00
2.0,260.35,2.01,53.64,2.8,10.7,1.98,2021-06-12 23:00:00
2.0,280.38,2.42,47.21,3.28,12.48,1.82,2021-06-13 00:00:00
1.0,273.71,2.87,33.98,2.62,9.8,1.92,2021-06-13 01:00:00
1.0,250.34,3.3,23.6,1.86,6.18,2.28,2021-06-13 02:00:00
1.0,233.65,3.3,18.95,1.39,4.27,2.53,2021-06-13 03:00:00
1.0,226.97,2.64,18.95,0.95,3.09,2.5,2021-06-13 04:00:00
1.0,220.3,1.99,20.21,0.58,2.13,2.53,2021-06-13 05:00:00
1.0,220.3,1.52,21.99,0.34,1.47,2.57,2021-06-13 06:00:00
1.0,216.96,1.27,26.46,0.23,1.08,2.25,2021-06-13 07:00:00
1.0,213.62,1.25,33.98,0.28,1.02,1.84,2021-06-13 08:00:00
1.0,216.96,1.46,40.77,0.63,1.26,1.68,2021-06-13 09:00:00
1.0,220.3,2.04,45.42,1.1,1.97,2.03,2021-06-13 10:00:00
1.0,230.31,3.04,45.78,1.3,2.85,2.79,2021-06-13 11:00:00
1.0,240.33,4.33,43.99,1.19,3.58,3.55,2021-06-13 12:00:00
1.0,250.34,5.4,40.05,0.95,3.93,4.43,2021-06-13 13:00:00
1.0,253.68,5.27,35.41,0.73,3.87,5.19,2021-06-13 14:00:00
1.0,250.34,4.37,30.04,0.6,3.48,5.89,2021-06-13 15:00:00
1.0,250.34,3.9,24.68,0.54,3.19,6.65,2021-06-13 16:00:00
1.0,250.34,3.73,22.89,0.55,3.34,7.28,2021-06-13 17:00:00
1.0,253.68,3.64,26.11,0.85,4.05,7.28,2021-06-13 18:00:00
1.0,253.68,2.96,38.98,1.74,5.12,5.07,2021-06-13 19:00:00
1.0,247.0,2.27,47.92,2.44,6.03,2.6,2021-06-13 20:00:00
1.0,250.34,2.01,52.21,2.92,7.68,1.49,2021-06-13 21:00:00
2.0,270.37,2.08,54.36,3.76,10.57,1.09,2021-06-13 22:00:00
2.0,293.73,2.42,50.78,4.65,12.86,1.17,2021-06-13 23:00:00
2.0,297.07,3.09,40.77,4.65,12.25,1.33,2021-06-14 00:00:00
2.0,283.72,3.77,30.4,3.87,10.38,1.31,2021-06-14 01:00:00
1.0,270.37,4.16,24.68,2.98,9.04,1.22,2021-06-14 02:00:00
1.0,267.03,3.86,23.6,2.35,8.04,1.19,2021-06-14 03:00:00
1.0,263.69,4.07,23.25,1.94,7.16,1.39,2021-06-14 04:00:00
1.0,263.69,4.33,21.1,1.85,6.45,1.96,2021-06-14 05:00:00
1.0,267.03,4.58,21.28,2.03,5.64,2.6,2021-06-14 06:00:00
1.0,253.68,4.37,26.82,2.15,4.56,2.5,2021-06-14 07:00:00
1.0,243.66,4.03,32.9,2.03,3.49,2.31,2021-06-14 08:00:00
1.0,240.33,3.77,36.48,1.86,2.75,2.38,2021-06-14 09:00:00
1.0,240.33,3.68,39.34,1.49,2.41,2.76,2021-06-14 10:00:00
1.0,250.34,4.37,39.34,1.24,2.62,3.48,2021-06-14 11:00:00
1.0,263.69,5.74,37.19,1.19,2.95,4.18,2021-06-14 12:00:00
1.0,280.38,7.63,31.11,1.28,3.44,5.13,2021-06-14 13:00:00
1.0,297.07,8.74,23.96,1.4,4.05,6.33,2021-06-14 14:00:00
1.0,303.75,8.4,19.49,1.42,4.58,7.35,2021-06-14 15:00:00
1.0,300.41,7.28,17.88,1.33,4.87,7.41,2021-06-14 16:00:00
1.0,293.73,5.91,19.49,1.22,5.14,6.52,2021-06-14 17:00:00
1.0,290.39,4.76,30.4,1.39,6.33,4.81,2021-06-14 18:00:00
1.0,277.04,3.09,54.36,2.27,7.94,2.66,2021-06-14 19:00:00
1.0,267.03,3.38,45.42,3.49,6.34,2.19,2021-06-14 20:00:00
1.0,257.02,4.58,34.33,4.41,5.02,1.92,2021-06-14 21:00:00
1.0,257.02,4.5,32.54,3.79,5.2,1.68,2021-06-14 22:00:00
1.0,260.35,3.64,35.41,2.8,6.15,1.62,2021-06-14 23:00:00
1.0,260.35,2.91,34.33,1.85,5.88,1.76,2021-06-15 00:00:00
1.0,250.34,2.61,31.11,1.28,5.17,1.98,2021-06-15 01:00:00
1.0,247.0,2.74,27.54,1.01,4.81,2.19,2021-06-15 02:00:00
1.0,243.66,2.96,24.32,0.81,4.41,2.34,2021-06-15 03:00:00
1.0,240.33,2.42,25.03,0.67,4.09,2.57,2021-06-15 04:00:00
1.0,236.99,2.12,25.75,0.62,3.86,2.82,2021-06-15 05:00:00
1.0,230.31,1.84,27.18,0.57,3.4,3.04,2021-06-15 06:00:00
1.0,220.3,1.61,30.4,0.45,2.56,2.88,2021-06-15 07:00:00
1.0,216.96,1.44,35.05,0.36,1.87,2.69,2021-06-15 08:00:00
1.0,213.62,1.39,38.27,0.34,1.44,2.76,2021-06-15 09:00:00
1.0,216.96,1.69,38.27,0.35,1.19,3.07,2021-06-15 10:00:00
1.0,220.3,2.34,36.48,0.39,1.07,3.55,2021-06-15 11:00:00
1.0,230.31,3.21,33.98,0.44,1.03,4.12,2021-06-15 12:00:00
1.0,236.99,3.73,32.19,0.49,1.13,4.75,2021-06-15 13:00:00
1.0,243.66,3.43,31.83,1.07,1.72,4.88,2021-06-15 14:00:00
1.0,243.66,3.94,31.47,2.8,3.18,4.18,2021-06-15 15:00:00
1.0,243.66,4.76,32.9,4.41,4.29,3.04,2021-06-15 16:00:00
1.0,243.66,4.63,33.98,4.29,4.12,2.57,2021-06-15 17:00:00
1.0,243.66,4.11,35.05,3.4,3.95,2.31,2021-06-15 18:00:00
1.0,247.0,3.73,34.69,2.68,4.33,2.22,2021-06-15 19:00:00
1.0,250.34,3.51,33.98,2.35,4.95,2.41,2021-06-15 20:00:00
1.0,257.02,3.64,32.9,2.38,5.64,2.69,2021-06-15 21:00:00
1.0,263.69,4.03,32.54,2.83,6.65,2.98,2021-06-15 22:00:00
1.0,263.69,4.46,32.9,3.73,7.65,3.2,2021-06-15 23:00:00
1.0,257.02,4.67,32.9,4.29,8.08,3.45,2021-06-16 00:00:00
1.0,253.68,4.5,31.11,3.82,7.9,3.83,2021-06-16 01:00:00
1.0,257.02,4.03,28.97,2.8,7.12,4.18,2021-06-16 02:00:00
1.0,257.02,3.6,27.54,2.0,6.3,4.24,2021-06-16 03:00:00
1.0,243.66,3.17,27.54,1.39,4.51,3.36,2021-06-16 04:00:00
1.0,230.31,2.4,30.04,1.04,2.82,2.57,2021-06-16 05:00:00
1.0,223.64,1.84,33.26,0.8,1.81,2.34,2021-06-16 06:00:00
1.0,220.3,1.56,35.76,0.64,1.35,2.28,2021-06-16 07:00:00
1.0,220.3,1.59,35.76,0.64,1.23,2.22,2021-06-16 08:00:00
1.0,223.64,1.76,36.12,0.9,1.34,2.12,2021-06-16 09:00:00
1.0,226.97,1.99,39.34,1.61,1.78,2.09,2021-06-16 10:00:00
1.0,226.97,2.34,47.21,2.8,2.77,2.15,2021-06-16 11:00:00
1.0,226.97,2.79,50.07,3.58,3.73,2.19,2021-06-16 12:00:00
1.0,230.31,3.26,44.7,3.46,3.91,2.12,2021-06-16 13:00:00
1.0,230.31,3.13,38.62,2.77,3.24,2.15,2021-06-16 14:00:00
1.0,226.97,3.04,36.84,2.35,2.83,2.28,2021-06-16 15:00:00
1.0,226.97,3.17,36.48,2.21,2.84,2.66,2021-06-16 16:00:00
1.0,230.31,3.38,36.12,2.3,3.09,3.2,2021-06-16 17:00:00
1.0,233.65,3.73,35.41,2.74,3.47,3.58,2021-06-16 18:00:00
1.0,233.65,3.98,35.05,3.25,3.82,3.42,2021-06-16 19:00:00
1.0,236.99,4.03,35.05,3.4,4.09,3.01,2021-06-16 20:00:00
1.0,236.99,4.2,33.98,3.52,4.32,2.76,2021-06-16 21:00:00
1.0,236.99,4.37,32.9,3.64,4.63,2.63,2021-06-16 22:00:00
1.0,233.65,4.28,31.83,3.61,4.86,2.57,2021-06-16 23:00:00
1.0,230.31,4.11,31.11,3.31,5.06,2.57,2021-06-17 00:00:00
1.0,230.31,4.03,29.68,2.89,5.0,2.38,2021-06-17 01:00:00
1.0,230.31,4.28,27.9,2.5,5.06,2.01,2021-06-17 02:00:00
1.0,230.31,4.5,26.82,2.21,5.07,1.68,2021-06-17 03:00:00
1.0,230.31,4.28,26.46,2.0,5.06,1.49,2021-06-17 04:00:00
1.0,230.31,3.98,27.54,1.77,4.96,1.41,2021-06-17 05:00:00
1.0,233.65,3.56,29.68,1.43,4.88,1.35,2021-06-17 06:00:00
1.0,233.65,2.7,35.05,1.03,4.75,1.24,2021-06-17 07:00:00
1.0,233.65,2.14,38.27,0.72,4.63,1.2,2021-06-17 08:00:00
1.0,230.31,1.84,39.7,0.53,4.53,1.28,2021-06-17 09:00:00
1.0,230.31,1.8,39.7,0.44,4.55,1.63,2021-06-17 10:00:00
1.0,226.97,2.06,38.98,0.43,4.58,2.28,2021-06-17 11:00:00
1.0,226.97,2.51,38.27,0.41,4.46,2.91,2021-06-17 12:00:00
1.0,230.31,3.0,38.62,0.66,4.51,3.42,2021-06-17 13:00:00
1.0,233.65,3.43,40.05,1.48,5.01,3.9,2021-06-17 14:00:00
1.0,233.65,3.77,41.49,2.44,5.53,4.12,2021-06-17 15:00:00
1.0,236.99,4.07,40.77,3.19,5.93,4.43,2021-06-17 16:00:00
1.0,240.33,4.46,37.55,3.58,6.12,4.88,2021-06-17 17:00:00
1.0,247.0,4.88,32.54,3.82,6.04,5.32,2021-06-17 18:00:00
1.0,247.0,5.4,29.68,4.71,6.13,5.45,2021-06-17 19:00:00
1.0,240.33,5.48,28.97,5.36,6.42,5.19,2021-06-17 20:00:00
1.0,233.65,4.97,28.61,5.01,6.0,4.75,2021-06-17 21:00:00
1.0,226.97,4.33,27.54,4.17,5.25,4.37,2021-06-17 22:00:00
1.0,223.64,3.68,26.46,3.22,4.52,4.18,2021-06-17 23:00:00
1.0,220.3,3.38,25.03,2.56,3.84,3.96,2021-06-18 00:00:00
1.0,223.64,3.43,23.6,2.21,3.63,3.67,2021-06-18 01:00:00
1.0,230.31,3.6,22.35,2.15,3.7,3.36,2021-06-18 02:00:00
1.0,236.99,3.43,23.96,2.3,3.88,3.01,2021-06-18 03:00:00
1.0,236.99,3.51,26.82,2.44,3.65,2.53,2021-06-18 04:00:00
1.0,236.99,3.3,30.4,2.74,3.4,2.31,2021-06-18 05:00:00
1.0,236.99,3.21,33.62,2.95,3.02,2.25,2021-06-18 06:00:00
1.0,226.97,2.72,36.12,2.77,2.36,2.0,2021-06-18 07:00:00
1.0,220.3,2.29,39.7,2.86,2.07,1.88,2021-06-18 08:00:00
1.0,216.96,2.12,43.99,3.25,1.94,1.95,2021-06-18 09:00:00
1.0,216.96,2.12,47.21,3.61,1.75,2.09,2021-06-18 10:00:00
1.0,216.96,2.36,47.92,3.82,1.63,2.25,2021-06-18 11:00:00
1.0,216.96,2.74,47.21,3.76,1.48,2.38,2021-06-18 12:00:00
1.0,220.3,3.13,45.06,3.28,1.43,2.6,2021-06-18 13:00:00
1.0,223.64,3.09,42.92,2.86,1.66,3.04,2021-06-18 14:00:00
1.0,230.31,3.17,42.2,2.71,2.14,3.48,2021-06-18 15:00:00
1.0,233.65,3.3,41.84,2.56,2.5,3.93,2021-06-18 16:00:00
1.0,236.99,3.43,40.05,2.47,2.79,4.24,2021-06-18 17:00:00
1.0,233.65,3.51,37.55,2.62,3.14,4.43,2021-06-18 18:00:00
1.0,226.97,3.56,36.84,3.1,3.56,4.62,2021-06-18 19:00:00
1.0,226.97,3.73,37.55,3.79,3.98,4.75,2021-06-18 20:00:00
1.0,223.64,3.9,37.55,4.17,4.23,4.75,2021-06-18 21:00:00
1.0,223.64,3.9,35.41,4.05,4.25,4.62,2021-06-18 22:00:00
1.0,223.64,3.81,32.9,3.61,4.26,4.5,2021-06-18 23:00:00
1.0,223.64,3.77,30.4,3.25,4.46,4.24,2021-06-19 00:00:00
1.0,223.64,3.73,28.25,2.89,4.52,3.33,2021-06-19 01:00:00
1.0,226.97,3.77,26.11,2.59,4.36,2.09,2021-06-19 02:00:00
1.0,233.65,3.51,25.03,2.38,4.21,1.43,2021-06-19 03:00:00
1.0,233.65,3.13,26.46,2.27,4.08,1.2,2021-06-19 04:00:00
1.0,236.99,2.87,30.04,2.3,3.94,1.19,2021-06-19 05:00:00
1.0,236.99,2.68,35.05,2.33,3.89,1.25,2021-06-19 06:00:00
1.0,236.99,2.7,37.19,2.18,3.69,1.54,2021-06-19 07:00:00
1.0,230.31,2.27,41.84,2.3,3.78,2.09,2021-06-19 08:00:00
1.0,226.97,1.69,50.78,2.53,4.28,2.53,2021-06-19 09:00:00
1.0,223.64,1.37,60.08,2.71,4.74,2.72,2021-06-19 10:00:00
1.0,220.3,1.54,68.67,2.98,5.74,2.95,2021-06-19 11:00:00
1.0,223.64,1.93,72.96,3.1,6.31,3.2,2021-06-19 12:00:00
1.0,223.64,2.19,68.67,2.65,5.19,3.42,2021-06-19 13:00:00
1.0,220.3,1.95,61.51,2.15,3.38,3.55,2021-06-19 14:00:00
1.0,220.3,1.82,55.79,2.0,2.55,3.67,2021-06-19 15:00:00
1.0,223.64,1.95,51.5,1.91,2.35,3.83,2021-06-19 16:00:00
1.0,226.97,2.16,48.64,1.97,2.36,3.99,2021-06-19 17:00:00
1.0,230.31,2.55,42.92,2.35,2.48,4.12,2021-06-19 18:00:00
1.0,226.97,2.96,37.19,2.92,2.68,4.37,2021-06-19 19:00:00
1.0,223.64,3.26,32.19,3.31,2.94,4.5,2021-06-19 20:00:00
1.0,223.64,3.34,29.33,3.28,3.24,4.43,2021-06-19 21:00:00
1.0,220.3,3.26,27.9,2.95,3.55,4.05,2021-06-19 22:00:00
1.0,216.96,3.21,26.46,2.68,3.81,3.67,2021-06-19 23:00:00
1.0,216.96,3.21,25.03,2.5,3.98,3.29,2021-06-20 00:00:00
1.0,216.96,3.21,23.96,2.33,4.1,3.1,2021-06-20 01:00:00
1.0,220.3,2.68,25.03,2.18,4.2,3.07,2021-06-20 02:00:00
1.0,220.3,2.25,28.97,2.12,4.3,3.1,2021-06-20 03:00:00
1.0,220.3,1.95,35.05,2.12,4.38,3.04,2021-06-20 04:00:00
1.0,220.3,1.74,39.34,1.94,4.24,2.91,2021-06-20 05:00:00
1.0,216.96,1.48,42.2,1.54,3.69,2.69,2021-06-20 06:00:00
1.0,213.62,1.26,44.35,1.1,3.04,2.63,2021-06-20 07:00:00
1.0,210.29,1.15,47.21,0.82,2.64,2.53,2021-06-20 08:00:00
1.0,210.29,1.15,48.64,0.64,2.62,2.5,2021-06-20 09:00:00
1.0,211.95,1.39,46.49,0.51,2.66,2.76,2021-06-20 10:00:00
1.0,216.96,1.97,43.63,0.42,2.76,3.29,2021-06-20 11:00:00
1.0,223.64,2.79,41.49,0.41,2.94,3.8,2021-06-20 12:00:00
1.0,233.65,3.98,38.27,0.48,3.33,4.5,2021-06-20 13:00:00
1.0,243.66,4.76,35.05,0.62,3.85,5.45,2021-06-20 14:00:00
1.0,247.0,4.58,35.41,0.74,4.32,6.27,2021-06-20 15:00:00
1.0,247.0,4.16,39.7,0.86,4.97,6.78,2021-06-20 16:00:00
1.0,247.0,3.73,45.06,1.06,6.22,6.84,2021-06-20 17:00:00
1.0,243.66,3.17,47.21,1.22,6.93,6.46,2021-06-20 18:00:00
1.0,233.65,2.21,47.21,1.13,5.94,5.83,2021-06-20 19:00:00
1.0,230.31,1.91,43.63,0.95,5.44,6.14,2021-06-20 20:00:00
1.0,226.97,1.76,40.77,0.86,5.4,6.33,2021-06-20 21:00:00
1.0,223.64,1.65,38.27,0.89,5.41,6.27,2021-06-20 22:00:00
1.0,223.64,1.65,35.76,0.89,5.52,6.33,2021-06-20 23:00:00
1.0,223.64,1.76,33.26,0.83,5.88,6.27,2021-06-21 00:00:00
1.0,223.64,2.04,31.11,0.81,6.42,5.95,2021-06-21 01:00:00
1.0,230.31,2.1,30.4,0.87,6.94,5.76,2021-06-21 02:00:00
1.0,233.65,1.93,34.33,0.94,7.38,5.45,2021-06-21 03:00:00
1.0,226.97,1.59,39.34,0.88,6.87,4.37,2021-06-21 04:00:00
1.0,223.64,1.3,42.92,0.81,6.11,3.67,2021-06-21 05:00:00
1.0,223.64,1.13,45.42,0.72,5.55,3.29,2021-06-21 06:00:00
1.0,213.62,0.92,48.64,0.57,4.36,2.63,2021-06-21 07:00:00
1.0,208.62,0.83,53.64,0.47,3.85,2.12,2021-06-21 08:00:00
1.0,206.95,0.85,57.22,0.44,3.66,1.98,2021-06-21 09:00:00
1.0,206.95,1.06,57.94,0.45,3.49,2.03,2021-06-21 10:00:00
1.0,211.95,1.52,57.22,0.49,3.43,2.28,2021-06-21 11:00:00
1.0,216.96,2.1,55.79,0.56,3.52,2.57,2021-06-21 12:00:00
1.0,236.99,4.11,47.92,0.72,4.01,3.77,2021-06-21 13:00:00
1.0,257.02,5.91,39.34,0.89,4.71,5.45,2021-06-21 14:00:00
1.0,270.37,6.26,34.33,1.0,5.34,6.71,2021-06-21 15:00:00
1.0,273.71,6.08,31.47,1.03,5.74,7.6,2021-06-21 16:00:00
1.0,277.04,5.83,31.11,1.09,6.18,7.98,2021-06-21 17:00:00
1.0,273.71,5.4,34.33,1.22,6.96,7.79,2021-06-21 18:00:00
1.0,263.69,4.2,43.27,1.46,8.43,7.09,2021-06-21 19:00:00
1.0,257.02,3.21,49.35,1.68,9.99,6.84,2021-06-21 20:00:00
2.0,257.02,2.51,56.51,2.12,11.49,6.78,2021-06-21 21:00:00
2.0,260.35,2.1,60.08,2.53,12.06,6.84,2021-06-21 22:00:00
2.0,257.02,2.08,51.5,2.12,10.41,7.35,2021-06-21 23:00:00
1.0,243.66,2.14,38.62,1.37,7.0,7.41,2021-06-22 00:00:00
1.0,233.65,2.38,28.25,0.98,4.77,7.03,2021-06-22 01:00:00
1.0,233.65,2.87,23.25,1.0,4.57,6.52,2021-06-22 02:00:00
1.0,236.99,3.17,21.82,1.18,5.53,5.89,2021-06-22 03:00:00
1.0,226.97,2.55,25.03,1.16,5.93,4.18,2021-06-22 04:00:00
1.0,220.3,2.23,29.33,1.18,5.99,3.1,2021-06-22 05:00:00
1.0,220.3,2.06,33.98,1.18,6.02,2.72,2021-06-22 06:00:00
1.0,216.96,1.89,39.34,1.12,5.52,2.44,2021-06-22 07:00:00
1.0,213.62,1.74,45.06,1.03,4.51,2.12,2021-06-22 08:00:00
1.0,211.95,1.76,45.78,1.03,3.35,2.09,2021-06-22 09:00:00
1.0,226.97,3.3,40.41,1.01,2.73,2.98,2021-06-22 10:00:00
1.0,250.34,5.91,33.98,0.98,2.74,4.24,2021-06-22 11:00:00
1.0,277.04,8.82,29.33,0.97,2.95,5.51,2021-06-22 12:00:00
1.0,323.77,13.88,21.46,1.16,3.79,8.04,2021-06-22 13:00:00
1.0,380.52,17.48,12.7,1.4,5.17,9.75,2021-06-22 14:00:00
1.0,403.88,17.14,9.3,1.43,6.31,9.5,2021-06-22 15:00:00
1.0,410.56,16.11,7.69,1.25,7.27,7.09,2021-06-22 16:00:00
1.0,387.19,13.2,8.85,0.89,7.32,3.74,2021-06-22 17:00:00
1.0,330.45,8.82,18.24,0.76,6.4,3.07,2021-06-22 18:00:00
1.0,240.33,2.64,50.78,1.4,5.34,2.22,2021-06-22 19:00:00
1.0,233.65,2.08,47.92,1.01,4.33,1.88,2021-06-22 20:00:00
1.0,233.65,1.95,42.2,0.76,3.47,1.55,2021-06-22 21:00:00
1.0,233.65,1.91,39.34,0.82,3.58,1.36,2021-06-22 22:00:00
1.0,236.99,1.93,35.76,0.78,3.82,1.52,2021-06-22 23:00:00
1.0,240.33,2.04,31.11,0.63,3.73,1.96,2021-06-23 00:00:00
1.0,243.66,2.44,27.54,0.57,3.66,2.31,2021-06-23 01:00:00
1.0,253.68,3.17,24.32,0.63,3.82,2.5,2021-06-23 02:00:00
1.0,260.35,3.73,22.89,0.67,4.35,2.76,2021-06-23 03:00:00
1.0,257.02,3.56,23.6,0.86,5.55,2.91,2021-06-23 04:00:00
1.0,257.02,3.38,26.11,1.24,7.13,2.88,2021-06-23 05:00:00
1.0,257.02,3.3,30.4,1.67,8.79,2.98,2021-06-23 06:00:00
1.0,253.68,3.17,33.98,1.85,9.62,3.17,2021-06-23 07:00:00
1.0,243.66,2.55,40.05,1.65,9.01,3.04,2021-06-23 08:00:00
1.0,233.65,1.99,47.21,1.45,8.21,2.6,2021-06-23 09:00:00
1.0,223.64,1.71,51.5,1.18,6.86,2.15,2021-06-23 10:00:00
1.0,220.3,2.1,50.78,1.03,5.64,2.12,2021-06-23 11:00:00
1.0,226.97,2.83,48.64,1.09,5.18,2.31,2021-06-23 12:00:00
1.0,236.99,3.64,46.49,1.25,5.24,2.63,2021-06-23 13:00:00
1.0,243.66,4.16,41.84,1.4,5.36,3.04,2021-06-23 14:00:00
1.0,253.68,4.37,37.55,1.57,5.57,3.17,2021-06-23 15:00:00
1.0,267.03,4.76,33.98,1.71,6.08,2.95,2021-06-23 16:00:00
1.0,280.38,5.1,32.19,1.68,6.56,2.34,2021-06-23 17:00:00
1.0,287.06,4.93,31.47,1.33,6.34,1.65,2021-06-23 18:00:00
1.0,280.38,3.86,32.9,0.81,5.27,1.17,2021-06-23 19:00:00
1.0,267.03,2.66,33.62,0.48,3.92,1.0,2021-06-23 20:00:00
1.0,247.0,1.86,33.62,0.32,2.79,0.92,2021-06-23 21:00:00
1.0,233.65,1.44,33.26,0.23,1.97,0.86,2021-06-23 22:00:00
1.0,226.97,1.26,33.26,0.18,1.52,0.85,2021-06-23 23:00:00
1.0,226.97,1.35,32.54,0.16,1.53,0.87,2021-06-24 00:00:00
1.0,233.65,1.91,30.04,0.31,2.35,0.86,2021-06-24 01:00:00
1.0,253.68,3.13,26.11,0.8,4.4,0.86,2021-06-24 02:00:00
1.0,270.37,4.16,23.25,1.57,7.1,0.83,2021-06-24 03:00:00
1.0,277.04,4.07,23.6,2.09,9.34,0.83,2021-06-24 04:00:00
2.0,280.38,3.68,26.46,2.27,10.9,0.9,2021-06-24 05:00:00
2.0,287.06,3.34,31.11,2.27,12.48,0.96,2021-06-24 06:00:00
2.0,293.73,3.21,36.48,2.09,13.2,0.98,2021-06-24 07:00:00
2.0,297.07,3.64,37.91,2.0,13.78,1.08,2021-06-24 08:00:00
2.0,297.07,3.94,38.98,1.89,13.94,1.22,2021-06-24 09:00:00
2.0,290.39,3.77,40.77,1.62,12.66,1.33,2021-06-24 10:00:00
2.0,283.72,3.6,42.92,1.33,11.2,1.46,2021-06-24 11:00:00
1.0,273.71,3.64,43.27,1.13,9.65,1.54,2021-06-24 12:00:00
1.0,267.03,3.81,42.56,1.16,8.8,1.81,2021-06-24 13:00:00
1.0,263.69,3.64,42.2,1.31,8.61,2.31,2021-06-24 14:00:00
1.0,260.35,3.51,41.49,1.55,8.75,2.95,2021-06-24 15:00:00
1.0,260.35,3.77,40.41,2.0,9.43,3.45,2021-06-24 16:00:00
2.0,260.35,4.24,38.98,2.8,10.72,3.45,2021-06-24 17:00:00
2.0,267.03,4.88,37.91,3.99,12.43,2.82,2021-06-24 18:00:00
2.0,273.71,5.14,37.91,4.59,13.68,2.0,2021-06-24 19:00:00
2.0,280.38,5.14,35.76,4.35,13.41,1.65,2021-06-24 20:00:00
2.0,287.06,5.1,32.19,3.58,13.25,1.54,2021-06-24 21:00:00
2.0,287.06,4.88,29.33,2.74,12.66,1.65,2021-06-24 22:00:00
2.0,283.72,4.46,26.11,2.0,10.8,1.92,2021-06-24 23:00:00
1.0,273.71,4.11,22.71,1.49,9.0,2.06,2021-06-25 00:00:00
1.0,267.03,4.11,19.85,1.27,8.1,2.19,2021-06-25 01:00:00
1.0,260.35,4.11,18.24,1.21,7.6,2.34,2021-06-25 02:00:00
1.0,253.68,3.73,18.42,1.21,6.84,2.41,2021-06-25 03:00:00
1.0,250.34,3.73,18.95,1.22,6.5,2.25,2021-06-25 04:00:00
1.0,247.0,3.64,21.28,1.3,6.54,2.12,2021-06-25 05:00:00
1.0,257.02,4.28,23.6,1.59,7.99,2.25,2021-06-25 06:00:00
1.0,260.35,4.88,27.18,1.91,9.02,2.03,2021-06-25 07:00:00
1.0,253.68,4.8,30.76,1.82,7.86,1.63,2021-06-25 08:00:00
1.0,247.0,4.63,32.9,1.73,6.94,1.49,2021-06-25 09:00:00
1.0,247.0,4.54,33.62,1.62,6.24,1.52,2021-06-25 10:00:00
1.0,253.68,4.88,31.83,1.58,5.92,1.58,2021-06-25 11:00:00
1.0,263.69,5.48,30.04,1.57,5.73,1.38,2021-06-25 12:00:00
1.0,277.04,5.91,28.97,1.49,5.71,1.2,2021-06-25 13:00:00
1.0,287.06,5.74,28.61,1.36,5.98,1.14,2021-06-25 14:00:00
1.0,293.73,5.18,29.68,1.19,6.26,1.08,2021-06-25 15:00:00
1.0,300.41,4.71,31.11,1.06,6.41,1.12,2021-06-25 16:00:00
1.0,303.75,4.33,32.54,0.95,6.5,1.24,2021-06-25 17:00:00
1.0,303.75,4.11,33.62,0.94,6.91,1.31,2021-06-25 18:00:00
1.0,307.08,4.11,34.33,1.24,7.79,1.36,2021-06-25 19:00:00
1.0,307.08,4.41,32.9,1.73,8.69,1.41,2021-06-25 20:00:00
1.0,310.42,4.88,30.04,1.97,9.29,1.47,2021-06-25 21:00:00
2.0,307.08,5.14,26.82,2.03,10.26,1.57,2021-06-25 22:00:00
2.0,307.08,5.23,24.32,2.0,11.11,1.73,2021-06-25 23:00:00
2.0,307.08,5.18,22.71,2.06,11.73,1.93,2021-06-26 00:00:00
2.0,310.42,5.18,21.28,2.24,12.16,2.22,2021-06-26 01:00:00
2.0,307.08,5.1,20.21,2.44,11.99,2.63,2021-06-26 02:00:00
2.0,290.39,4.41,22.53,2.38,10.35,2.98,2021-06-26 03:00:00
1.0,253.68,2.79,29.68,1.54,6.42,2.57,2021-06-26 04:00:00
1.0,230.31,1.76,35.76,0.83,3.91,2.38,2021-06-26 05:00:00
1.0,223.64,1.27,39.7,0.47,2.73,2.31,2021-06-26 06:00:00
1.0,213.62,1.02,46.49,0.36,2.16,2.03,2021-06-26 07:00:00
1.0,208.62,0.95,53.64,0.48,2.13,1.88,2021-06-26 08:00:00
1.0,205.28,0.96,57.94,0.71,2.26,1.87,2021-06-26 09:00:00
1.0,205.28,1.2,57.94,0.89,2.33,2.03,2021-06-26 10:00:00
1.0,206.95,1.74,53.64,0.93,2.25,2.34,2021-06-26 11:00:00
1.0,208.62,2.44,48.64,0.89,2.12,2.63,2021-06-26 12:00:00
1.0,216.96,3.51,42.92,0.87,2.26,3.36,2021-06-26 13:00:00
1.0,230.31,4.46,37.19,0.86,2.78,4.31,2021-06-26 14:00:00
1.0,236.99,4.76,33.98,0.86,3.33,4.69,2021-06-26 15:00:00
1.0,236.99,4.67,32.54,0.92,3.78,4.62,2021-06-26 16:00:00
1.0,233.65,4.37,33.62,1.15,4.3,4.75,2021-06-26 17:00:00
1.0,230.31,4.03,35.05,1.64,5.22,4.69,2021-06-26 18:00:00
1.0,223.64,3.73,35.76,2.3,6.53,4.37,2021-06-26 19:00:00
